variant,region,year,infantmortality
estimates,920,1950,1197.495
estimates,920,1951,1197.938
estimates,920,1952,1198.222
estimates,920,1953,1197.3
estimates,920,1954,1195.175
estimates,920,1955,1191.838
estimates,920,1956,1187.269
estimates,920,1957,1181.455
estimates,920,1958,1174.362
estimates,920,1959,1165.924
estimates,920,1960,1156.079
estimates,920,1961,1144.789
estimates,920,1962,1132.055
estimates,920,1963,1117.963
estimates,920,1964,1102.686
estimates,920,1965,1086.219
estimates,920,1966,1068.506
estimates,920,1967,1049.812
estimates,920,1968,1030.631
estimates,920,1969,1011.583
estimates,920,1970,993.893
estimates,920,1971,978.909
estimates,920,1972,967.116
estimates,920,1973,958.401
estimates,920,1974,952.187
estimates,920,1975,947.185
estimates,920,1976,941.674
estimates,920,1977,933.889
estimates,920,1978,922.48
estimates,920,1979,906.813
estimates,920,1980,886.521
estimates,920,1981,861.776
estimates,920,1982,833.857
estimates,920,1983,804.12
estimates,920,1984,773.473
estimates,920,1985,743.002
estimates,920,1986,713.692
estimates,920,1987,686.005
estimates,920,1988,660.217
estimates,920,1989,636.511
estimates,920,1990,614.596
estimates,920,1991,593.808
estimates,920,1992,573.328
estimates,920,1993,552.629
estimates,920,1994,531.681
estimates,920,1995,510.82
estimates,920,1996,490.647
estimates,920,1997,471.816
estimates,920,1998,454.743
estimates,920,1999,439.47
estimates,920,2000,425.805
estimates,920,2001,413.352
estimates,920,2002,401.528
estimates,920,2003,389.86
estimates,920,2004,378.136
estimates,920,2005,366.267
estimates,920,2006,354.319
estimates,920,2007,342.541
estimates,920,2008,331.13
estimates,920,2009,320.129
estimates,920,2010,309.551
estimates,920,2011,299.383
estimates,920,2012,289.579
estimates,920,2013,280.111
estimates,920,2014,270.984
estimates,920,2015,262.226
medium_variant,920,2015,262.226
medium_variant,920,2016,253.873
medium_variant,920,2017,245.947
medium_variant,920,2018,238.446
medium_variant,920,2019,231.348
medium_variant,920,2020,224.615
medium_variant,920,2021,218.199
medium_variant,920,2022,212.046
medium_variant,920,2023,206.106
medium_variant,920,2024,200.347
medium_variant,920,2025,194.76
medium_variant,920,2026,189.354
medium_variant,920,2027,184.152
medium_variant,920,2028,179.166
medium_variant,920,2029,174.381
medium_variant,920,2030,169.776
medium_variant,920,2031,165.323
medium_variant,920,2032,161.002
medium_variant,920,2033,156.798
medium_variant,920,2034,152.704
medium_variant,920,2035,148.731
medium_variant,920,2036,144.901
medium_variant,920,2037,141.235
medium_variant,920,2038,137.742
medium_variant,920,2039,134.415
medium_variant,920,2040,131.239
medium_variant,920,2041,128.19
medium_variant,920,2042,125.242
medium_variant,920,2043,122.371
medium_variant,920,2044,119.564
medium_variant,920,2045,116.816
medium_variant,920,2046,114.134
medium_variant,920,2047,111.53
medium_variant,920,2048,109.012
medium_variant,920,2049,106.577
medium_variant,920,2050,104.22
medium_variant,920,2051,101.936
medium_variant,920,2052,99.717
medium_variant,920,2053,97.555
medium_variant,920,2054,95.444
medium_variant,920,2055,93.379
medium_variant,920,2056,91.358
medium_variant,920,2057,89.383
medium_variant,920,2058,87.453
medium_variant,920,2059,85.568
medium_variant,920,2060,83.728
medium_variant,920,2061,81.931
medium_variant,920,2062,80.18
medium_variant,920,2063,78.474
medium_variant,920,2064,76.811
medium_variant,920,2065,75.19
medium_variant,920,2066,73.606
medium_variant,920,2067,72.059
medium_variant,920,2068,70.548
medium_variant,920,2069,69.074
medium_variant,920,2070,67.637
medium_variant,920,2071,66.241
medium_variant,920,2072,64.888
medium_variant,920,2073,63.581
medium_variant,920,2074,62.318
medium_variant,920,2075,61.099
medium_variant,920,2076,59.922
medium_variant,920,2077,58.783
medium_variant,920,2078,57.68
medium_variant,920,2079,56.609
medium_variant,920,2080,55.568
medium_variant,920,2081,54.556
medium_variant,920,2082,53.573
medium_variant,920,2083,52.617
medium_variant,920,2084,51.685
medium_variant,920,2085,50.775
medium_variant,920,2086,49.884
medium_variant,920,2087,49.011
medium_variant,920,2088,48.154
medium_variant,920,2089,47.314
medium_variant,920,2090,46.49
medium_variant,920,2091,45.682
medium_variant,920,2092,44.892
medium_variant,920,2093,44.12
medium_variant,920,2094,43.367
medium_variant,920,2095,42.635
medium_variant,920,2096,41.923
medium_variant,920,2097,41.231
medium_variant,920,2098,40.56
medium_variant,920,2099,39.909
