variant,region,year,infantmortality
estimates,1503,1950,877.875
estimates,1503,1951,866.773
estimates,1503,1952,844.59
estimates,1503,1953,822.446
estimates,1503,1954,800.343
estimates,1503,1955,778.265
estimates,1503,1956,756.165
estimates,1503,1957,733.988
estimates,1503,1958,711.623
estimates,1503,1959,688.868
estimates,1503,1960,665.508
estimates,1503,1961,641.341
estimates,1503,1962,616.213
estimates,1503,1963,590.105
estimates,1503,1964,563.175
estimates,1503,1965,535.661
estimates,1503,1966,507.881
estimates,1503,1967,480.286
estimates,1503,1968,453.325
estimates,1503,1969,427.34
estimates,1503,1970,402.609
estimates,1503,1971,379.275
estimates,1503,1972,357.276
estimates,1503,1973,336.572
estimates,1503,1974,317.221
estimates,1503,1975,299.292
estimates,1503,1976,282.824
estimates,1503,1977,267.723
estimates,1503,1978,253.858
estimates,1503,1979,241.108
estimates,1503,1980,229.344
estimates,1503,1981,218.446
estimates,1503,1982,208.285
estimates,1503,1983,198.727
estimates,1503,1984,189.643
estimates,1503,1985,180.959
estimates,1503,1986,172.655
estimates,1503,1987,164.754
estimates,1503,1988,157.244
estimates,1503,1989,150.054
estimates,1503,1990,143.062
estimates,1503,1991,136.144
estimates,1503,1992,129.263
estimates,1503,1993,122.436
estimates,1503,1994,115.712
estimates,1503,1995,109.213
estimates,1503,1996,103.103
estimates,1503,1997,97.541
estimates,1503,1998,92.643
estimates,1503,1999,88.452
estimates,1503,2000,85.002
estimates,1503,2001,82.284
estimates,1503,2002,80.161
estimates,1503,2003,78.473
estimates,1503,2004,77.09
estimates,1503,2005,75.861
estimates,1503,2006,74.646
estimates,1503,2007,73.363
estimates,1503,2008,71.946
estimates,1503,2009,70.341
estimates,1503,2010,68.533
estimates,1503,2011,66.552
estimates,1503,2012,64.495
estimates,1503,2013,62.447
estimates,1503,2014,60.445
estimates,1503,2015,58.523
medium_variant,1503,2015,58.523
medium_variant,1503,2016,56.699
medium_variant,1503,2017,54.966
medium_variant,1503,2018,53.317
medium_variant,1503,2019,51.753
medium_variant,1503,2020,50.266
medium_variant,1503,2021,48.845
medium_variant,1503,2022,47.472
medium_variant,1503,2023,46.134
medium_variant,1503,2024,44.825
medium_variant,1503,2025,43.546
medium_variant,1503,2026,42.299
medium_variant,1503,2027,41.095
medium_variant,1503,2028,39.94
medium_variant,1503,2029,38.837
medium_variant,1503,2030,37.785
medium_variant,1503,2031,36.786
medium_variant,1503,2032,35.836
medium_variant,1503,2033,34.93
medium_variant,1503,2034,34.068
medium_variant,1503,2035,33.246
medium_variant,1503,2036,32.465
medium_variant,1503,2037,31.723
medium_variant,1503,2038,31.017
medium_variant,1503,2039,30.345
medium_variant,1503,2040,29.704
medium_variant,1503,2041,29.093
medium_variant,1503,2042,28.51
medium_variant,1503,2043,27.954
medium_variant,1503,2044,27.419
medium_variant,1503,2045,26.904
medium_variant,1503,2046,26.406
medium_variant,1503,2047,25.923
medium_variant,1503,2048,25.453
medium_variant,1503,2049,24.994
medium_variant,1503,2050,24.543
medium_variant,1503,2051,24.098
medium_variant,1503,2052,23.659
medium_variant,1503,2053,23.227
medium_variant,1503,2054,22.801
medium_variant,1503,2055,22.381
medium_variant,1503,2056,21.968
medium_variant,1503,2057,21.563
medium_variant,1503,2058,21.167
medium_variant,1503,2059,20.781
medium_variant,1503,2060,20.403
medium_variant,1503,2061,20.033
medium_variant,1503,2062,19.67
medium_variant,1503,2063,19.314
medium_variant,1503,2064,18.966
medium_variant,1503,2065,18.626
medium_variant,1503,2066,18.295
medium_variant,1503,2067,17.974
medium_variant,1503,2068,17.664
medium_variant,1503,2069,17.364
medium_variant,1503,2070,17.075
medium_variant,1503,2071,16.797
medium_variant,1503,2072,16.528
medium_variant,1503,2073,16.266
medium_variant,1503,2074,16.01
medium_variant,1503,2075,15.759
medium_variant,1503,2076,15.512
medium_variant,1503,2077,15.266
medium_variant,1503,2078,15.022
medium_variant,1503,2079,14.78
medium_variant,1503,2080,14.54
medium_variant,1503,2081,14.303
medium_variant,1503,2082,14.071
medium_variant,1503,2083,13.844
medium_variant,1503,2084,13.622
medium_variant,1503,2085,13.404
medium_variant,1503,2086,13.187
medium_variant,1503,2087,12.971
medium_variant,1503,2088,12.755
medium_variant,1503,2089,12.538
medium_variant,1503,2090,12.322
medium_variant,1503,2091,12.107
medium_variant,1503,2092,11.894
medium_variant,1503,2093,11.685
medium_variant,1503,2094,11.481
medium_variant,1503,2095,11.282
medium_variant,1503,2096,11.088
medium_variant,1503,2097,10.9
medium_variant,1503,2098,10.718
medium_variant,1503,2099,10.541
