variant,continent,year,potentialsupport1664_65
instant_replacement,909,2025,4.42110530234746
zero_migration,909,2025,4.24557828234931
constant_mortality,909,2025,4.54080983840326
no_change,909,2025,4.54081032266563
high_variant,909,2030,4.01337141502326
low_variant,909,2030,4.01337141502326
constant_fertility,909,2030,4.01337141502326
instant_replacement,909,2030,4.01337141502326
zero_migration,909,2030,3.77556202468211
constant_mortality,909,2030,4.20244821711741
no_change,909,2030,4.20244878917754
high_variant,909,2035,3.86171954014844
low_variant,909,2035,3.77479670716409
constant_fertility,909,2035,3.83697185255602
instant_replacement,909,2035,3.78651345663958
zero_migration,909,2035,3.51314219510097
constant_mortality,909,2035,4.08914096529029
no_change,909,2035,4.10920723198651
high_variant,909,2040,3.70139053594928
low_variant,909,2040,3.49101947617642
constant_fertility,909,2040,3.64427253859681
instant_replacement,909,2040,3.54724719390977
zero_migration,909,2040,3.24106751569843
constant_mortality,909,2040,3.94174132215724
no_change,909,2040,3.99443132827251
high_variant,909,2045,3.71814028124078
low_variant,909,2045,3.35995291718742
constant_fertility,909,2045,3.62662293345392
instant_replacement,909,2045,3.4803354958836
zero_migration,909,2045,3.13962247003233
constant_mortality,909,2045,3.97831590388113
no_change,909,2045,4.07665763525792
high_variant,909,2050,3.63017758415639
low_variant,909,2050,3.14419780408855
constant_fertility,909,2050,3.52075451371679
instant_replacement,909,2050,3.32555006270044
zero_migration,909,2050,2.97061292235162
constant_mortality,909,2050,3.89270907086789
no_change,909,2050,4.04604036919661
high_variant,909,2055,3.54506916800062
low_variant,909,2055,2.93729372076005
constant_fertility,909,2055,3.42792775686614
instant_replacement,909,2055,3.17751840314158
zero_migration,909,2055,2.82822271937914
constant_mortality,909,2055,3.798832615169
no_change,909,2055,4.01818058365958
high_variant,909,2060,3.47769022128131
low_variant,909,2060,2.74306012264067
constant_fertility,909,2060,3.35734561503156
instant_replacement,909,2060,3.04327129909528
zero_migration,909,2060,2.71700416111259
constant_mortality,909,2060,3.71324136008517
no_change,909,2060,4.0109935042034
high_variant,909,2065,3.4647665577147
low_variant,909,2065,2.58391389664202
constant_fertility,909,2065,3.34080732557917
instant_replacement,909,2065,2.95345962094695
zero_migration,909,2065,2.66126928688174
constant_mortality,909,2065,3.68146148525983
no_change,909,2065,4.07524415369607
high_variant,909,2070,3.47354158557483
low_variant,909,2070,2.42993165015181
constant_fertility,909,2070,3.34652667029016
instant_replacement,909,2070,2.878534245085
zero_migration,909,2070,2.62482904881771
constant_mortality,909,2070,3.6655830158641
no_change,909,2070,4.17385914482872
high_variant,909,2075,3.44079845767617
low_variant,909,2075,2.23895556899737
constant_fertility,909,2075,3.31733072079288
instant_replacement,909,2075,2.76745624188773
zero_migration,909,2075,2.54603307960753
constant_mortality,909,2075,3.58805191647243
no_change,909,2075,4.22139573061042
high_variant,909,2080,3.40812643464003
low_variant,909,2080,2.05135800782748
constant_fertility,909,2080,3.29855495478253
instant_replacement,909,2080,2.66077841946373
zero_migration,909,2080,2.46258811078488
constant_mortality,909,2080,3.50292245810015
no_change,909,2080,4.27640378880681
high_variant,909,2085,3.28235851710504
low_variant,909,2085,1.92371901236182
constant_fertility,909,2085,3.25123936455339
instant_replacement,909,2085,2.58720766307075
zero_migration,909,2085,2.38122897149158
constant_mortality,909,2085,3.39497612211807
no_change,909,2085,4.27062948133346
high_variant,909,2090,3.1367021546487
low_variant,909,2090,1.83773622485369
constant_fertility,909,2090,3.2110015760325
instant_replacement,909,2090,2.50545212232219
zero_migration,909,2090,2.30800501882821
constant_mortality,909,2090,3.30212140594932
no_change,909,2090,4.2702368716455
high_variant,909,2095,2.99726641032425
low_variant,909,2095,1.77488632998385
constant_fertility,909,2095,3.18225302426846
instant_replacement,909,2095,2.42130192076016
zero_migration,909,2095,2.24442461098516
constant_mortality,909,2095,3.23179978950104
no_change,909,2095,4.29631106977389
high_variant,909,2100,2.89214614994721
low_variant,909,2100,1.70850345951149
constant_fertility,909,2100,3.16484485213326
instant_replacement,909,2100,2.33893099153491
zero_migration,909,2100,2.18867351057378
constant_mortality,909,2100,3.18344029008321
no_change,909,2100,4.35297661311245
