variant,continent,year,potentialsupport1664_65
constant_fertility,935,2045,3.97007586863566
instant_replacement,935,2045,3.92691145141137
zero_migration,935,2045,3.89339088622441
constant_mortality,935,2045,4.47501867959613
no_change,935,2045,4.58497913967927
high_variant,935,2050,3.79931204283306
low_variant,935,2050,3.23357409424557
constant_fertility,935,2050,3.66155463541568
instant_replacement,935,2050,3.58916469373589
zero_migration,935,2050,3.53626397805221
constant_mortality,935,2050,4.19771958909072
no_change,935,2050,4.36941858519546
high_variant,935,2055,3.45470736912436
low_variant,935,2055,2.7773801328248
constant_fertility,935,2055,3.31163697137812
instant_replacement,935,2055,3.20663784402657
zero_migration,935,2055,3.13645515353151
constant_mortality,935,2055,3.8231811456528
no_change,935,2055,4.06316300244892
high_variant,935,2060,3.28228778731592
low_variant,935,2060,2.4672086165322
constant_fertility,935,2060,3.12996279336435
instant_replacement,935,2060,2.98505925688255
zero_migration,935,2060,2.89350451230342
constant_mortality,935,2060,3.63086085853055
no_change,935,2060,3.95910933854371
high_variant,935,2065,3.25157710072614
low_variant,935,2065,2.26046714446446
constant_fertility,935,2065,3.08453140981752
instant_replacement,935,2065,2.89083208427764
zero_migration,935,2065,2.76734334359
constant_mortality,935,2065,3.59252483724639
no_change,935,2065,4.03862857080559
high_variant,935,2070,3.25745595061361
low_variant,935,2070,2.0706987370848
constant_fertility,935,2070,3.07882675814929
instant_replacement,935,2070,2.82726061639164
zero_migration,935,2070,2.66275939493308
constant_mortality,935,2070,3.57795031403902
no_change,935,2070,4.17124101047194
high_variant,935,2075,3.2575583830388
low_variant,935,2075,1.87254411086917
constant_fertility,935,2075,3.07914921803419
instant_replacement,935,2075,2.75697731085385
zero_migration,935,2075,2.54912717744582
constant_mortality,935,2075,3.52524088674584
no_change,935,2075,4.2921561732452
high_variant,935,2080,3.2446182758195
low_variant,935,2080,1.66688651234518
constant_fertility,935,2080,3.08022554060816
instant_replacement,935,2080,2.67498763179608
zero_migration,935,2080,2.42444736012144
constant_mortality,935,2080,3.42181929026637
no_change,935,2080,4.38165491854746
high_variant,935,2085,3.13507869898813
low_variant,935,2085,1.54979665884883
constant_fertility,935,2085,3.07790154340798
instant_replacement,935,2085,2.57189719254984
zero_migration,935,2085,2.31592614407526
constant_mortality,935,2085,3.3312483223294
no_change,935,2085,4.45101470752582
high_variant,935,2090,3.01864713211596
low_variant,935,2090,1.48720072075408
constant_fertility,935,2090,3.0921389114379
instant_replacement,935,2090,2.49862331921927
zero_migration,935,2090,2.23401440983137
constant_mortality,935,2090,3.29396999305772
no_change,935,2090,4.55919538943049
high_variant,935,2095,2.91023346979204
low_variant,935,2095,1.45208070105324
constant_fertility,935,2095,3.11459149950523
instant_replacement,935,2095,2.43861641326456
zero_migration,935,2095,2.16543510044183
constant_mortality,935,2095,3.29225466845979
no_change,935,2095,4.70228188172423
high_variant,935,2100,2.83466959297314
low_variant,935,2100,1.40699918030447
constant_fertility,935,2100,3.13931270446647
instant_replacement,935,2100,2.3816890925828
zero_migration,935,2100,2.10123733220831
constant_mortality,935,2100,3.29511501096323
no_change,935,2100,4.85357269138369
