variant,continent,year,potentialsupport1664_65
estimates,904,1950,15.791
estimates,904,1951,15.702
estimates,904,1952,15.63
estimates,904,1953,15.573
estimates,904,1954,15.536
estimates,904,1955,15.52
estimates,904,1956,15.314
estimates,904,1957,15.148
estimates,904,1958,15.008
estimates,904,1959,14.879
estimates,904,1960,14.753
estimates,904,1961,14.521
estimates,904,1962,14.313
estimates,904,1963,14.134
estimates,904,1964,13.989
estimates,904,1965,13.879
estimates,904,1966,13.724
estimates,904,1967,13.612
estimates,904,1968,13.529
estimates,904,1969,13.462
estimates,904,1970,13.405
estimates,904,1971,13.305
estimates,904,1972,13.229
estimates,904,1973,13.171
estimates,904,1974,13.128
estimates,904,1975,13.097
estimates,904,1976,13.007
estimates,904,1977,12.935
estimates,904,1978,12.881
estimates,904,1979,12.85
estimates,904,1980,12.841
estimates,904,1981,12.808
estimates,904,1982,12.801
estimates,904,1983,12.803
estimates,904,1984,12.801
estimates,904,1985,12.786
estimates,904,1986,12.715
estimates,904,1987,12.647
estimates,904,1988,12.578
estimates,904,1989,12.504
estimates,904,1990,12.424
estimates,904,1991,12.293
estimates,904,1992,12.167
estimates,904,1993,12.048
estimates,904,1994,11.944
estimates,904,1995,11.855
estimates,904,1996,11.708
estimates,904,1997,11.577
estimates,904,1998,11.457
estimates,904,1999,11.337
estimates,904,2000,11.213
estimates,904,2001,11.059
estimates,904,2002,10.907
estimates,904,2003,10.754
estimates,904,2004,10.603
estimates,904,2005,10.454
estimates,904,2006,10.307
estimates,904,2007,10.161
estimates,904,2008,10.011
estimates,904,2009,9.856
estimates,904,2010,9.694
estimates,904,2011,9.525
estimates,904,2012,9.353
estimates,904,2013,9.172
estimates,904,2014,8.976
estimates,904,2015,8.764
medium_variant,904,2015,8.764
medium_variant,904,2016,8.544
medium_variant,904,2017,8.313
medium_variant,904,2018,8.079
medium_variant,904,2019,7.845
medium_variant,904,2020,7.615
medium_variant,904,2021,7.398
medium_variant,904,2022,7.184
medium_variant,904,2023,6.972
medium_variant,904,2024,6.759
medium_variant,904,2025,6.545
medium_variant,904,2026,6.341
medium_variant,904,2027,6.139
medium_variant,904,2028,5.941
medium_variant,904,2029,5.749
medium_variant,904,2030,5.567
medium_variant,904,2031,5.403
medium_variant,904,2032,5.246
medium_variant,904,2033,5.095
medium_variant,904,2034,4.949
medium_variant,904,2035,4.808
