variant,continent,year,potentialsupport1664_65
medium_variant,905,2069,2.374
medium_variant,905,2070,2.358
medium_variant,905,2071,2.35
medium_variant,905,2072,2.34
medium_variant,905,2073,2.326
medium_variant,905,2074,2.311
medium_variant,905,2075,2.296
medium_variant,905,2076,2.293
medium_variant,905,2077,2.287
medium_variant,905,2078,2.281
medium_variant,905,2079,2.272
medium_variant,905,2080,2.261
medium_variant,905,2081,2.257
medium_variant,905,2082,2.251
medium_variant,905,2083,2.24
medium_variant,905,2084,2.227
medium_variant,905,2085,2.212
medium_variant,905,2086,2.206
medium_variant,905,2087,2.196
medium_variant,905,2088,2.184
medium_variant,905,2089,2.171
medium_variant,905,2090,2.156
medium_variant,905,2091,2.15
medium_variant,905,2092,2.142
medium_variant,905,2093,2.131
medium_variant,905,2094,2.118
medium_variant,905,2095,2.103
medium_variant,905,2096,2.099
medium_variant,905,2097,2.091
medium_variant,905,2098,2.08
medium_variant,905,2099,2.068
medium_variant,905,2100,2.055
high_variant,905,2015,4.45196367362751
low_variant,905,2015,4.45196367362751
constant_fertility,905,2015,4.45196367362751
instant_replacement,905,2015,4.45196367362751
zero_migration,905,2015,4.45196367362751
constant_mortality,905,2015,4.45196367362751
no_change,905,2015,4.45196367362751
high_variant,905,2020,3.84106765872056
low_variant,905,2020,3.84106765872056
constant_fertility,905,2020,3.84106765872056
instant_replacement,905,2020,3.84106765872056
zero_migration,905,2020,3.77752686010438
constant_mortality,905,2020,3.87147219189297
no_change,905,2020,3.87147219189297
high_variant,905,2025,3.29515201544845
low_variant,905,2025,3.29515201544845
constant_fertility,905,2025,3.29515201544845
instant_replacement,905,2025,3.29515201544845
zero_migration,905,2025,3.18136248780166
constant_mortality,905,2025,3.36237349760008
no_change,905,2025,3.36237349760008
high_variant,905,2030,2.91460783993284
low_variant,905,2030,2.91460783993284
constant_fertility,905,2030,2.91460783993284
instant_replacement,905,2030,2.91460783993284
zero_migration,905,2030,2.7587575344654
constant_mortality,905,2030,3.02348413683636
no_change,905,2030,3.02348413683636
high_variant,905,2035,2.81895247065987
low_variant,905,2035,2.75107580980353
constant_fertility,905,2035,2.78430981559298
instant_replacement,905,2035,2.81389237714736
zero_migration,905,2035,2.58535368675507
constant_mortality,905,2035,2.95147987217482
no_change,905,2035,2.9507309561964
high_variant,905,2040,2.80362074199497
low_variant,905,2040,2.6322516145531
constant_fertility,905,2040,2.71393811497644
instant_replacement,905,2040,2.77300324524069
zero_migration,905,2040,2.4746058949197
constant_mortality,905,2040,2.9552689368999
no_change,905,2040,2.95090283084848
high_variant,905,2045,2.87225767826684
low_variant,905,2045,2.57385275819555
constant_fertility,905,2045,2.71535373826128
instant_replacement,905,2045,2.80267850217643
zero_migration,905,2045,2.43541104716185
constant_mortality,905,2045,3.04487712873071
no_change,905,2045,3.03622475574412
high_variant,905,2050,2.86126453842222
low_variant,905,2050,2.44791748975421
constant_fertility,905,2050,2.64334817919159
instant_replacement,905,2050,2.75522348466174
zero_migration,905,2050,2.3329803937903
constant_mortality,905,2050,3.04378658936602
no_change,905,2050,3.03092148482111
high_variant,905,2055,2.85029804071669
low_variant,905,2055,2.3253676205057
constant_fertility,905,2055,2.57209420820671
instant_replacement,905,2055,2.7082819762788
zero_migration,905,2055,2.24440026962231
constant_mortality,905,2055,3.03243084455347
no_change,905,2055,3.01470458019802
high_variant,905,2060,2.7833313853429
low_variant,905,2060,2.15086694076053
constant_fertility,905,2060,2.44525947064977
instant_replacement,905,2060,2.60616059761839
zero_migration,905,2060,2.11683590918376
constant_mortality,905,2060,2.94198769609755
no_change,905,2060,2.9193934136654
high_variant,905,2065,2.80560390850266
low_variant,905,2065,2.03739778062402
constant_fertility,905,2065,2.38915126819119
instant_replacement,905,2065,2.58379927273392
zero_migration,905,2065,2.07138828915958
constant_mortality,905,2065,2.94306748192041
no_change,905,2065,2.91374929203969
high_variant,905,2070,2.83618487417812
low_variant,905,2070,1.91426942859629
constant_fertility,905,2070,2.32776717308106
instant_replacement,905,2070,2.5605855420329
zero_migration,905,2070,2.03196557258346
constant_mortality,905,2070,2.94122844296953
no_change,905,2070,2.90310995511308
high_variant,905,2075,2.86569339595185
low_variant,905,2075,1.78254968486879
constant_fertility,905,2075,2.25876163602131
instant_replacement,905,2075,2.52934545359929
zero_migration,905,2075,1.98944616024085
constant_mortality,905,2075,2.92981922204307
no_change,905,2075,2.88147694974395
high_variant,905,2080,2.92784538874335
low_variant,905,2080,1.67321448255273
constant_fertility,905,2080,2.21555032370041
instant_replacement,905,2080,2.52450333168261
zero_migration,905,2080,1.97190797277245
constant_mortality,905,2080,2.94998010526736
no_change,905,2080,2.89039389705418
high_variant,905,2085,2.88791378102137
low_variant,905,2085,1.61146962484063
constant_fertility,905,2085,2.15976551566387
instant_replacement,905,2085,2.43860169810924
zero_migration,905,2085,1.93891484841381
constant_mortality,905,2085,2.94094850690806
no_change,905,2085,2.8720776252819
high_variant,905,2090,2.80170850754014
low_variant,905,2090,1.57549973104908
constant_fertility,905,2090,2.10309647059623
instant_replacement,905,2090,2.35546667400443
zero_migration,905,2090,1.90000096395901
constant_mortality,905,2090,2.91529231731577
no_change,905,2090,2.84487130946052
high_variant,905,2095,2.71014756304803
low_variant,905,2095,1.55592239181709
constant_fertility,905,2095,2.04893817901736
instant_replacement,905,2095,2.28682039132047
zero_migration,905,2095,1.86613480027631
constant_mortality,905,2095,2.89170441166241
no_change,905,2095,2.81916456422924
high_variant,905,2100,2.64863301699944
low_variant,905,2100,1.52758208263748
constant_fertility,905,2100,1.99794202326877
instant_replacement,905,2100,2.23255322070549
zero_migration,905,2100,1.83878887663029
constant_mortality,905,2100,2.87703133650141
no_change,905,2100,2.79974869542199
