variant,continent,year,potentialsupport1664_65
estimates,908,1950,8.241
estimates,908,1951,8.134
estimates,908,1952,8.054
estimates,908,1953,7.989
estimates,908,1954,7.928
estimates,908,1955,7.865
estimates,908,1956,7.75
estimates,908,1957,7.638
estimates,908,1958,7.528
estimates,908,1959,7.423
estimates,908,1960,7.325
estimates,908,1961,7.196
estimates,908,1962,7.082
estimates,908,1963,6.977
estimates,908,1964,6.872
estimates,908,1965,6.761
estimates,908,1966,6.625
estimates,908,1967,6.494
estimates,908,1968,6.369
estimates,908,1969,6.249
estimates,908,1970,6.135
estimates,908,1971,6.012
estimates,908,1972,5.904
estimates,908,1973,5.808
estimates,908,1974,5.716
estimates,908,1975,5.628
estimates,908,1976,5.517
estimates,908,1977,5.411
estimates,908,1978,5.325
estimates,908,1979,5.281
estimates,908,1980,5.288
estimates,908,1981,5.322
estimates,908,1982,5.404
estimates,908,1983,5.508
estimates,908,1984,5.592
estimates,908,1985,5.631
estimates,908,1986,5.598
estimates,908,1987,5.533
estimates,908,1988,5.446
estimates,908,1989,5.351
estimates,908,1990,5.258
estimates,908,1991,5.144
estimates,908,1992,5.034
estimates,908,1993,4.934
estimates,908,1994,4.854
estimates,908,1995,4.797
estimates,908,1996,4.737
estimates,908,1997,4.701
estimates,908,1998,4.676
estimates,908,1999,4.646
estimates,908,2000,4.604
estimates,908,2001,4.534
estimates,908,2002,4.455
estimates,908,2003,4.378
estimates,908,2004,4.32
estimates,908,2005,4.289
estimates,908,2006,4.255
estimates,908,2007,4.237
estimates,908,2008,4.226
estimates,908,2009,4.206
estimates,908,2010,4.169
estimates,908,2011,4.107
estimates,908,2012,4.037
estimates,908,2013,3.96
estimates,908,2014,3.878
estimates,908,2015,3.793
medium_variant,908,2015,3.793
medium_variant,908,2016,3.705
medium_variant,908,2017,3.614
medium_variant,908,2018,3.524
medium_variant,908,2019,3.438
medium_variant,908,2020,3.357
medium_variant,908,2021,3.276
medium_variant,908,2022,3.2
medium_variant,908,2023,3.128
medium_variant,908,2024,3.057
medium_variant,908,2025,2.988
medium_variant,908,2026,2.919
medium_variant,908,2027,2.852
medium_variant,908,2028,2.787
medium_variant,908,2029,2.727
medium_variant,908,2030,2.674
medium_variant,908,2031,2.628
medium_variant,908,2032,2.585
medium_variant,908,2033,2.546
medium_variant,908,2034,2.509
medium_variant,908,2035,2.473
medium_variant,908,2036,2.441
medium_variant,908,2037,2.409
medium_variant,908,2038,2.378
medium_variant,908,2039,2.348
medium_variant,908,2040,2.319
medium_variant,908,2041,2.293
medium_variant,908,2042,2.268
medium_variant,908,2043,2.244
medium_variant,908,2044,2.219
medium_variant,908,2045,2.194
medium_variant,908,2046,2.172
medium_variant,908,2047,2.149
medium_variant,908,2048,2.125
medium_variant,908,2049,2.101
medium_variant,908,2050,2.077
medium_variant,908,2051,2.057
medium_variant,908,2052,2.035
medium_variant,908,2053,2.015
medium_variant,908,2054,1.997
medium_variant,908,2055,1.984
medium_variant,908,2056,1.978
medium_variant,908,2057,1.974
medium_variant,908,2058,1.973
medium_variant,908,2059,1.975
medium_variant,908,2060,1.979
medium_variant,908,2061,1.99
medium_variant,908,2062,2.002
medium_variant,908,2063,2.014
medium_variant,908,2064,2.026
medium_variant,908,2065,2.037
medium_variant,908,2066,2.051
medium_variant,908,2067,2.063
medium_variant,908,2068,2.073
medium_variant,908,2069,2.079
medium_variant,908,2070,2.081
medium_variant,908,2071,2.086
medium_variant,908,2072,2.085
medium_variant,908,2073,2.081
medium_variant,908,2074,2.074
medium_variant,908,2075,2.065
medium_variant,908,2076,2.059
medium_variant,908,2077,2.051
medium_variant,908,2078,2.041
medium_variant,908,2079,2.029
medium_variant,908,2080,2.017
medium_variant,908,2081,2.009
medium_variant,908,2082,1.999
medium_variant,908,2083,1.988
medium_variant,908,2084,1.976
medium_variant,908,2085,1.964
medium_variant,908,2086,1.958
medium_variant,908,2087,1.951
medium_variant,908,2088,1.943
medium_variant,908,2089,1.934
medium_variant,908,2090,1.925
medium_variant,908,2091,1.923
medium_variant,908,2092,1.92
medium_variant,908,2093,1.916
medium_variant,908,2094,1.911
medium_variant,908,2095,1.904
medium_variant,908,2096,1.906
medium_variant,908,2097,1.905
medium_variant,908,2098,1.902
medium_variant,908,2099,1.898
medium_variant,908,2100,1.891
high_variant,908,2015,3.79345866644021
low_variant,908,2015,3.79345866644021
constant_fertility,908,2015,3.79345866644021
instant_replacement,908,2015,3.79345866644021
zero_migration,908,2015,3.79345866644021
constant_mortality,908,2015,3.79345866644021
no_change,908,2015,3.79345866644021
high_variant,908,2020,3.35706355312594
low_variant,908,2020,3.35706355312594
constant_fertility,908,2020,3.35706355312594
instant_replacement,908,2020,3.35706357667453
zero_migration,908,2020,3.33242924204335
constant_mortality,908,2020,3.39323966687208
no_change,908,2020,3.39323966687208
high_variant,908,2025,2.9879757231515
low_variant,908,2025,2.9879757231515
constant_fertility,908,2025,2.9879757231515
instant_replacement,908,2025,2.98797575507371
zero_migration,908,2025,2.94418829928447
constant_mortality,908,2025,3.07064424603037
no_change,908,2025,3.07064424603037
high_variant,908,2030,2.6741997165353
low_variant,908,2030,2.6741997165353
constant_fertility,908,2030,2.6741997165353
instant_replacement,908,2030,2.67419973040323
zero_migration,908,2030,2.6136792852168
constant_mortality,908,2030,2.80379117166941
no_change,908,2030,2.80379117166941
high_variant,908,2035,2.50665290578517
low_variant,908,2035,2.44021049639182
constant_fertility,908,2035,2.46465294836248
instant_replacement,908,2035,2.53397448270807
zero_migration,908,2035,2.39513649791049
constant_mortality,908,2035,2.65468965070206
no_change,908,2035,2.64521201402596
high_variant,908,2040,2.3982589856508
low_variant,908,2040,2.23888101148997
constant_fertility,908,2040,2.29662635291926
instant_replacement,908,2040,2.42673452407302
zero_migration,908,2040,2.22267250662111
constant_mortality,908,2040,2.55406652124329
no_change,908,2040,2.5297124019747
high_variant,908,2045,2.32586063632006
low_variant,908,2045,2.06253931889764
constant_fertility,908,2045,2.15980520152854
instant_replacement,908,2045,2.34103191860511
zero_migration,908,2045,2.08165341132122
constant_mortality,908,2045,2.4849298978794
no_change,908,2045,2.44563529209626
high_variant,908,2050,2.25699089346059
low_variant,908,2050,1.89772004460282
constant_fertility,908,2050,2.03255082884092
instant_replacement,908,2050,2.25730946365179
zero_migration,908,2050,1.95118112948336
constant_mortality,908,2050,2.41860995581864
no_change,908,2050,2.36608062106192
high_variant,908,2055,2.21328063226183
low_variant,908,2055,1.75624324392156
constant_fertility,908,2055,1.92699210791303
instant_replacement,908,2055,2.1977176913122
zero_migration,908,2055,1.85043832269543
constant_mortality,908,2055,2.37517054624811
no_change,908,2055,2.30628042495128
high_variant,908,2060,2.27200240707867
low_variant,908,2060,1.69263720490114
constant_fertility,908,2060,1.90257078994101
instant_replacement,908,2060,2.23968041191091
zero_migration,908,2060,1.84424256653435
constant_mortality,908,2060,2.44063072699865
no_change,908,2060,2.34520277179787
high_variant,908,2065,2.41559204106021
low_variant,908,2065,1.67569452218762
constant_fertility,908,2065,1.93261789550301
instant_replacement,908,2065,2.36426672452217
zero_migration,908,2065,1.9078091114198
constant_mortality,908,2065,2.58840408126323
no_change,908,2065,2.45463435914764
high_variant,908,2070,2.56357949824063
low_variant,908,2070,1.63549179689525
constant_fertility,908,2070,1.94557048001258
instant_replacement,908,2070,2.48688926476562
zero_migration,908,2070,1.96287439407799
constant_mortality,908,2070,2.71748943160143
no_change,908,2070,2.53884934948149
high_variant,908,2075,2.6536665185575
low_variant,908,2075,1.5364725758714
constant_fertility,908,2075,1.89945506478311
instant_replacement,908,2075,2.54230434672483
zero_migration,908,2075,1.9546392291371
constant_mortality,908,2075,2.75216932149888
no_change,908,2075,2.53058877772763
high_variant,908,2080,2.7094094512059
low_variant,908,2080,1.41083909705236
constant_fertility,908,2080,1.82406765222957
instant_replacement,908,2080,2.5558003888781
zero_migration,908,2080,1.91104517738933
constant_mortality,908,2080,2.73361815452448
no_change,908,2080,2.47220350600912
high_variant,908,2085,2.65552030659191
low_variant,908,2085,1.35114940556276
constant_fertility,908,2085,1.76374238926619
instant_replacement,908,2085,2.38364650483968
zero_migration,908,2085,1.86407447694138
constant_mortality,908,2085,2.70701622590019
no_change,908,2085,2.43477928464274
high_variant,908,2090,2.5800691957471
low_variant,908,2090,1.33202249348072
constant_fertility,908,2090,1.72336376411853
instant_replacement,908,2090,2.27167328923484
zero_migration,908,2090,1.83267297008619
constant_mortality,908,2090,2.70568441387602
no_change,908,2090,2.43194814822914
high_variant,908,2095,2.52322637752234
low_variant,908,2095,1.34035007466464
constant_fertility,908,2095,1.69556131870184
instant_replacement,908,2095,2.21660250039522
zero_migration,908,2095,1.82355640544043
constant_mortality,908,2095,2.74094169660643
no_change,908,2095,2.45445484403092
high_variant,908,2100,2.50132355911997
low_variant,908,2100,1.34168603636182
constant_fertility,908,2100,1.666540267689
instant_replacement,908,2100,2.19442740114523
zero_migration,908,2100,1.82291381954665
constant_mortality,908,2100,2.7892957547669
no_change,908,2100,2.47496473086355
