variant,region,year,birthper1000population
estimates,911,1950,47.269
estimates,911,1951,47.196
estimates,911,1952,47.064
estimates,911,1953,46.959
estimates,911,1954,46.881
estimates,911,1955,46.83
estimates,911,1956,46.803
estimates,911,1957,46.801
estimates,911,1958,46.818
estimates,911,1959,46.851
estimates,911,1960,46.891
estimates,911,1961,46.933
estimates,911,1962,46.969
estimates,911,1963,46.995
estimates,911,1964,47.008
estimates,911,1965,47.01
estimates,911,1966,47.006
estimates,911,1967,47.004
estimates,911,1968,47.01
estimates,911,1969,47.026
estimates,911,1970,47.053
estimates,911,1971,47.093
estimates,911,1972,47.143
estimates,911,1973,47.197
estimates,911,1974,47.253
estimates,911,1975,47.306
estimates,911,1976,47.352
estimates,911,1977,47.387
estimates,911,1978,47.41
estimates,911,1979,47.417
estimates,911,1980,47.411
estimates,911,1981,47.392
estimates,911,1982,47.364
estimates,911,1983,47.329
estimates,911,1984,47.286
estimates,911,1985,47.235
estimates,911,1986,47.173
estimates,911,1987,47.097
estimates,911,1988,47.007
estimates,911,1989,46.904
estimates,911,1990,46.787
estimates,911,1991,46.659
estimates,911,1992,46.522
estimates,911,1993,46.38
estimates,911,1994,46.237
estimates,911,1995,46.098
estimates,911,1996,45.966
estimates,911,1997,45.844
estimates,911,1998,45.731
estimates,911,1999,45.624
estimates,911,2000,45.523
estimates,911,2001,45.426
estimates,911,2002,45.326
estimates,911,2003,45.215
estimates,911,2004,45.086
estimates,911,2005,44.931
estimates,911,2006,44.74
estimates,911,2007,44.512
estimates,911,2008,44.243
estimates,911,2009,43.931
estimates,911,2010,43.575
estimates,911,2011,43.173
estimates,911,2012,42.732
estimates,911,2013,42.259
estimates,911,2014,41.764
estimates,911,2015,41.254
medium_variant,911,2015,41.254
medium_variant,911,2016,40.738
medium_variant,911,2017,40.222
medium_variant,911,2018,39.713
medium_variant,911,2019,39.217
medium_variant,911,2020,38.737
medium_variant,911,2021,38.276
medium_variant,911,2022,37.829
medium_variant,911,2023,37.393
medium_variant,911,2024,36.967
medium_variant,911,2025,36.549
medium_variant,911,2026,36.137
medium_variant,911,2027,35.73
medium_variant,911,2028,35.324
medium_variant,911,2029,34.919
medium_variant,911,2030,34.513
medium_variant,911,2031,34.105
medium_variant,911,2032,33.696
medium_variant,911,2033,33.285
medium_variant,911,2034,32.874
medium_variant,911,2035,32.46
medium_variant,911,2036,32.044
medium_variant,911,2037,31.627
medium_variant,911,2038,31.208
medium_variant,911,2039,30.789
medium_variant,911,2040,30.371
medium_variant,911,2041,29.955
medium_variant,911,2042,29.542
medium_variant,911,2043,29.132
medium_variant,911,2044,28.728
medium_variant,911,2045,28.331
medium_variant,911,2046,27.941
medium_variant,911,2047,27.558
medium_variant,911,2048,27.183
medium_variant,911,2049,26.815
medium_variant,911,2050,26.456
medium_variant,911,2051,26.103
medium_variant,911,2052,25.758
medium_variant,911,2053,25.42
medium_variant,911,2054,25.088
medium_variant,911,2055,24.764
medium_variant,911,2056,24.447
medium_variant,911,2057,24.139
medium_variant,911,2058,23.838
medium_variant,911,2059,23.544
medium_variant,911,2060,23.256
medium_variant,911,2061,22.974
medium_variant,911,2062,22.696
medium_variant,911,2063,22.421
medium_variant,911,2064,22.148
medium_variant,911,2065,21.878
medium_variant,911,2066,21.609
medium_variant,911,2067,21.344
medium_variant,911,2068,21.082
medium_variant,911,2069,20.824
medium_variant,911,2070,20.57
medium_variant,911,2071,20.321
medium_variant,911,2072,20.076
medium_variant,911,2073,19.835
medium_variant,911,2074,19.6
medium_variant,911,2075,19.369
medium_variant,911,2076,19.141
medium_variant,911,2077,18.918
medium_variant,911,2078,18.698
medium_variant,911,2079,18.482
medium_variant,911,2080,18.27
medium_variant,911,2081,18.062
medium_variant,911,2082,17.858
medium_variant,911,2083,17.658
medium_variant,911,2084,17.464
medium_variant,911,2085,17.273
medium_variant,911,2086,17.087
medium_variant,911,2087,16.906
medium_variant,911,2088,16.728
medium_variant,911,2089,16.555
medium_variant,911,2090,16.385
medium_variant,911,2091,16.218
medium_variant,911,2092,16.055
medium_variant,911,2093,15.895
medium_variant,911,2094,15.738
medium_variant,911,2095,15.585
medium_variant,911,2096,15.435
medium_variant,911,2097,15.288
medium_variant,911,2098,15.144
medium_variant,911,2099,15.003
