variant,region,year,birthper1000population
estimates,5501,1950,44.139
estimates,5501,1951,44.119
estimates,5501,1952,44.072
estimates,5501,1953,44.01
estimates,5501,1954,43.934
estimates,5501,1955,43.843
estimates,5501,1956,43.737
estimates,5501,1957,43.614
estimates,5501,1958,43.475
estimates,5501,1959,43.318
estimates,5501,1960,43.139
estimates,5501,1961,42.938
estimates,5501,1962,42.714
estimates,5501,1963,42.467
estimates,5501,1964,42.2
estimates,5501,1965,41.917
estimates,5501,1966,41.623
estimates,5501,1967,41.325
estimates,5501,1968,41.025
estimates,5501,1969,40.728
estimates,5501,1970,40.431
estimates,5501,1971,40.133
estimates,5501,1972,39.829
estimates,5501,1973,39.519
estimates,5501,1974,39.207
estimates,5501,1975,38.905
estimates,5501,1976,38.626
estimates,5501,1977,38.377
estimates,5501,1978,38.154
estimates,5501,1979,37.95
estimates,5501,1980,37.745
estimates,5501,1981,37.518
estimates,5501,1982,37.249
estimates,5501,1983,36.919
estimates,5501,1984,36.521
estimates,5501,1985,36.048
estimates,5501,1986,35.499
estimates,5501,1987,34.892
estimates,5501,1988,34.243
estimates,5501,1989,33.568
estimates,5501,1990,32.881
estimates,5501,1991,32.199
estimates,5501,1992,31.532
estimates,5501,1993,30.887
estimates,5501,1994,30.272
estimates,5501,1995,29.689
estimates,5501,1996,29.134
estimates,5501,1997,28.597
estimates,5501,1998,28.071
estimates,5501,1999,27.554
estimates,5501,2000,27.049
estimates,5501,2001,26.559
estimates,5501,2002,26.089
estimates,5501,2003,25.636
estimates,5501,2004,25.198
estimates,5501,2005,24.764
estimates,5501,2006,24.322
estimates,5501,2007,23.865
estimates,5501,2008,23.392
estimates,5501,2009,22.905
estimates,5501,2010,22.417
estimates,5501,2011,21.943
estimates,5501,2012,21.498
estimates,5501,2013,21.092
estimates,5501,2014,20.726
estimates,5501,2015,20.398
medium_variant,5501,2015,20.398
medium_variant,5501,2016,20.098
medium_variant,5501,2017,19.811
medium_variant,5501,2018,19.526
medium_variant,5501,2019,19.238
medium_variant,5501,2020,18.944
medium_variant,5501,2021,18.645
medium_variant,5501,2022,18.348
medium_variant,5501,2023,18.057
medium_variant,5501,2024,17.773
medium_variant,5501,2025,17.496
medium_variant,5501,2026,17.226
medium_variant,5501,2027,16.961
medium_variant,5501,2028,16.703
medium_variant,5501,2029,16.45
medium_variant,5501,2030,16.203
medium_variant,5501,2031,15.962
medium_variant,5501,2032,15.727
medium_variant,5501,2033,15.499
medium_variant,5501,2034,15.279
medium_variant,5501,2035,15.067
medium_variant,5501,2036,14.864
medium_variant,5501,2037,14.669
medium_variant,5501,2038,14.484
medium_variant,5501,2039,14.306
medium_variant,5501,2040,14.137
medium_variant,5501,2041,13.975
medium_variant,5501,2042,13.819
medium_variant,5501,2043,13.67
medium_variant,5501,2044,13.525
medium_variant,5501,2045,13.383
medium_variant,5501,2046,13.245
medium_variant,5501,2047,13.109
medium_variant,5501,2048,12.976
medium_variant,5501,2049,12.845
medium_variant,5501,2050,12.715
medium_variant,5501,2051,12.588
medium_variant,5501,2052,12.462
medium_variant,5501,2053,12.34
medium_variant,5501,2054,12.22
medium_variant,5501,2055,12.104
medium_variant,5501,2056,11.991
medium_variant,5501,2057,11.883
medium_variant,5501,2058,11.778
medium_variant,5501,2059,11.678
medium_variant,5501,2060,11.582
medium_variant,5501,2061,11.491
medium_variant,5501,2062,11.404
medium_variant,5501,2063,11.321
medium_variant,5501,2064,11.242
medium_variant,5501,2065,11.167
medium_variant,5501,2066,11.095
medium_variant,5501,2067,11.027
medium_variant,5501,2068,10.963
medium_variant,5501,2069,10.902
medium_variant,5501,2070,10.843
medium_variant,5501,2071,10.787
medium_variant,5501,2072,10.733
medium_variant,5501,2073,10.681
medium_variant,5501,2074,10.63
medium_variant,5501,2075,10.582
medium_variant,5501,2076,10.534
medium_variant,5501,2077,10.488
medium_variant,5501,2078,10.444
medium_variant,5501,2079,10.401
medium_variant,5501,2080,10.359
medium_variant,5501,2081,10.317
medium_variant,5501,2082,10.276
medium_variant,5501,2083,10.235
medium_variant,5501,2084,10.195
medium_variant,5501,2085,10.156
medium_variant,5501,2086,10.118
medium_variant,5501,2087,10.081
medium_variant,5501,2088,10.045
medium_variant,5501,2089,10.011
medium_variant,5501,2090,9.978
medium_variant,5501,2091,9.948
medium_variant,5501,2092,9.919
medium_variant,5501,2093,9.892
medium_variant,5501,2094,9.867
medium_variant,5501,2095,9.844
medium_variant,5501,2096,9.823
medium_variant,5501,2097,9.803
medium_variant,5501,2098,9.785
medium_variant,5501,2099,9.768
