variant,region,year,birthper1000population
estimates,923,1950,25.917
estimates,923,1951,26.038
estimates,923,1952,26.201
estimates,923,1953,26.204
estimates,923,1954,26.045
estimates,923,1955,25.727
estimates,923,1956,25.252
estimates,923,1957,24.627
estimates,923,1958,23.866
estimates,923,1959,22.987
estimates,923,1960,22.019
estimates,923,1961,20.996
estimates,923,1962,19.959
estimates,923,1963,18.956
estimates,923,1964,18.031
estimates,923,1965,17.234
estimates,923,1966,16.608
estimates,923,1967,16.155
estimates,923,1968,15.866
estimates,923,1969,15.733
estimates,923,1970,15.733
estimates,923,1971,15.833
estimates,923,1972,15.986
estimates,923,1973,16.15
estimates,923,1974,16.297
estimates,923,1975,16.411
estimates,923,1976,16.489
estimates,923,1977,16.543
estimates,923,1978,16.582
estimates,923,1979,16.601
estimates,923,1980,16.602
estimates,923,1981,16.589
estimates,923,1982,16.561
estimates,923,1983,16.506
estimates,923,1984,16.409
estimates,923,1985,16.236
estimates,923,1986,15.946
estimates,923,1987,15.524
estimates,923,1988,14.972
estimates,923,1989,14.307
estimates,923,1990,13.558
estimates,923,1991,12.766
estimates,923,1992,11.984
estimates,923,1993,11.259
estimates,923,1994,10.624
estimates,923,1995,10.104
estimates,923,1996,9.711
estimates,923,1997,9.426
estimates,923,1998,9.235
estimates,923,1999,9.135
estimates,923,2000,9.123
estimates,923,2001,9.199
estimates,923,2002,9.35
estimates,923,2003,9.56
estimates,923,2004,9.81
estimates,923,2005,10.085
estimates,923,2006,10.372
estimates,923,2007,10.658
estimates,923,2008,10.93
estimates,923,2009,11.171
estimates,923,2010,11.364
estimates,923,2011,11.499
estimates,923,2012,11.576
estimates,923,2013,11.598
estimates,923,2014,11.567
estimates,923,2015,11.489
medium_variant,923,2015,11.489
medium_variant,923,2016,11.371
medium_variant,923,2017,11.226
medium_variant,923,2018,11.066
medium_variant,923,2019,10.9
medium_variant,923,2020,10.73
medium_variant,923,2021,10.558
medium_variant,923,2022,10.38
medium_variant,923,2023,10.198
medium_variant,923,2024,10.017
medium_variant,923,2025,9.841
medium_variant,923,2026,9.677
medium_variant,923,2027,9.529
medium_variant,923,2028,9.401
medium_variant,923,2029,9.298
medium_variant,923,2030,9.227
medium_variant,923,2031,9.192
medium_variant,923,2032,9.193
medium_variant,923,2033,9.225
medium_variant,923,2034,9.288
medium_variant,923,2035,9.378
medium_variant,923,2036,9.493
medium_variant,923,2037,9.627
medium_variant,923,2038,9.772
medium_variant,923,2039,9.92
medium_variant,923,2040,10.064
medium_variant,923,2041,10.199
medium_variant,923,2042,10.322
medium_variant,923,2043,10.429
medium_variant,923,2044,10.516
medium_variant,923,2045,10.58
medium_variant,923,2046,10.617
medium_variant,923,2047,10.631
medium_variant,923,2048,10.624
medium_variant,923,2049,10.597
medium_variant,923,2050,10.553
medium_variant,923,2051,10.494
medium_variant,923,2052,10.422
medium_variant,923,2053,10.342
medium_variant,923,2054,10.259
medium_variant,923,2055,10.176
medium_variant,923,2056,10.097
medium_variant,923,2057,10.023
medium_variant,923,2058,9.957
medium_variant,923,2059,9.901
medium_variant,923,2060,9.859
medium_variant,923,2061,9.834
medium_variant,923,2062,9.824
medium_variant,923,2063,9.829
medium_variant,923,2064,9.85
medium_variant,923,2065,9.885
medium_variant,923,2066,9.934
medium_variant,923,2067,9.996
medium_variant,923,2068,10.067
medium_variant,923,2069,10.144
medium_variant,923,2070,10.224
medium_variant,923,2071,10.304
medium_variant,923,2072,10.383
medium_variant,923,2073,10.458
medium_variant,923,2074,10.525
medium_variant,923,2075,10.583
medium_variant,923,2076,10.628
medium_variant,923,2077,10.662
medium_variant,923,2078,10.684
medium_variant,923,2079,10.693
medium_variant,923,2080,10.69
medium_variant,923,2081,10.674
medium_variant,923,2082,10.646
medium_variant,923,2083,10.609
medium_variant,923,2084,10.565
medium_variant,923,2085,10.515
medium_variant,923,2086,10.46
medium_variant,923,2087,10.404
medium_variant,923,2088,10.347
medium_variant,923,2089,10.293
medium_variant,923,2090,10.244
medium_variant,923,2091,10.2
medium_variant,923,2092,10.164
medium_variant,923,2093,10.134
medium_variant,923,2094,10.113
medium_variant,923,2095,10.1
medium_variant,923,2096,10.094
medium_variant,923,2097,10.097
medium_variant,923,2098,10.108
medium_variant,923,2099,10.128
