variant,region,year,birthper1000population
estimates,921,1950,43.825
estimates,921,1951,43.826
estimates,921,1952,43.817
estimates,921,1953,43.79
estimates,921,1954,43.745
estimates,921,1955,43.682
estimates,921,1956,43.6
estimates,921,1957,43.497
estimates,921,1958,43.373
estimates,921,1959,43.224
estimates,921,1960,43.046
estimates,921,1961,42.836
estimates,921,1962,42.593
estimates,921,1963,42.318
estimates,921,1964,42.017
estimates,921,1965,41.696
estimates,921,1966,41.366
estimates,921,1967,41.035
estimates,921,1968,40.712
estimates,921,1969,40.4
estimates,921,1970,40.098
estimates,921,1971,39.802
estimates,921,1972,39.506
estimates,921,1973,39.206
estimates,921,1974,38.904
estimates,921,1975,38.612
estimates,921,1976,38.344
estimates,921,1977,38.106
estimates,921,1978,37.896
estimates,921,1979,37.705
estimates,921,1980,37.516
estimates,921,1981,37.308
estimates,921,1982,37.059
estimates,921,1983,36.753
estimates,921,1984,36.379
estimates,921,1985,35.93
estimates,921,1986,35.403
estimates,921,1987,34.813
estimates,921,1988,34.178
estimates,921,1989,33.51
estimates,921,1990,32.824
estimates,921,1991,32.136
estimates,921,1992,31.456
estimates,921,1993,30.794
estimates,921,1994,30.159
estimates,921,1995,29.555
estimates,921,1996,28.979
estimates,921,1997,28.423
estimates,921,1998,27.882
estimates,921,1999,27.355
estimates,921,2000,26.847
estimates,921,2001,26.363
estimates,921,2002,25.906
estimates,921,2003,25.473
estimates,921,2004,25.061
estimates,921,2005,24.658
estimates,921,2006,24.25
estimates,921,2007,23.829
estimates,921,2008,23.39
estimates,921,2009,22.936
estimates,921,2010,22.476
estimates,921,2011,22.023
estimates,921,2012,21.593
estimates,921,2013,21.196
estimates,921,2014,20.833
estimates,921,2015,20.502
medium_variant,921,2015,20.502
medium_variant,921,2016,20.195
medium_variant,921,2017,19.898
medium_variant,921,2018,19.601
medium_variant,921,2019,19.301
medium_variant,921,2020,18.996
medium_variant,921,2021,18.687
medium_variant,921,2022,18.381
medium_variant,921,2023,18.081
medium_variant,921,2024,17.789
medium_variant,921,2025,17.507
medium_variant,921,2026,17.233
medium_variant,921,2027,16.966
medium_variant,921,2028,16.707
medium_variant,921,2029,16.455
medium_variant,921,2030,16.211
medium_variant,921,2031,15.974
medium_variant,921,2032,15.745
medium_variant,921,2033,15.523
medium_variant,921,2034,15.31
medium_variant,921,2035,15.105
medium_variant,921,2036,14.908
medium_variant,921,2037,14.721
medium_variant,921,2038,14.541
medium_variant,921,2039,14.369
medium_variant,921,2040,14.205
medium_variant,921,2041,14.046
medium_variant,921,2042,13.893
medium_variant,921,2043,13.745
medium_variant,921,2044,13.601
medium_variant,921,2045,13.46
medium_variant,921,2046,13.32
medium_variant,921,2047,13.183
medium_variant,921,2048,13.047
medium_variant,921,2049,12.913
medium_variant,921,2050,12.781
medium_variant,921,2051,12.65
medium_variant,921,2052,12.522
medium_variant,921,2053,12.396
medium_variant,921,2054,12.274
medium_variant,921,2055,12.155
medium_variant,921,2056,12.04
medium_variant,921,2057,11.93
medium_variant,921,2058,11.824
medium_variant,921,2059,11.723
medium_variant,921,2060,11.627
medium_variant,921,2061,11.536
medium_variant,921,2062,11.45
medium_variant,921,2063,11.368
medium_variant,921,2064,11.29
medium_variant,921,2065,11.216
medium_variant,921,2066,11.146
medium_variant,921,2067,11.08
medium_variant,921,2068,11.017
medium_variant,921,2069,10.957
medium_variant,921,2070,10.899
medium_variant,921,2071,10.844
medium_variant,921,2072,10.79
medium_variant,921,2073,10.739
medium_variant,921,2074,10.688
medium_variant,921,2075,10.639
medium_variant,921,2076,10.591
medium_variant,921,2077,10.544
medium_variant,921,2078,10.498
medium_variant,921,2079,10.454
medium_variant,921,2080,10.41
medium_variant,921,2081,10.367
medium_variant,921,2082,10.324
medium_variant,921,2083,10.282
medium_variant,921,2084,10.24
medium_variant,921,2085,10.199
medium_variant,921,2086,10.159
medium_variant,921,2087,10.12
medium_variant,921,2088,10.083
medium_variant,921,2089,10.048
medium_variant,921,2090,10.014
medium_variant,921,2091,9.983
medium_variant,921,2092,9.954
medium_variant,921,2093,9.926
medium_variant,921,2094,9.9
medium_variant,921,2095,9.877
medium_variant,921,2096,9.855
medium_variant,921,2097,9.835
medium_variant,921,2098,9.817
medium_variant,921,2099,9.8
