variant,region,year,birthper1000population
estimates,928,1950,43.076
estimates,928,1951,43.153
estimates,928,1952,43.284
estimates,928,1953,43.369
estimates,928,1954,43.408
estimates,928,1955,43.4
estimates,928,1956,43.347
estimates,928,1957,43.247
estimates,928,1958,43.103
estimates,928,1959,42.915
estimates,928,1960,42.684
estimates,928,1961,42.416
estimates,928,1962,42.116
estimates,928,1963,41.796
estimates,928,1964,41.469
estimates,928,1965,41.155
estimates,928,1966,40.872
estimates,928,1967,40.631
estimates,928,1968,40.434
estimates,928,1969,40.283
estimates,928,1970,40.173
estimates,928,1971,40.094
estimates,928,1972,40.027
estimates,928,1973,39.953
estimates,928,1974,39.857
estimates,928,1975,39.728
estimates,928,1976,39.556
estimates,928,1977,39.341
estimates,928,1978,39.082
estimates,928,1979,38.779
estimates,928,1980,38.423
estimates,928,1981,38.008
estimates,928,1982,37.542
estimates,928,1983,37.037
estimates,928,1984,36.511
estimates,928,1985,35.984
estimates,928,1986,35.482
estimates,928,1987,35.022
estimates,928,1988,34.618
estimates,928,1989,34.28
estimates,928,1990,34.016
estimates,928,1991,33.826
estimates,928,1992,33.695
estimates,928,1993,33.601
estimates,928,1994,33.528
estimates,928,1995,33.455
estimates,928,1996,33.362
estimates,928,1997,33.235
estimates,928,1998,33.065
estimates,928,1999,32.846
estimates,928,2000,32.578
estimates,928,2001,32.269
estimates,928,2002,31.935
estimates,928,2003,31.589
estimates,928,2004,31.235
estimates,928,2005,30.873
estimates,928,2006,30.5
estimates,928,2007,30.11
estimates,928,2008,29.704
estimates,928,2009,29.284
estimates,928,2010,28.859
estimates,928,2011,28.437
estimates,928,2012,28.024
estimates,928,2013,27.629
estimates,928,2014,27.254
estimates,928,2015,26.903
medium_variant,928,2015,26.903
medium_variant,928,2016,26.575
medium_variant,928,2017,26.266
medium_variant,928,2018,25.971
medium_variant,928,2019,25.687
medium_variant,928,2020,25.414
medium_variant,928,2021,25.151
medium_variant,928,2022,24.895
medium_variant,928,2023,24.647
medium_variant,928,2024,24.405
medium_variant,928,2025,24.167
medium_variant,928,2026,23.933
medium_variant,928,2027,23.702
medium_variant,928,2028,23.474
medium_variant,928,2029,23.248
medium_variant,928,2030,23.023
medium_variant,928,2031,22.798
medium_variant,928,2032,22.572
medium_variant,928,2033,22.347
medium_variant,928,2034,22.122
medium_variant,928,2035,21.896
medium_variant,928,2036,21.672
medium_variant,928,2037,21.448
medium_variant,928,2038,21.227
medium_variant,928,2039,21.008
medium_variant,928,2040,20.791
medium_variant,928,2041,20.577
medium_variant,928,2042,20.365
medium_variant,928,2043,20.156
medium_variant,928,2044,19.949
medium_variant,928,2045,19.746
medium_variant,928,2046,19.547
medium_variant,928,2047,19.354
medium_variant,928,2048,19.166
medium_variant,928,2049,18.983
medium_variant,928,2050,18.806
medium_variant,928,2051,18.634
medium_variant,928,2052,18.467
medium_variant,928,2053,18.302
medium_variant,928,2054,18.14
medium_variant,928,2055,17.98
medium_variant,928,2056,17.822
medium_variant,928,2057,17.666
medium_variant,928,2058,17.512
medium_variant,928,2059,17.36
medium_variant,928,2060,17.21
medium_variant,928,2061,17.062
medium_variant,928,2062,16.915
medium_variant,928,2063,16.771
medium_variant,928,2064,16.628
medium_variant,928,2065,16.487
medium_variant,928,2066,16.347
medium_variant,928,2067,16.208
medium_variant,928,2068,16.069
medium_variant,928,2069,15.931
medium_variant,928,2070,15.794
medium_variant,928,2071,15.658
medium_variant,928,2072,15.523
medium_variant,928,2073,15.391
medium_variant,928,2074,15.261
medium_variant,928,2075,15.133
medium_variant,928,2076,15.008
medium_variant,928,2077,14.886
medium_variant,928,2078,14.765
medium_variant,928,2079,14.647
medium_variant,928,2080,14.53
medium_variant,928,2081,14.416
medium_variant,928,2082,14.303
medium_variant,928,2083,14.193
medium_variant,928,2084,14.084
medium_variant,928,2085,13.978
medium_variant,928,2086,13.874
medium_variant,928,2087,13.773
medium_variant,928,2088,13.674
medium_variant,928,2089,13.578
medium_variant,928,2090,13.484
medium_variant,928,2091,13.392
medium_variant,928,2092,13.302
medium_variant,928,2093,13.214
medium_variant,928,2094,13.127
medium_variant,928,2095,13.041
medium_variant,928,2096,12.957
medium_variant,928,2097,12.874
medium_variant,928,2098,12.792
medium_variant,928,2099,12.712
