variant,region,year,birthper1000population
estimates,948,1950,44.238
estimates,948,1951,44.291
estimates,948,1952,44.379
estimates,948,1953,44.431
estimates,948,1954,44.447
estimates,948,1955,44.426
estimates,948,1956,44.37
estimates,948,1957,44.276
estimates,948,1958,44.146
estimates,948,1959,43.978
estimates,948,1960,43.771
estimates,948,1961,43.526
estimates,948,1962,43.245
estimates,948,1963,42.931
estimates,948,1964,42.59
estimates,948,1965,42.232
estimates,948,1966,41.863
estimates,948,1967,41.491
estimates,948,1968,41.12
estimates,948,1969,40.756
estimates,948,1970,40.399
estimates,948,1971,40.046
estimates,948,1972,39.693
estimates,948,1973,39.339
estimates,948,1974,38.984
estimates,948,1975,38.636
estimates,948,1976,38.306
estimates,948,1977,37.997
estimates,948,1978,37.708
estimates,948,1979,37.431
estimates,948,1980,37.154
estimates,948,1981,36.861
estimates,948,1982,36.535
estimates,948,1983,36.167
estimates,948,1984,35.753
estimates,948,1985,35.29
estimates,948,1986,34.784
estimates,948,1987,34.246
estimates,948,1988,33.691
estimates,948,1989,33.129
estimates,948,1990,32.566
estimates,948,1991,32.009
estimates,948,1992,31.459
estimates,948,1993,30.922
estimates,948,1994,30.402
estimates,948,1995,29.905
estimates,948,1996,29.433
estimates,948,1997,28.986
estimates,948,1998,28.562
estimates,948,1999,28.161
estimates,948,2000,27.786
estimates,948,2001,27.434
estimates,948,2002,27.105
estimates,948,2003,26.794
estimates,948,2004,26.497
estimates,948,2005,26.21
estimates,948,2006,25.929
estimates,948,2007,25.652
estimates,948,2008,25.375
estimates,948,2009,25.096
estimates,948,2010,24.812
estimates,948,2011,24.523
estimates,948,2012,24.232
estimates,948,2013,23.939
estimates,948,2014,23.646
estimates,948,2015,23.353
medium_variant,948,2015,23.353
medium_variant,948,2016,23.061
medium_variant,948,2017,22.771
medium_variant,948,2018,22.484
medium_variant,948,2019,22.202
medium_variant,948,2020,21.925
medium_variant,948,2021,21.656
medium_variant,948,2022,21.393
medium_variant,948,2023,21.138
medium_variant,948,2024,20.891
medium_variant,948,2025,20.653
medium_variant,948,2026,20.424
medium_variant,948,2027,20.203
medium_variant,948,2028,19.99
medium_variant,948,2029,19.785
medium_variant,948,2030,19.587
medium_variant,948,2031,19.396
medium_variant,948,2032,19.212
medium_variant,948,2033,19.033
medium_variant,948,2034,18.86
medium_variant,948,2035,18.692
medium_variant,948,2036,18.529
medium_variant,948,2037,18.37
medium_variant,948,2038,18.215
medium_variant,948,2039,18.063
medium_variant,948,2040,17.914
medium_variant,948,2041,17.768
medium_variant,948,2042,17.623
medium_variant,948,2043,17.481
medium_variant,948,2044,17.34
medium_variant,948,2045,17.201
medium_variant,948,2046,17.062
medium_variant,948,2047,16.924
medium_variant,948,2048,16.787
medium_variant,948,2049,16.651
medium_variant,948,2050,16.517
medium_variant,948,2051,16.383
medium_variant,948,2052,16.252
medium_variant,948,2053,16.122
medium_variant,948,2054,15.995
medium_variant,948,2055,15.87
medium_variant,948,2056,15.749
medium_variant,948,2057,15.631
medium_variant,948,2058,15.517
medium_variant,948,2059,15.407
medium_variant,948,2060,15.3
medium_variant,948,2061,15.197
medium_variant,948,2062,15.098
medium_variant,948,2063,15
medium_variant,948,2064,14.906
medium_variant,948,2065,14.813
medium_variant,948,2066,14.722
medium_variant,948,2067,14.633
medium_variant,948,2068,14.546
medium_variant,948,2069,14.46
medium_variant,948,2070,14.375
medium_variant,948,2071,14.291
medium_variant,948,2072,14.209
medium_variant,948,2073,14.127
medium_variant,948,2074,14.046
medium_variant,948,2075,13.965
medium_variant,948,2076,13.886
medium_variant,948,2077,13.807
medium_variant,948,2078,13.728
medium_variant,948,2079,13.65
medium_variant,948,2080,13.573
medium_variant,948,2081,13.497
medium_variant,948,2082,13.421
medium_variant,948,2083,13.346
medium_variant,948,2084,13.271
medium_variant,948,2085,13.197
medium_variant,948,2086,13.124
medium_variant,948,2087,13.052
medium_variant,948,2088,12.981
medium_variant,948,2089,12.911
medium_variant,948,2090,12.841
medium_variant,948,2091,12.773
medium_variant,948,2092,12.706
medium_variant,948,2093,12.64
medium_variant,948,2094,12.576
medium_variant,948,2095,12.512
medium_variant,948,2096,12.45
medium_variant,948,2097,12.388
medium_variant,948,2098,12.328
medium_variant,948,2099,12.269
