variant,region,year,birthper1000population
estimates,1517,1950,43.177
estimates,1517,1951,42.718
estimates,1517,1952,41.865
estimates,1517,1953,41.147
estimates,1517,1954,40.561
estimates,1517,1955,40.108
estimates,1517,1956,39.782
estimates,1517,1957,39.577
estimates,1517,1958,39.476
estimates,1517,1959,39.455
estimates,1517,1960,39.484
estimates,1517,1961,39.527
estimates,1517,1962,39.545
estimates,1517,1963,39.502
estimates,1517,1964,39.372
estimates,1517,1965,39.134
estimates,1517,1966,38.781
estimates,1517,1967,38.332
estimates,1517,1968,37.806
estimates,1517,1969,37.212
estimates,1517,1970,36.552
estimates,1517,1971,35.827
estimates,1517,1972,35.049
estimates,1517,1973,34.244
estimates,1517,1974,33.438
estimates,1517,1975,32.671
estimates,1517,1976,31.981
estimates,1517,1977,31.389
estimates,1517,1978,30.907
estimates,1517,1979,30.538
estimates,1517,1980,30.289
estimates,1517,1981,30.155
estimates,1517,1982,30.101
estimates,1517,1983,30.083
estimates,1517,1984,30.06
estimates,1517,1985,29.975
estimates,1517,1986,29.772
estimates,1517,1987,29.427
estimates,1517,1988,28.931
estimates,1517,1989,28.292
estimates,1517,1990,27.532
estimates,1517,1991,26.694
estimates,1517,1992,25.837
estimates,1517,1993,25.015
estimates,1517,1994,24.262
estimates,1517,1995,23.601
estimates,1517,1996,23.042
estimates,1517,1997,22.565
estimates,1517,1998,22.156
estimates,1517,1999,21.808
estimates,1517,2000,21.517
estimates,1517,2001,21.276
estimates,1517,2002,21.074
estimates,1517,2003,20.898
estimates,1517,2004,20.739
estimates,1517,2005,20.59
estimates,1517,2006,20.445
estimates,1517,2007,20.304
estimates,1517,2008,20.165
estimates,1517,2009,20.02
estimates,1517,2010,19.864
estimates,1517,2011,19.692
estimates,1517,2012,19.501
estimates,1517,2013,19.294
estimates,1517,2014,19.069
estimates,1517,2015,18.829
medium_variant,1517,2015,18.829
medium_variant,1517,2016,18.575
medium_variant,1517,2017,18.313
medium_variant,1517,2018,18.049
medium_variant,1517,2019,17.787
medium_variant,1517,2020,17.531
medium_variant,1517,2021,17.283
medium_variant,1517,2022,17.043
medium_variant,1517,2023,16.812
medium_variant,1517,2024,16.592
medium_variant,1517,2025,16.384
medium_variant,1517,2026,16.19
medium_variant,1517,2027,16.007
medium_variant,1517,2028,15.836
medium_variant,1517,2029,15.676
medium_variant,1517,2030,15.527
medium_variant,1517,2031,15.388
medium_variant,1517,2032,15.26
medium_variant,1517,2033,15.142
medium_variant,1517,2034,15.031
medium_variant,1517,2035,14.927
medium_variant,1517,2036,14.83
medium_variant,1517,2037,14.738
medium_variant,1517,2038,14.651
medium_variant,1517,2039,14.567
medium_variant,1517,2040,14.484
medium_variant,1517,2041,14.402
medium_variant,1517,2042,14.321
medium_variant,1517,2043,14.238
medium_variant,1517,2044,14.155
medium_variant,1517,2045,14.069
medium_variant,1517,2046,13.981
medium_variant,1517,2047,13.89
medium_variant,1517,2048,13.798
medium_variant,1517,2049,13.705
medium_variant,1517,2050,13.611
medium_variant,1517,2051,13.516
medium_variant,1517,2052,13.422
medium_variant,1517,2053,13.328
medium_variant,1517,2054,13.236
medium_variant,1517,2055,13.147
medium_variant,1517,2056,13.062
medium_variant,1517,2057,12.98
medium_variant,1517,2058,12.903
medium_variant,1517,2059,12.831
medium_variant,1517,2060,12.763
medium_variant,1517,2061,12.701
medium_variant,1517,2062,12.643
medium_variant,1517,2063,12.588
medium_variant,1517,2064,12.538
medium_variant,1517,2065,12.49
medium_variant,1517,2066,12.445
medium_variant,1517,2067,12.403
medium_variant,1517,2068,12.363
medium_variant,1517,2069,12.324
medium_variant,1517,2070,12.286
medium_variant,1517,2071,12.248
medium_variant,1517,2072,12.21
medium_variant,1517,2073,12.173
medium_variant,1517,2074,12.135
medium_variant,1517,2075,12.096
medium_variant,1517,2076,12.056
medium_variant,1517,2077,12.015
medium_variant,1517,2078,11.974
medium_variant,1517,2079,11.931
medium_variant,1517,2080,11.888
medium_variant,1517,2081,11.843
medium_variant,1517,2082,11.798
medium_variant,1517,2083,11.753
medium_variant,1517,2084,11.708
medium_variant,1517,2085,11.662
medium_variant,1517,2086,11.617
medium_variant,1517,2087,11.572
medium_variant,1517,2088,11.527
medium_variant,1517,2089,11.484
medium_variant,1517,2090,11.441
medium_variant,1517,2091,11.399
medium_variant,1517,2092,11.359
medium_variant,1517,2093,11.32
medium_variant,1517,2094,11.283
medium_variant,1517,2095,11.247
medium_variant,1517,2096,11.213
medium_variant,1517,2097,11.18
medium_variant,1517,2098,11.149
medium_variant,1517,2099,11.12
