variant,region,year,birthper1000population
estimates,941,1950,48.275
estimates,941,1951,48.275
estimates,941,1952,48.271
estimates,941,1953,48.265
estimates,941,1954,48.256
estimates,941,1955,48.243
estimates,941,1956,48.227
estimates,941,1957,48.208
estimates,941,1958,48.183
estimates,941,1959,48.153
estimates,941,1960,48.116
estimates,941,1961,48.07
estimates,941,1962,48.014
estimates,941,1963,47.947
estimates,941,1964,47.869
estimates,941,1965,47.78
estimates,941,1966,47.683
estimates,941,1967,47.579
estimates,941,1968,47.469
estimates,941,1969,47.355
estimates,941,1970,47.238
estimates,941,1971,47.118
estimates,941,1972,46.994
estimates,941,1973,46.867
estimates,941,1974,46.736
estimates,941,1975,46.605
estimates,941,1976,46.479
estimates,941,1977,46.358
estimates,941,1978,46.238
estimates,941,1979,46.111
estimates,941,1980,45.966
estimates,941,1981,45.787
estimates,941,1982,45.565
estimates,941,1983,45.294
estimates,941,1984,44.974
estimates,941,1985,44.608
estimates,941,1986,44.201
estimates,941,1987,43.769
estimates,941,1988,43.325
estimates,941,1989,42.879
estimates,941,1990,42.441
estimates,941,1991,42.016
estimates,941,1992,41.605
estimates,941,1993,41.207
estimates,941,1994,40.823
estimates,941,1995,40.452
estimates,941,1996,40.09
estimates,941,1997,39.731
estimates,941,1998,39.37
estimates,941,1999,39.004
estimates,941,2000,38.63
estimates,941,2001,38.245
estimates,941,2002,37.852
estimates,941,2003,37.45
estimates,941,2004,37.041
estimates,941,2005,36.625
estimates,941,2006,36.202
estimates,941,2007,35.775
estimates,941,2008,35.345
estimates,941,2009,34.917
estimates,941,2010,34.494
estimates,941,2011,34.079
estimates,941,2012,33.675
estimates,941,2013,33.283
estimates,941,2014,32.903
estimates,941,2015,32.534
medium_variant,941,2015,32.534
medium_variant,941,2016,32.176
medium_variant,941,2017,31.825
medium_variant,941,2018,31.478
medium_variant,941,2019,31.134
medium_variant,941,2020,30.793
medium_variant,941,2021,30.455
medium_variant,941,2022,30.122
medium_variant,941,2023,29.793
medium_variant,941,2024,29.469
medium_variant,941,2025,29.15
medium_variant,941,2026,28.836
medium_variant,941,2027,28.525
medium_variant,941,2028,28.218
medium_variant,941,2029,27.913
medium_variant,941,2030,27.611
medium_variant,941,2031,27.312
medium_variant,941,2032,27.015
medium_variant,941,2033,26.72
medium_variant,941,2034,26.428
medium_variant,941,2035,26.139
medium_variant,941,2036,25.852
medium_variant,941,2037,25.569
medium_variant,941,2038,25.288
medium_variant,941,2039,25.011
medium_variant,941,2040,24.738
medium_variant,941,2041,24.467
medium_variant,941,2042,24.2
medium_variant,941,2043,23.936
medium_variant,941,2044,23.676
medium_variant,941,2045,23.419
medium_variant,941,2046,23.166
medium_variant,941,2047,22.917
medium_variant,941,2048,22.672
medium_variant,941,2049,22.432
medium_variant,941,2050,22.196
medium_variant,941,2051,21.965
medium_variant,941,2052,21.737
medium_variant,941,2053,21.514
medium_variant,941,2054,21.295
medium_variant,941,2055,21.079
medium_variant,941,2056,20.868
medium_variant,941,2057,20.66
medium_variant,941,2058,20.457
medium_variant,941,2059,20.257
medium_variant,941,2060,20.061
medium_variant,941,2061,19.868
medium_variant,941,2062,19.678
medium_variant,941,2063,19.49
medium_variant,941,2064,19.305
medium_variant,941,2065,19.122
medium_variant,941,2066,18.941
medium_variant,941,2067,18.762
medium_variant,941,2068,18.586
medium_variant,941,2069,18.411
medium_variant,941,2070,18.24
medium_variant,941,2071,18.07
medium_variant,941,2072,17.903
medium_variant,941,2073,17.738
medium_variant,941,2074,17.576
medium_variant,941,2075,17.416
medium_variant,941,2076,17.258
medium_variant,941,2077,17.103
medium_variant,941,2078,16.951
medium_variant,941,2079,16.801
medium_variant,941,2080,16.653
medium_variant,941,2081,16.508
medium_variant,941,2082,16.366
medium_variant,941,2083,16.225
medium_variant,941,2084,16.087
medium_variant,941,2085,15.952
medium_variant,941,2086,15.818
medium_variant,941,2087,15.687
medium_variant,941,2088,15.558
medium_variant,941,2089,15.431
medium_variant,941,2090,15.306
medium_variant,941,2091,15.183
medium_variant,941,2092,15.061
medium_variant,941,2093,14.941
medium_variant,941,2094,14.823
medium_variant,941,2095,14.706
medium_variant,941,2096,14.591
medium_variant,941,2097,14.478
medium_variant,941,2098,14.366
medium_variant,941,2099,14.255
