variant,region,year,birthper1000population
estimates,934,1950,44.704
estimates,934,1951,44.203
estimates,934,1952,43.278
estimates,934,1953,42.506
estimates,934,1954,41.887
estimates,934,1955,41.419
estimates,934,1956,41.098
estimates,934,1957,40.914
estimates,934,1958,40.851
estimates,934,1959,40.879
estimates,934,1960,40.964
estimates,934,1961,41.066
estimates,934,1962,41.139
estimates,934,1963,41.141
estimates,934,1964,41.039
estimates,934,1965,40.806
estimates,934,1966,40.431
estimates,934,1967,39.932
estimates,934,1968,39.331
estimates,934,1969,38.64
estimates,934,1970,37.865
estimates,934,1971,37.008
estimates,934,1972,36.09
estimates,934,1973,35.141
estimates,934,1974,34.197
estimates,934,1975,33.303
estimates,934,1976,32.5
estimates,934,1977,31.811
estimates,934,1978,31.248
estimates,934,1979,30.815
estimates,934,1980,30.519
estimates,934,1981,30.353
estimates,934,1982,30.279
estimates,934,1983,30.248
estimates,934,1984,30.217
estimates,934,1985,30.13
estimates,934,1986,29.927
estimates,934,1987,29.584
estimates,934,1988,29.094
estimates,934,1989,28.46
estimates,934,1990,27.703
estimates,934,1991,26.864
estimates,934,1992,26
estimates,934,1993,25.167
estimates,934,1994,24.395
estimates,934,1995,23.711
estimates,934,1996,23.121
estimates,934,1997,22.612
estimates,934,1998,22.168
estimates,934,1999,21.785
estimates,934,2000,21.461
estimates,934,2001,21.189
estimates,934,2002,20.96
estimates,934,2003,20.76
estimates,934,2004,20.581
estimates,934,2005,20.415
estimates,934,2006,20.256
estimates,934,2007,20.104
estimates,934,2008,19.954
estimates,934,2009,19.8
estimates,934,2010,19.634
estimates,934,2011,19.453
estimates,934,2012,19.254
estimates,934,2013,19.039
estimates,934,2014,18.807
estimates,934,2015,18.56
medium_variant,934,2015,18.56
medium_variant,934,2016,18.301
medium_variant,934,2017,18.034
medium_variant,934,2018,17.764
medium_variant,934,2019,17.498
medium_variant,934,2020,17.237
medium_variant,934,2021,16.984
medium_variant,934,2022,16.741
medium_variant,934,2023,16.507
medium_variant,934,2024,16.286
medium_variant,934,2025,16.077
medium_variant,934,2026,15.881
medium_variant,934,2027,15.698
medium_variant,934,2028,15.526
medium_variant,934,2029,15.365
medium_variant,934,2030,15.214
medium_variant,934,2031,15.073
medium_variant,934,2032,14.942
medium_variant,934,2033,14.819
medium_variant,934,2034,14.704
medium_variant,934,2035,14.595
medium_variant,934,2036,14.493
medium_variant,934,2037,14.396
medium_variant,934,2038,14.304
medium_variant,934,2039,14.215
medium_variant,934,2040,14.128
medium_variant,934,2041,14.043
medium_variant,934,2042,13.958
medium_variant,934,2043,13.874
medium_variant,934,2044,13.789
medium_variant,934,2045,13.703
medium_variant,934,2046,13.615
medium_variant,934,2047,13.525
medium_variant,934,2048,13.435
medium_variant,934,2049,13.343
medium_variant,934,2050,13.251
medium_variant,934,2051,13.158
medium_variant,934,2052,13.065
medium_variant,934,2053,12.974
medium_variant,934,2054,12.884
medium_variant,934,2055,12.797
medium_variant,934,2056,12.713
medium_variant,934,2057,12.633
medium_variant,934,2058,12.557
medium_variant,934,2059,12.485
medium_variant,934,2060,12.418
medium_variant,934,2061,12.356
medium_variant,934,2062,12.298
medium_variant,934,2063,12.243
medium_variant,934,2064,12.192
medium_variant,934,2065,12.143
medium_variant,934,2066,12.098
medium_variant,934,2067,12.054
medium_variant,934,2068,12.013
medium_variant,934,2069,11.973
medium_variant,934,2070,11.934
medium_variant,934,2071,11.895
medium_variant,934,2072,11.857
medium_variant,934,2073,11.819
medium_variant,934,2074,11.78
medium_variant,934,2075,11.741
medium_variant,934,2076,11.702
medium_variant,934,2077,11.662
medium_variant,934,2078,11.621
medium_variant,934,2079,11.58
medium_variant,934,2080,11.538
medium_variant,934,2081,11.496
medium_variant,934,2082,11.453
medium_variant,934,2083,11.41
medium_variant,934,2084,11.366
medium_variant,934,2085,11.323
medium_variant,934,2086,11.28
medium_variant,934,2087,11.237
medium_variant,934,2088,11.195
medium_variant,934,2089,11.153
medium_variant,934,2090,11.113
medium_variant,934,2091,11.074
medium_variant,934,2092,11.036
medium_variant,934,2093,10.999
medium_variant,934,2094,10.964
medium_variant,934,2095,10.93
medium_variant,934,2096,10.897
medium_variant,934,2097,10.866
medium_variant,934,2098,10.836
medium_variant,934,2099,10.807
