variant,region,year,birthper1000population
estimates,901,1950,22.547
estimates,901,1951,22.515
estimates,901,1952,22.433
estimates,901,1953,22.317
estimates,901,1954,22.166
estimates,901,1955,21.981
estimates,901,1956,21.76
estimates,901,1957,21.504
estimates,901,1958,21.212
estimates,901,1959,20.884
estimates,901,1960,20.517
estimates,901,1961,20.115
estimates,901,1962,19.681
estimates,901,1963,19.224
estimates,901,1964,18.755
estimates,901,1965,18.294
estimates,901,1966,17.858
estimates,901,1967,17.459
estimates,901,1968,17.105
estimates,901,1969,16.798
estimates,901,1970,16.532
estimates,901,1971,16.293
estimates,901,1972,16.064
estimates,901,1973,15.835
estimates,901,1974,15.602
estimates,901,1975,15.371
estimates,901,1976,15.154
estimates,901,1977,14.961
estimates,901,1978,14.8
estimates,901,1979,14.67
estimates,901,1980,14.57
estimates,901,1981,14.495
estimates,901,1982,14.434
estimates,901,1983,14.373
estimates,901,1984,14.301
estimates,901,1985,14.205
estimates,901,1986,14.07
estimates,901,1987,13.894
estimates,901,1988,13.676
estimates,901,1989,13.422
estimates,901,1990,13.136
estimates,901,1991,12.828
estimates,901,1992,12.513
estimates,901,1993,12.209
estimates,901,1994,11.925
estimates,901,1995,11.674
estimates,901,1996,11.461
estimates,901,1997,11.287
estimates,901,1998,11.15
estimates,901,1999,11.051
estimates,901,2000,10.993
estimates,901,2001,10.978
estimates,901,2002,11
estimates,901,2003,11.05
estimates,901,2004,11.118
estimates,901,2005,11.189
estimates,901,2006,11.25
estimates,901,2007,11.292
estimates,901,2008,11.308
estimates,901,2009,11.296
estimates,901,2010,11.257
estimates,901,2011,11.199
estimates,901,2012,11.133
estimates,901,2013,11.069
estimates,901,2014,11.01
estimates,901,2015,10.959
medium_variant,901,2015,10.959
medium_variant,901,2016,10.913
medium_variant,901,2017,10.869
medium_variant,901,2018,10.823
medium_variant,901,2019,10.774
medium_variant,901,2020,10.72
medium_variant,901,2021,10.661
medium_variant,901,2022,10.598
medium_variant,901,2023,10.532
medium_variant,901,2024,10.463
medium_variant,901,2025,10.395
medium_variant,901,2026,10.327
medium_variant,901,2027,10.263
medium_variant,901,2028,10.205
medium_variant,901,2029,10.153
medium_variant,901,2030,10.111
medium_variant,901,2031,10.079
medium_variant,901,2032,10.057
medium_variant,901,2033,10.045
medium_variant,901,2034,10.043
medium_variant,901,2035,10.049
medium_variant,901,2036,10.064
medium_variant,901,2037,10.084
medium_variant,901,2038,10.108
medium_variant,901,2039,10.135
medium_variant,901,2040,10.162
medium_variant,901,2041,10.187
medium_variant,901,2042,10.212
medium_variant,901,2043,10.233
medium_variant,901,2044,10.252
medium_variant,901,2045,10.266
medium_variant,901,2046,10.275
medium_variant,901,2047,10.28
medium_variant,901,2048,10.282
medium_variant,901,2049,10.281
medium_variant,901,2050,10.276
medium_variant,901,2051,10.267
medium_variant,901,2052,10.256
medium_variant,901,2053,10.242
medium_variant,901,2054,10.227
medium_variant,901,2055,10.211
medium_variant,901,2056,10.194
medium_variant,901,2057,10.177
medium_variant,901,2058,10.16
medium_variant,901,2059,10.144
medium_variant,901,2060,10.131
medium_variant,901,2061,10.12
medium_variant,901,2062,10.111
medium_variant,901,2063,10.105
medium_variant,901,2064,10.102
medium_variant,901,2065,10.102
medium_variant,901,2066,10.105
medium_variant,901,2067,10.11
medium_variant,901,2068,10.118
medium_variant,901,2069,10.127
medium_variant,901,2070,10.137
medium_variant,901,2071,10.148
medium_variant,901,2072,10.159
medium_variant,901,2073,10.17
medium_variant,901,2074,10.18
medium_variant,901,2075,10.189
medium_variant,901,2076,10.195
medium_variant,901,2077,10.199
medium_variant,901,2078,10.2
medium_variant,901,2079,10.199
medium_variant,901,2080,10.195
medium_variant,901,2081,10.189
medium_variant,901,2082,10.179
medium_variant,901,2083,10.167
medium_variant,901,2084,10.153
medium_variant,901,2085,10.138
medium_variant,901,2086,10.121
medium_variant,901,2087,10.102
medium_variant,901,2088,10.083
medium_variant,901,2089,10.064
medium_variant,901,2090,10.045
medium_variant,901,2091,10.026
medium_variant,901,2092,10.008
medium_variant,901,2093,9.99
medium_variant,901,2094,9.974
medium_variant,901,2095,9.958
medium_variant,901,2096,9.943
medium_variant,901,2097,9.93
medium_variant,901,2098,9.917
medium_variant,901,2099,9.905
