variant,region,year,birthper1000population
estimates,925,1950,21.561
estimates,925,1951,21.451
estimates,925,1952,21.246
estimates,925,1953,21.073
estimates,925,1954,20.931
estimates,925,1955,20.821
estimates,925,1956,20.739
estimates,925,1957,20.683
estimates,925,1958,20.646
estimates,925,1959,20.618
estimates,925,1960,20.587
estimates,925,1961,20.538
estimates,925,1962,20.46
estimates,925,1963,20.341
estimates,925,1964,20.18
estimates,925,1965,19.98
estimates,925,1966,19.751
estimates,925,1967,19.507
estimates,925,1968,19.259
estimates,925,1969,19.007
estimates,925,1970,18.749
estimates,925,1971,18.478
estimates,925,1972,18.183
estimates,925,1973,17.859
estimates,925,1974,17.501
estimates,925,1975,17.105
estimates,925,1976,16.668
estimates,925,1977,16.194
estimates,925,1978,15.694
estimates,925,1979,15.178
estimates,925,1980,14.659
estimates,925,1981,14.15
estimates,925,1982,13.664
estimates,925,1983,13.209
estimates,925,1984,12.796
estimates,925,1985,12.427
estimates,925,1986,12.105
estimates,925,1987,11.822
estimates,925,1988,11.57
estimates,925,1989,11.346
estimates,925,1990,11.145
estimates,925,1991,10.962
estimates,925,1992,10.796
estimates,925,1993,10.644
estimates,925,1994,10.504
estimates,925,1995,10.379
estimates,925,1996,10.273
estimates,925,1997,10.188
estimates,925,1998,10.126
estimates,925,1999,10.085
estimates,925,2000,10.067
estimates,925,2001,10.071
estimates,925,2002,10.092
estimates,925,2003,10.123
estimates,925,2004,10.152
estimates,925,2005,10.166
estimates,925,2006,10.147
estimates,925,2007,10.089
estimates,925,2008,9.989
estimates,925,2009,9.849
estimates,925,2010,9.677
estimates,925,2011,9.485
estimates,925,2012,9.291
estimates,925,2013,9.109
estimates,925,2014,8.946
estimates,925,2015,8.806
medium_variant,925,2015,8.806
medium_variant,925,2016,8.687
medium_variant,925,2017,8.582
medium_variant,925,2018,8.485
medium_variant,925,2019,8.396
medium_variant,925,2020,8.315
medium_variant,925,2021,8.243
medium_variant,925,2022,8.182
medium_variant,925,2023,8.133
medium_variant,925,2024,8.096
medium_variant,925,2025,8.07
medium_variant,925,2026,8.056
medium_variant,925,2027,8.052
medium_variant,925,2028,8.057
medium_variant,925,2029,8.068
medium_variant,925,2030,8.086
medium_variant,925,2031,8.109
medium_variant,925,2032,8.136
medium_variant,925,2033,8.167
medium_variant,925,2034,8.2
medium_variant,925,2035,8.233
medium_variant,925,2036,8.264
medium_variant,925,2037,8.293
medium_variant,925,2038,8.32
medium_variant,925,2039,8.342
medium_variant,925,2040,8.358
medium_variant,925,2041,8.368
medium_variant,925,2042,8.371
medium_variant,925,2043,8.368
medium_variant,925,2044,8.359
medium_variant,925,2045,8.346
medium_variant,925,2046,8.327
medium_variant,925,2047,8.305
medium_variant,925,2048,8.281
medium_variant,925,2049,8.258
medium_variant,925,2050,8.236
medium_variant,925,2051,8.216
medium_variant,925,2052,8.2
medium_variant,925,2053,8.189
medium_variant,925,2054,8.182
medium_variant,925,2055,8.182
medium_variant,925,2056,8.188
medium_variant,925,2057,8.2
medium_variant,925,2058,8.217
medium_variant,925,2059,8.24
medium_variant,925,2060,8.268
medium_variant,925,2061,8.301
medium_variant,925,2062,8.337
medium_variant,925,2063,8.377
medium_variant,925,2064,8.419
medium_variant,925,2065,8.462
medium_variant,925,2066,8.507
medium_variant,925,2067,8.551
medium_variant,925,2068,8.595
medium_variant,925,2069,8.638
medium_variant,925,2070,8.677
medium_variant,925,2071,8.714
medium_variant,925,2072,8.747
medium_variant,925,2073,8.775
medium_variant,925,2074,8.8
medium_variant,925,2075,8.819
medium_variant,925,2076,8.832
medium_variant,925,2077,8.841
medium_variant,925,2078,8.845
medium_variant,925,2079,8.845
medium_variant,925,2080,8.841
medium_variant,925,2081,8.834
medium_variant,925,2082,8.823
medium_variant,925,2083,8.811
medium_variant,925,2084,8.797
medium_variant,925,2085,8.784
medium_variant,925,2086,8.77
medium_variant,925,2087,8.757
medium_variant,925,2088,8.746
medium_variant,925,2089,8.736
medium_variant,925,2090,8.727
medium_variant,925,2091,8.722
medium_variant,925,2092,8.718
medium_variant,925,2093,8.716
medium_variant,925,2094,8.717
medium_variant,925,2095,8.719
medium_variant,925,2096,8.724
medium_variant,925,2097,8.73
medium_variant,925,2098,8.739
medium_variant,925,2099,8.749
