variant,continent,year,oldagedependencyratio2569
zero_migration,905,2050,36.2984630272381
constant_mortality,905,2050,27.4968232633405
no_change,905,2050,27.5410279582085
high_variant,905,2055,31.2831210838598
low_variant,905,2055,35.2509789401282
constant_fertility,905,2055,33.2510563843253
instant_replacement,905,2055,32.1262169346222
zero_migration,905,2055,37.8601923020905
constant_mortality,905,2055,27.5394852148091
no_change,905,2055,27.6255746461359
high_variant,905,2060,31.5923508886697
low_variant,905,2060,37.4499974488875
constant_fertility,905,2060,34.4315675788591
instant_replacement,905,2060,32.9130571246683
zero_migration,905,2060,39.5801739936609
constant_mortality,905,2060,27.8423080861775
no_change,905,2060,27.9721522769547
high_variant,905,2065,32.7711156137364
low_variant,905,2065,40.9781616094494
constant_fertility,905,2065,36.6626494270833
instant_replacement,905,2065,34.6488468749114
zero_migration,905,2065,42.4331731973246
constant_mortality,905,2065,28.9896136999051
no_change,905,2065,29.1781279021107
high_variant,905,2070,32.7629169869698
low_variant,905,2070,43.3807578901454
constant_fertility,905,2070,37.6947158462726
instant_replacement,905,2070,35.175554927431
zero_migration,905,2070,43.4952091689549
constant_mortality,905,2070,28.9758897863005
no_change,905,2070,29.221804438787
high_variant,905,2075,32.556083941383
low_variant,905,2075,46.1414104055919
constant_fertility,905,2075,38.7400177100407
instant_replacement,905,2075,35.582663661119
zero_migration,905,2075,44.3229775353109
constant_mortality,905,2075,28.9017063798764
no_change,905,2075,29.2205735650103
high_variant,905,2080,32.2287857835319
low_variant,905,2080,49.5163857881922
constant_fertility,905,2080,39.9154107190747
instant_replacement,905,2080,35.9877280352967
zero_migration,905,2080,45.1781265538726
constant_mortality,905,2080,28.9374370904368
no_change,905,2080,29.3543442785472
high_variant,905,2085,31.4444579799381
low_variant,905,2085,52.7558794205214
constant_fertility,905,2085,40.6484253088637
instant_replacement,905,2085,35.9603460903856
zero_migration,905,2085,45.4466109758707
constant_mortality,905,2085,28.6663454372143
no_change,905,2085,29.1921128498112
high_variant,905,2090,32.0350650902658
low_variant,905,2090,54.7528334975644
constant_fertility,905,2090,41.8010991937537
instant_replacement,905,2090,37.4328750772984
zero_migration,905,2090,46.3256915388272
constant_mortality,905,2090,28.8110357678206
no_change,905,2090,29.4369304019069
high_variant,905,2095,33.3432617971229
low_variant,905,2095,55.9416593772878
constant_fertility,905,2095,43.1114985733496
instant_replacement,905,2095,39.0445264819597
zero_migration,905,2095,47.5355690496505
constant_mortality,905,2095,29.1490984255638
no_change,905,2095,29.7897233526509
high_variant,905,2100,34.8359571610987
low_variant,905,2100,56.5242347173216
constant_fertility,905,2100,44.4486970554795
instant_replacement,905,2100,40.4925820804654
zero_migration,905,2100,48.6825576172528
constant_mortality,905,2100,29.4296041139948
no_change,905,2100,30.0886073916269
