variant,region,year,crudedeathrateper1000population
estimates,926,1950,11.497
estimates,926,1951,11.485
estimates,926,1952,11.461
estimates,926,1953,11.439
estimates,926,1954,11.417
estimates,926,1955,11.397
estimates,926,1956,11.379
estimates,926,1957,11.362
estimates,926,1958,11.349
estimates,926,1959,11.34
estimates,926,1960,11.338
estimates,926,1961,11.343
estimates,926,1962,11.357
estimates,926,1963,11.379
estimates,926,1964,11.407
estimates,926,1965,11.439
estimates,926,1966,11.469
estimates,926,1967,11.495
estimates,926,1968,11.512
estimates,926,1969,11.518
estimates,926,1970,11.513
estimates,926,1971,11.496
estimates,926,1972,11.47
estimates,926,1973,11.437
estimates,926,1974,11.399
estimates,926,1975,11.359
estimates,926,1976,11.32
estimates,926,1977,11.281
estimates,926,1978,11.244
estimates,926,1979,11.208
estimates,926,1980,11.171
estimates,926,1981,11.129
estimates,926,1982,11.08
estimates,926,1983,11.022
estimates,926,1984,10.955
estimates,926,1985,10.879
estimates,926,1986,10.795
estimates,926,1987,10.707
estimates,926,1988,10.617
estimates,926,1989,10.527
estimates,926,1990,10.44
estimates,926,1991,10.357
estimates,926,1992,10.278
estimates,926,1993,10.203
estimates,926,1994,10.133
estimates,926,1995,10.066
estimates,926,1996,10.002
estimates,926,1997,9.938
estimates,926,1998,9.875
estimates,926,1999,9.812
estimates,926,2000,9.748
estimates,926,2001,9.684
estimates,926,2002,9.621
estimates,926,2003,9.561
estimates,926,2004,9.507
estimates,926,2005,9.465
estimates,926,2006,9.439
estimates,926,2007,9.431
estimates,926,2008,9.442
estimates,926,2009,9.472
estimates,926,2010,9.518
estimates,926,2011,9.578
estimates,926,2012,9.646
estimates,926,2013,9.716
estimates,926,2014,9.786
estimates,926,2015,9.852
medium_variant,926,2015,9.852
medium_variant,926,2016,9.913
medium_variant,926,2017,9.972
medium_variant,926,2018,10.027
medium_variant,926,2019,10.079
medium_variant,926,2020,10.127
medium_variant,926,2021,10.171
medium_variant,926,2022,10.213
medium_variant,926,2023,10.253
medium_variant,926,2024,10.291
medium_variant,926,2025,10.33
medium_variant,926,2026,10.368
medium_variant,926,2027,10.407
medium_variant,926,2028,10.448
medium_variant,926,2029,10.492
medium_variant,926,2030,10.54
medium_variant,926,2031,10.592
medium_variant,926,2032,10.65
medium_variant,926,2033,10.714
medium_variant,926,2034,10.783
medium_variant,926,2035,10.859
medium_variant,926,2036,10.942
medium_variant,926,2037,11.031
medium_variant,926,2038,11.126
medium_variant,926,2039,11.225
medium_variant,926,2040,11.329
medium_variant,926,2041,11.438
medium_variant,926,2042,11.549
medium_variant,926,2043,11.662
medium_variant,926,2044,11.775
medium_variant,926,2045,11.885
medium_variant,926,2046,11.992
medium_variant,926,2047,12.093
medium_variant,926,2048,12.187
medium_variant,926,2049,12.272
medium_variant,926,2050,12.346
medium_variant,926,2051,12.409
medium_variant,926,2052,12.46
medium_variant,926,2053,12.499
medium_variant,926,2054,12.524
medium_variant,926,2055,12.536
medium_variant,926,2056,12.531
medium_variant,926,2057,12.51
medium_variant,926,2058,12.475
medium_variant,926,2059,12.426
medium_variant,926,2060,12.365
medium_variant,926,2061,12.291
medium_variant,926,2062,12.209
medium_variant,926,2063,12.121
medium_variant,926,2064,12.03
medium_variant,926,2065,11.939
medium_variant,926,2066,11.853
medium_variant,926,2067,11.771
medium_variant,926,2068,11.696
medium_variant,926,2069,11.63
medium_variant,926,2070,11.574
medium_variant,926,2071,11.531
medium_variant,926,2072,11.498
medium_variant,926,2073,11.475
medium_variant,926,2074,11.459
medium_variant,926,2075,11.45
medium_variant,926,2076,11.446
medium_variant,926,2077,11.446
medium_variant,926,2078,11.448
medium_variant,926,2079,11.447
medium_variant,926,2080,11.443
medium_variant,926,2081,11.434
medium_variant,926,2082,11.417
medium_variant,926,2083,11.395
medium_variant,926,2084,11.365
medium_variant,926,2085,11.328
medium_variant,926,2086,11.285
medium_variant,926,2087,11.236
medium_variant,926,2088,11.185
medium_variant,926,2089,11.133
medium_variant,926,2090,11.081
medium_variant,926,2091,11.03
medium_variant,926,2092,10.981
medium_variant,926,2093,10.935
medium_variant,926,2094,10.893
medium_variant,926,2095,10.854
medium_variant,926,2096,10.819
medium_variant,926,2097,10.788
medium_variant,926,2098,10.76
medium_variant,926,2099,10.737
