variant,region,year,crudedeathrateper1000population
estimates,911,1950,28.226
estimates,911,1951,28.02
estimates,911,1952,27.616
estimates,911,1953,27.225
estimates,911,1954,26.849
estimates,911,1955,26.487
estimates,911,1956,26.139
estimates,911,1957,25.803
estimates,911,1958,25.479
estimates,911,1959,25.164
estimates,911,1960,24.857
estimates,911,1961,24.553
estimates,911,1962,24.249
estimates,911,1963,23.943
estimates,911,1964,23.632
estimates,911,1965,23.312
estimates,911,1966,22.98
estimates,911,1967,22.639
estimates,911,1968,22.292
estimates,911,1969,21.943
estimates,911,1970,21.598
estimates,911,1971,21.266
estimates,911,1972,20.952
estimates,911,1973,20.658
estimates,911,1974,20.387
estimates,911,1975,20.136
estimates,911,1976,19.897
estimates,911,1977,19.665
estimates,911,1978,19.435
estimates,911,1979,19.206
estimates,911,1980,18.979
estimates,911,1981,18.76
estimates,911,1982,18.552
estimates,911,1983,18.36
estimates,911,1984,18.186
estimates,911,1985,18.026
estimates,911,1986,17.88
estimates,911,1987,17.742
estimates,911,1988,17.612
estimates,911,1989,17.491
estimates,911,1990,17.387
estimates,911,1991,17.313
estimates,911,1992,17.274
estimates,911,1993,17.263
estimates,911,1994,17.265
estimates,911,1995,17.259
estimates,911,1996,17.214
estimates,911,1997,17.107
estimates,911,1998,16.925
estimates,911,1999,16.66
estimates,911,2000,16.315
estimates,911,2001,15.898
estimates,911,2002,15.434
estimates,911,2003,14.948
estimates,911,2004,14.455
estimates,911,2005,13.966
estimates,911,2006,13.491
estimates,911,2007,13.03
estimates,911,2008,12.585
estimates,911,2009,12.164
estimates,911,2010,11.77
estimates,911,2011,11.407
estimates,911,2012,11.073
estimates,911,2013,10.763
estimates,911,2014,10.477
estimates,911,2015,10.211
medium_variant,911,2015,10.211
medium_variant,911,2016,9.963
medium_variant,911,2017,9.728
medium_variant,911,2018,9.504
medium_variant,911,2019,9.287
medium_variant,911,2020,9.077
medium_variant,911,2021,8.872
medium_variant,911,2022,8.675
medium_variant,911,2023,8.486
medium_variant,911,2024,8.305
medium_variant,911,2025,8.132
medium_variant,911,2026,7.966
medium_variant,911,2027,7.806
medium_variant,911,2028,7.653
medium_variant,911,2029,7.506
medium_variant,911,2030,7.366
medium_variant,911,2031,7.231
medium_variant,911,2032,7.104
medium_variant,911,2033,6.982
medium_variant,911,2034,6.867
medium_variant,911,2035,6.758
medium_variant,911,2036,6.656
medium_variant,911,2037,6.559
medium_variant,911,2038,6.468
medium_variant,911,2039,6.383
medium_variant,911,2040,6.303
medium_variant,911,2041,6.228
medium_variant,911,2042,6.159
medium_variant,911,2043,6.094
medium_variant,911,2044,6.035
medium_variant,911,2045,5.981
medium_variant,911,2046,5.931
medium_variant,911,2047,5.886
medium_variant,911,2048,5.844
medium_variant,911,2049,5.807
medium_variant,911,2050,5.775
medium_variant,911,2051,5.746
medium_variant,911,2052,5.722
medium_variant,911,2053,5.702
medium_variant,911,2054,5.686
medium_variant,911,2055,5.674
medium_variant,911,2056,5.666
medium_variant,911,2057,5.662
medium_variant,911,2058,5.661
medium_variant,911,2059,5.663
medium_variant,911,2060,5.668
medium_variant,911,2061,5.677
medium_variant,911,2062,5.689
medium_variant,911,2063,5.703
medium_variant,911,2064,5.721
medium_variant,911,2065,5.741
medium_variant,911,2066,5.764
medium_variant,911,2067,5.789
medium_variant,911,2068,5.817
medium_variant,911,2069,5.847
medium_variant,911,2070,5.88
medium_variant,911,2071,5.915
medium_variant,911,2072,5.951
medium_variant,911,2073,5.99
medium_variant,911,2074,6.031
medium_variant,911,2075,6.074
medium_variant,911,2076,6.12
medium_variant,911,2077,6.167
medium_variant,911,2078,6.217
medium_variant,911,2079,6.27
medium_variant,911,2080,6.324
medium_variant,911,2081,6.381
medium_variant,911,2082,6.439
medium_variant,911,2083,6.499
medium_variant,911,2084,6.561
medium_variant,911,2085,6.624
medium_variant,911,2086,6.688
medium_variant,911,2087,6.753
medium_variant,911,2088,6.82
medium_variant,911,2089,6.888
medium_variant,911,2090,6.957
medium_variant,911,2091,7.026
medium_variant,911,2092,7.096
medium_variant,911,2093,7.166
medium_variant,911,2094,7.236
medium_variant,911,2095,7.307
medium_variant,911,2096,7.378
medium_variant,911,2097,7.449
medium_variant,911,2098,7.521
medium_variant,911,2099,7.592
