variant,region,year,crudedeathrateper1000population
estimates,912,1950,25.027
estimates,912,1951,24.682
estimates,912,1952,24.006
estimates,912,1953,23.358
estimates,912,1954,22.738
estimates,912,1955,22.144
estimates,912,1956,21.578
estimates,912,1957,21.038
estimates,912,1958,20.523
estimates,912,1959,20.03
estimates,912,1960,19.557
estimates,912,1961,19.099
estimates,912,1962,18.654
estimates,912,1963,18.22
estimates,912,1964,17.794
estimates,912,1965,17.381
estimates,912,1966,16.984
estimates,912,1967,16.608
estimates,912,1968,16.25
estimates,912,1969,15.908
estimates,912,1970,15.573
estimates,912,1971,15.236
estimates,912,1972,14.89
estimates,912,1973,14.528
estimates,912,1974,14.147
estimates,912,1975,13.745
estimates,912,1976,13.325
estimates,912,1977,12.894
estimates,912,1978,12.457
estimates,912,1979,12.021
estimates,912,1980,11.588
estimates,912,1981,11.159
estimates,912,1982,10.736
estimates,912,1983,10.324
estimates,912,1984,9.926
estimates,912,1985,9.551
estimates,912,1986,9.206
estimates,912,1987,8.893
estimates,912,1988,8.612
estimates,912,1989,8.363
estimates,912,1990,8.143
estimates,912,1991,7.944
estimates,912,1992,7.761
estimates,912,1993,7.588
estimates,912,1994,7.422
estimates,912,1995,7.264
estimates,912,1996,7.118
estimates,912,1997,6.988
estimates,912,1998,6.876
estimates,912,1999,6.782
estimates,912,2000,6.701
estimates,912,2001,6.63
estimates,912,2002,6.566
estimates,912,2003,6.503
estimates,912,2004,6.44
estimates,912,2005,6.377
estimates,912,2006,6.314
estimates,912,2007,6.255
estimates,912,2008,6.201
estimates,912,2009,6.151
estimates,912,2010,6.105
estimates,912,2011,6.061
estimates,912,2012,6.018
estimates,912,2013,5.975
estimates,912,2014,5.932
estimates,912,2015,5.89
medium_variant,912,2015,5.89
medium_variant,912,2016,5.851
medium_variant,912,2017,5.815
medium_variant,912,2018,5.785
medium_variant,912,2019,5.762
medium_variant,912,2020,5.745
medium_variant,912,2021,5.735
medium_variant,912,2022,5.732
medium_variant,912,2023,5.734
medium_variant,912,2024,5.743
medium_variant,912,2025,5.757
medium_variant,912,2026,5.777
medium_variant,912,2027,5.803
medium_variant,912,2028,5.834
medium_variant,912,2029,5.869
medium_variant,912,2030,5.908
medium_variant,912,2031,5.951
medium_variant,912,2032,5.998
medium_variant,912,2033,6.047
medium_variant,912,2034,6.1
medium_variant,912,2035,6.154
medium_variant,912,2036,6.21
medium_variant,912,2037,6.268
medium_variant,912,2038,6.327
medium_variant,912,2039,6.387
medium_variant,912,2040,6.447
medium_variant,912,2041,6.508
medium_variant,912,2042,6.569
medium_variant,912,2043,6.63
medium_variant,912,2044,6.692
medium_variant,912,2045,6.753
medium_variant,912,2046,6.814
medium_variant,912,2047,6.875
medium_variant,912,2048,6.936
medium_variant,912,2049,6.998
medium_variant,912,2050,7.06
medium_variant,912,2051,7.124
medium_variant,912,2052,7.188
medium_variant,912,2053,7.254
medium_variant,912,2054,7.32
medium_variant,912,2055,7.389
medium_variant,912,2056,7.459
medium_variant,912,2057,7.53
medium_variant,912,2058,7.601
medium_variant,912,2059,7.674
medium_variant,912,2060,7.746
medium_variant,912,2061,7.819
medium_variant,912,2062,7.891
medium_variant,912,2063,7.963
medium_variant,912,2064,8.034
medium_variant,912,2065,8.103
medium_variant,912,2066,8.171
medium_variant,912,2067,8.237
medium_variant,912,2068,8.301
medium_variant,912,2069,8.363
medium_variant,912,2070,8.422
medium_variant,912,2071,8.478
medium_variant,912,2072,8.53
medium_variant,912,2073,8.579
medium_variant,912,2074,8.625
medium_variant,912,2075,8.667
medium_variant,912,2076,8.705
medium_variant,912,2077,8.741
medium_variant,912,2078,8.774
medium_variant,912,2079,8.804
medium_variant,912,2080,8.834
medium_variant,912,2081,8.862
medium_variant,912,2082,8.89
medium_variant,912,2083,8.917
medium_variant,912,2084,8.945
medium_variant,912,2085,8.976
medium_variant,912,2086,9.008
medium_variant,912,2087,9.043
medium_variant,912,2088,9.082
medium_variant,912,2089,9.124
medium_variant,912,2090,9.17
medium_variant,912,2091,9.22
medium_variant,912,2092,9.274
medium_variant,912,2093,9.331
medium_variant,912,2094,9.391
medium_variant,912,2095,9.455
medium_variant,912,2096,9.522
medium_variant,912,2097,9.592
medium_variant,912,2098,9.665
medium_variant,912,2099,9.742
