variant,region,year,crudedeathrateper1000population
estimates,916,1950,19.105
estimates,916,1951,18.738
estimates,916,1952,18.019
estimates,916,1953,17.334
estimates,916,1954,16.681
estimates,916,1955,16.061
estimates,916,1956,15.475
estimates,916,1957,14.923
estimates,916,1958,14.405
estimates,916,1959,13.925
estimates,916,1960,13.482
estimates,916,1961,13.078
estimates,916,1962,12.713
estimates,916,1963,12.384
estimates,916,1964,12.085
estimates,916,1965,11.81
estimates,916,1966,11.554
estimates,916,1967,11.308
estimates,916,1968,11.066
estimates,916,1969,10.82
estimates,916,1970,10.563
estimates,916,1971,10.289
estimates,916,1972,9.998
estimates,916,1973,9.694
estimates,916,1974,9.38
estimates,916,1975,9.061
estimates,916,1976,8.744
estimates,916,1977,8.438
estimates,916,1978,8.147
estimates,916,1979,7.877
estimates,916,1980,7.629
estimates,916,1981,7.402
estimates,916,1982,7.191
estimates,916,1983,6.993
estimates,916,1984,6.807
estimates,916,1985,6.629
estimates,916,1986,6.46
estimates,916,1987,6.299
estimates,916,1988,6.145
estimates,916,1989,5.999
estimates,916,1990,5.859
estimates,916,1991,5.726
estimates,916,1992,5.599
estimates,916,1993,5.48
estimates,916,1994,5.369
estimates,916,1995,5.267
estimates,916,1996,5.176
estimates,916,1997,5.096
estimates,916,1998,5.027
estimates,916,1999,4.968
estimates,916,2000,4.92
estimates,916,2001,4.881
estimates,916,2002,4.85
estimates,916,2003,4.826
estimates,916,2004,4.807
estimates,916,2005,4.794
estimates,916,2006,4.786
estimates,916,2007,4.784
estimates,916,2008,4.788
estimates,916,2009,4.797
estimates,916,2010,4.81
estimates,916,2011,4.825
estimates,916,2012,4.843
estimates,916,2013,4.862
estimates,916,2014,4.881
estimates,916,2015,4.901
medium_variant,916,2015,4.901
medium_variant,916,2016,4.921
medium_variant,916,2017,4.943
medium_variant,916,2018,4.967
medium_variant,916,2019,4.993
medium_variant,916,2020,5.022
medium_variant,916,2021,5.054
medium_variant,916,2022,5.088
medium_variant,916,2023,5.125
medium_variant,916,2024,5.165
medium_variant,916,2025,5.208
medium_variant,916,2026,5.254
medium_variant,916,2027,5.303
medium_variant,916,2028,5.356
medium_variant,916,2029,5.412
medium_variant,916,2030,5.472
medium_variant,916,2031,5.535
medium_variant,916,2032,5.602
medium_variant,916,2033,5.672
medium_variant,916,2034,5.747
medium_variant,916,2035,5.825
medium_variant,916,2036,5.907
medium_variant,916,2037,5.992
medium_variant,916,2038,6.081
medium_variant,916,2039,6.172
medium_variant,916,2040,6.267
medium_variant,916,2041,6.364
medium_variant,916,2042,6.464
medium_variant,916,2043,6.566
medium_variant,916,2044,6.671
medium_variant,916,2045,6.777
medium_variant,916,2046,6.885
medium_variant,916,2047,6.996
medium_variant,916,2048,7.109
medium_variant,916,2049,7.225
medium_variant,916,2050,7.342
medium_variant,916,2051,7.462
medium_variant,916,2052,7.583
medium_variant,916,2053,7.707
medium_variant,916,2054,7.832
medium_variant,916,2055,7.959
medium_variant,916,2056,8.088
medium_variant,916,2057,8.22
medium_variant,916,2058,8.354
medium_variant,916,2059,8.489
medium_variant,916,2060,8.627
medium_variant,916,2061,8.765
medium_variant,916,2062,8.904
medium_variant,916,2063,9.043
medium_variant,916,2064,9.181
medium_variant,916,2065,9.319
medium_variant,916,2066,9.456
medium_variant,916,2067,9.592
medium_variant,916,2068,9.727
medium_variant,916,2069,9.861
medium_variant,916,2070,9.992
medium_variant,916,2071,10.12
medium_variant,916,2072,10.244
medium_variant,916,2073,10.366
medium_variant,916,2074,10.484
medium_variant,916,2075,10.599
medium_variant,916,2076,10.712
medium_variant,916,2077,10.823
medium_variant,916,2078,10.934
medium_variant,916,2079,11.043
medium_variant,916,2080,11.152
medium_variant,916,2081,11.26
medium_variant,916,2082,11.366
medium_variant,916,2083,11.47
medium_variant,916,2084,11.572
medium_variant,916,2085,11.67
medium_variant,916,2086,11.764
medium_variant,916,2087,11.854
medium_variant,916,2088,11.939
medium_variant,916,2089,12.018
medium_variant,916,2090,12.092
medium_variant,916,2091,12.161
medium_variant,916,2092,12.225
medium_variant,916,2093,12.284
medium_variant,916,2094,12.338
medium_variant,916,2095,12.388
medium_variant,916,2096,12.434
medium_variant,916,2097,12.476
medium_variant,916,2098,12.513
medium_variant,916,2099,12.546
