variant,region,year,crudedeathrateper1000population
estimates,901,1950,11.002
estimates,901,1951,10.883
estimates,901,1952,10.654
estimates,901,1953,10.442
estimates,901,1954,10.248
estimates,901,1955,10.07
estimates,901,1956,9.911
estimates,901,1957,9.769
estimates,901,1958,9.645
estimates,901,1959,9.542
estimates,901,1960,9.459
estimates,901,1961,9.399
estimates,901,1962,9.36
estimates,901,1963,9.342
estimates,901,1964,9.341
estimates,901,1965,9.355
estimates,901,1966,9.379
estimates,901,1967,9.408
estimates,901,1968,9.439
estimates,901,1969,9.467
estimates,901,1970,9.491
estimates,901,1971,9.508
estimates,901,1972,9.52
estimates,901,1973,9.528
estimates,901,1974,9.534
estimates,901,1975,9.54
estimates,901,1976,9.549
estimates,901,1977,9.563
estimates,901,1978,9.583
estimates,901,1979,9.608
estimates,901,1980,9.634
estimates,901,1981,9.655
estimates,901,1982,9.668
estimates,901,1983,9.671
estimates,901,1984,9.667
estimates,901,1985,9.662
estimates,901,1986,9.663
estimates,901,1987,9.677
estimates,901,1988,9.71
estimates,901,1989,9.76
estimates,901,1990,9.826
estimates,901,1991,9.9
estimates,901,1992,9.976
estimates,901,1993,10.047
estimates,901,1994,10.107
estimates,901,1995,10.157
estimates,901,1996,10.196
estimates,901,1997,10.227
estimates,901,1998,10.254
estimates,901,1999,10.273
estimates,901,2000,10.285
estimates,901,2001,10.285
estimates,901,2002,10.273
estimates,901,2003,10.248
estimates,901,2004,10.214
estimates,901,2005,10.17
estimates,901,2006,10.121
estimates,901,2007,10.07
estimates,901,2008,10.023
estimates,901,2009,9.982
estimates,901,2010,9.954
estimates,901,2011,9.942
estimates,901,2012,9.946
estimates,901,2013,9.967
estimates,901,2014,10.003
estimates,901,2015,10.051
medium_variant,901,2015,10.051
medium_variant,901,2016,10.107
medium_variant,901,2017,10.166
medium_variant,901,2018,10.224
medium_variant,901,2019,10.278
medium_variant,901,2020,10.329
medium_variant,901,2021,10.375
medium_variant,901,2022,10.42
medium_variant,901,2023,10.466
medium_variant,901,2024,10.515
medium_variant,901,2025,10.566
medium_variant,901,2026,10.621
medium_variant,901,2027,10.68
medium_variant,901,2028,10.743
medium_variant,901,2029,10.81
medium_variant,901,2030,10.881
medium_variant,901,2031,10.958
medium_variant,901,2032,11.039
medium_variant,901,2033,11.123
medium_variant,901,2034,11.21
medium_variant,901,2035,11.299
medium_variant,901,2036,11.389
medium_variant,901,2037,11.478
medium_variant,901,2038,11.565
medium_variant,901,2039,11.649
medium_variant,901,2040,11.728
medium_variant,901,2041,11.802
medium_variant,901,2042,11.871
medium_variant,901,2043,11.933
medium_variant,901,2044,11.99
medium_variant,901,2045,12.039
medium_variant,901,2046,12.081
medium_variant,901,2047,12.117
medium_variant,901,2048,12.147
medium_variant,901,2049,12.17
medium_variant,901,2050,12.189
medium_variant,901,2051,12.202
medium_variant,901,2052,12.211
medium_variant,901,2053,12.216
medium_variant,901,2054,12.218
medium_variant,901,2055,12.217
medium_variant,901,2056,12.213
medium_variant,901,2057,12.206
medium_variant,901,2058,12.196
medium_variant,901,2059,12.184
medium_variant,901,2060,12.169
medium_variant,901,2061,12.151
medium_variant,901,2062,12.13
medium_variant,901,2063,12.107
medium_variant,901,2064,12.082
medium_variant,901,2065,12.055
medium_variant,901,2066,12.027
medium_variant,901,2067,11.999
medium_variant,901,2068,11.971
medium_variant,901,2069,11.941
medium_variant,901,2070,11.912
medium_variant,901,2071,11.881
medium_variant,901,2072,11.848
medium_variant,901,2073,11.814
medium_variant,901,2074,11.777
medium_variant,901,2075,11.738
medium_variant,901,2076,11.698
medium_variant,901,2077,11.656
medium_variant,901,2078,11.613
medium_variant,901,2079,11.569
medium_variant,901,2080,11.524
medium_variant,901,2081,11.478
medium_variant,901,2082,11.43
medium_variant,901,2083,11.382
medium_variant,901,2084,11.332
medium_variant,901,2085,11.283
medium_variant,901,2086,11.234
medium_variant,901,2087,11.185
medium_variant,901,2088,11.138
medium_variant,901,2089,11.094
medium_variant,901,2090,11.052
medium_variant,901,2091,11.015
medium_variant,901,2092,10.982
medium_variant,901,2093,10.953
medium_variant,901,2094,10.929
medium_variant,901,2095,10.91
medium_variant,901,2096,10.897
medium_variant,901,2097,10.888
medium_variant,901,2098,10.884
medium_variant,901,2099,10.886
