variant,region,year,crudedeathrateper1000population
estimates,927,1950,9.542
estimates,927,1951,9.466
estimates,927,1952,9.322
estimates,927,1953,9.192
estimates,927,1954,9.077
estimates,927,1955,8.976
estimates,927,1956,8.89
estimates,927,1957,8.819
estimates,927,1958,8.762
estimates,927,1959,8.72
estimates,927,1960,8.692
estimates,927,1961,8.678
estimates,927,1962,8.676
estimates,927,1963,8.682
estimates,927,1964,8.691
estimates,927,1965,8.697
estimates,927,1966,8.693
estimates,927,1967,8.675
estimates,927,1968,8.64
estimates,927,1969,8.586
estimates,927,1970,8.514
estimates,927,1971,8.424
estimates,927,1972,8.322
estimates,927,1973,8.213
estimates,927,1974,8.103
estimates,927,1975,7.994
estimates,927,1976,7.891
estimates,927,1977,7.796
estimates,927,1978,7.709
estimates,927,1979,7.633
estimates,927,1980,7.57
estimates,927,1981,7.522
estimates,927,1982,7.487
estimates,927,1983,7.461
estimates,927,1984,7.443
estimates,927,1985,7.426
estimates,927,1986,7.404
estimates,927,1987,7.374
estimates,927,1988,7.334
estimates,927,1989,7.285
estimates,927,1990,7.229
estimates,927,1991,7.174
estimates,927,1992,7.125
estimates,927,1993,7.087
estimates,927,1994,7.059
estimates,927,1995,7.039
estimates,927,1996,7.022
estimates,927,1997,7.002
estimates,927,1998,6.975
estimates,927,1999,6.94
estimates,927,2000,6.898
estimates,927,2001,6.85
estimates,927,2002,6.802
estimates,927,2003,6.757
estimates,927,2004,6.717
estimates,927,2005,6.685
estimates,927,2006,6.66
estimates,927,2007,6.642
estimates,927,2008,6.631
estimates,927,2009,6.625
estimates,927,2010,6.625
estimates,927,2011,6.631
estimates,927,2012,6.642
estimates,927,2013,6.657
estimates,927,2014,6.674
estimates,927,2015,6.692
medium_variant,927,2015,6.692
medium_variant,927,2016,6.709
medium_variant,927,2017,6.725
medium_variant,927,2018,6.739
medium_variant,927,2019,6.752
medium_variant,927,2020,6.765
medium_variant,927,2021,6.781
medium_variant,927,2022,6.801
medium_variant,927,2023,6.828
medium_variant,927,2024,6.862
medium_variant,927,2025,6.904
medium_variant,927,2026,6.955
medium_variant,927,2027,7.014
medium_variant,927,2028,7.079
medium_variant,927,2029,7.151
medium_variant,927,2030,7.227
medium_variant,927,2031,7.31
medium_variant,927,2032,7.398
medium_variant,927,2033,7.489
medium_variant,927,2034,7.583
medium_variant,927,2035,7.677
medium_variant,927,2036,7.772
medium_variant,927,2037,7.865
medium_variant,927,2038,7.955
medium_variant,927,2039,8.041
medium_variant,927,2040,8.122
medium_variant,927,2041,8.198
medium_variant,927,2042,8.268
medium_variant,927,2043,8.333
medium_variant,927,2044,8.393
medium_variant,927,2045,8.447
medium_variant,927,2046,8.495
medium_variant,927,2047,8.537
medium_variant,927,2048,8.575
medium_variant,927,2049,8.607
medium_variant,927,2050,8.634
medium_variant,927,2051,8.657
medium_variant,927,2052,8.675
medium_variant,927,2053,8.688
medium_variant,927,2054,8.698
medium_variant,927,2055,8.705
medium_variant,927,2056,8.709
medium_variant,927,2057,8.71
medium_variant,927,2058,8.71
medium_variant,927,2059,8.708
medium_variant,927,2060,8.706
medium_variant,927,2061,8.704
medium_variant,927,2062,8.701
medium_variant,927,2063,8.699
medium_variant,927,2064,8.698
medium_variant,927,2065,8.699
medium_variant,927,2066,8.703
medium_variant,927,2067,8.71
medium_variant,927,2068,8.72
medium_variant,927,2069,8.734
medium_variant,927,2070,8.751
medium_variant,927,2071,8.773
medium_variant,927,2072,8.798
medium_variant,927,2073,8.826
medium_variant,927,2074,8.857
medium_variant,927,2075,8.888
medium_variant,927,2076,8.92
medium_variant,927,2077,8.951
medium_variant,927,2078,8.981
medium_variant,927,2079,9.008
medium_variant,927,2080,9.03
medium_variant,927,2081,9.046
medium_variant,927,2082,9.057
medium_variant,927,2083,9.062
medium_variant,927,2084,9.061
medium_variant,927,2085,9.054
medium_variant,927,2086,9.042
medium_variant,927,2087,9.026
medium_variant,927,2088,9.008
medium_variant,927,2089,8.989
medium_variant,927,2090,8.969
medium_variant,927,2091,8.952
medium_variant,927,2092,8.936
medium_variant,927,2093,8.924
medium_variant,927,2094,8.914
medium_variant,927,2095,8.909
medium_variant,927,2096,8.907
medium_variant,927,2097,8.91
medium_variant,927,2098,8.916
medium_variant,927,2099,8.927
