variant,region,year,crudedeathrateper1000population
estimates,915,1950,16.045
estimates,915,1951,15.807
estimates,915,1952,15.343
estimates,915,1953,14.904
estimates,915,1954,14.49
estimates,915,1955,14.1
estimates,915,1956,13.734
estimates,915,1957,13.391
estimates,915,1958,13.067
estimates,915,1959,12.759
estimates,915,1960,12.461
estimates,915,1961,12.169
estimates,915,1962,11.877
estimates,915,1963,11.582
estimates,915,1964,11.283
estimates,915,1965,10.984
estimates,915,1966,10.688
estimates,915,1967,10.401
estimates,915,1968,10.13
estimates,915,1969,9.877
estimates,915,1970,9.643
estimates,915,1971,9.426
estimates,915,1972,9.224
estimates,915,1973,9.036
estimates,915,1974,8.865
estimates,915,1975,8.715
estimates,915,1976,8.594
estimates,915,1977,8.505
estimates,915,1978,8.446
estimates,915,1979,8.414
estimates,915,1980,8.401
estimates,915,1981,8.398
estimates,915,1982,8.395
estimates,915,1983,8.385
estimates,915,1984,8.365
estimates,915,1985,8.333
estimates,915,1986,8.295
estimates,915,1987,8.257
estimates,915,1988,8.224
estimates,915,1989,8.196
estimates,915,1990,8.172
estimates,915,1991,8.148
estimates,915,1992,8.119
estimates,915,1993,8.085
estimates,915,1994,8.044
estimates,915,1995,8
estimates,915,1996,7.956
estimates,915,1997,7.917
estimates,915,1998,7.883
estimates,915,1999,7.857
estimates,915,2000,7.834
estimates,915,2001,7.81
estimates,915,2002,7.782
estimates,915,2003,7.748
estimates,915,2004,7.707
estimates,915,2005,7.664
estimates,915,2006,7.621
estimates,915,2007,7.583
estimates,915,2008,7.555
estimates,915,2009,7.538
estimates,915,2010,7.532
estimates,915,2011,7.537
estimates,915,2012,7.55
estimates,915,2013,7.569
estimates,915,2014,7.592
estimates,915,2015,7.619
medium_variant,915,2015,7.619
medium_variant,915,2016,7.65
medium_variant,915,2017,7.685
medium_variant,915,2018,7.723
medium_variant,915,2019,7.765
medium_variant,915,2020,7.809
medium_variant,915,2021,7.856
medium_variant,915,2022,7.905
medium_variant,915,2023,7.957
medium_variant,915,2024,8.012
medium_variant,915,2025,8.07
medium_variant,915,2026,8.131
medium_variant,915,2027,8.195
medium_variant,915,2028,8.264
medium_variant,915,2029,8.337
medium_variant,915,2030,8.413
medium_variant,915,2031,8.493
medium_variant,915,2032,8.578
medium_variant,915,2033,8.665
medium_variant,915,2034,8.757
medium_variant,915,2035,8.851
medium_variant,915,2036,8.948
medium_variant,915,2037,9.049
medium_variant,915,2038,9.152
medium_variant,915,2039,9.259
medium_variant,915,2040,9.368
medium_variant,915,2041,9.48
medium_variant,915,2042,9.595
medium_variant,915,2043,9.713
medium_variant,915,2044,9.834
medium_variant,915,2045,9.956
medium_variant,915,2046,10.081
medium_variant,915,2047,10.206
medium_variant,915,2048,10.333
medium_variant,915,2049,10.459
medium_variant,915,2050,10.585
medium_variant,915,2051,10.709
medium_variant,915,2052,10.832
medium_variant,915,2053,10.954
medium_variant,915,2054,11.073
medium_variant,915,2055,11.191
medium_variant,915,2056,11.306
medium_variant,915,2057,11.419
medium_variant,915,2058,11.53
medium_variant,915,2059,11.637
medium_variant,915,2060,11.74
medium_variant,915,2061,11.837
medium_variant,915,2062,11.928
medium_variant,915,2063,12.011
medium_variant,915,2064,12.087
medium_variant,915,2065,12.157
medium_variant,915,2066,12.22
medium_variant,915,2067,12.278
medium_variant,915,2068,12.334
medium_variant,915,2069,12.386
medium_variant,915,2070,12.437
medium_variant,915,2071,12.485
medium_variant,915,2072,12.53
medium_variant,915,2073,12.574
medium_variant,915,2074,12.616
medium_variant,915,2075,12.659
medium_variant,915,2076,12.704
medium_variant,915,2077,12.752
medium_variant,915,2078,12.804
medium_variant,915,2079,12.86
medium_variant,915,2080,12.919
medium_variant,915,2081,12.98
medium_variant,915,2082,13.043
medium_variant,915,2083,13.105
medium_variant,915,2084,13.165
medium_variant,915,2085,13.221
medium_variant,915,2086,13.271
medium_variant,915,2087,13.316
medium_variant,915,2088,13.356
medium_variant,915,2089,13.389
medium_variant,915,2090,13.417
medium_variant,915,2091,13.441
medium_variant,915,2092,13.461
medium_variant,915,2093,13.478
medium_variant,915,2094,13.494
medium_variant,915,2095,13.508
medium_variant,915,2096,13.521
medium_variant,915,2097,13.533
medium_variant,915,2098,13.544
medium_variant,915,2099,13.554
