variant,region,year,crudedeathrateper1000population
estimates,906,1950,21.585
estimates,906,1951,21.269
estimates,906,1952,20.696
estimates,906,1953,20.237
estimates,906,1954,19.892
estimates,906,1955,19.658
estimates,906,1956,19.52
estimates,906,1957,19.459
estimates,906,1958,19.44
estimates,906,1959,19.399
estimates,906,1960,19.265
estimates,906,1961,18.966
estimates,906,1962,18.438
estimates,906,1963,17.653
estimates,906,1964,16.626
estimates,906,1965,15.419
estimates,906,1966,14.126
estimates,906,1967,12.861
estimates,906,1968,11.719
estimates,906,1969,10.746
estimates,906,1970,9.96
estimates,906,1971,9.347
estimates,906,1972,8.844
estimates,906,1973,8.404
estimates,906,1974,8.012
estimates,906,1975,7.663
estimates,906,1976,7.356
estimates,906,1977,7.102
estimates,906,1978,6.902
estimates,906,1979,6.752
estimates,906,1980,6.646
estimates,906,1981,6.58
estimates,906,1982,6.548
estimates,906,1983,6.541
estimates,906,1984,6.55
estimates,906,1985,6.566
estimates,906,1986,6.582
estimates,906,1987,6.595
estimates,906,1988,6.604
estimates,906,1989,6.606
estimates,906,1990,6.602
estimates,906,1991,6.596
estimates,906,1992,6.591
estimates,906,1993,6.592
estimates,906,1994,6.597
estimates,906,1995,6.603
estimates,906,1996,6.603
estimates,906,1997,6.594
estimates,906,1998,6.575
estimates,906,1999,6.547
estimates,906,2000,6.516
estimates,906,2001,6.487
estimates,906,2002,6.467
estimates,906,2003,6.464
estimates,906,2004,6.479
estimates,906,2005,6.514
estimates,906,2006,6.569
estimates,906,2007,6.639
estimates,906,2008,6.72
estimates,906,2009,6.81
estimates,906,2010,6.906
estimates,906,2011,7.004
estimates,906,2012,7.105
estimates,906,2013,7.208
estimates,906,2014,7.311
estimates,906,2015,7.414
medium_variant,906,2015,7.414
medium_variant,906,2016,7.52
medium_variant,906,2017,7.63
medium_variant,906,2018,7.746
medium_variant,906,2019,7.868
medium_variant,906,2020,7.998
medium_variant,906,2021,8.136
medium_variant,906,2022,8.281
medium_variant,906,2023,8.433
medium_variant,906,2024,8.592
medium_variant,906,2025,8.758
medium_variant,906,2026,8.93
medium_variant,906,2027,9.109
medium_variant,906,2028,9.293
medium_variant,906,2029,9.482
medium_variant,906,2030,9.677
medium_variant,906,2031,9.877
medium_variant,906,2032,10.083
medium_variant,906,2033,10.293
medium_variant,906,2034,10.506
medium_variant,906,2035,10.722
medium_variant,906,2036,10.94
medium_variant,906,2037,11.157
medium_variant,906,2038,11.374
medium_variant,906,2039,11.588
medium_variant,906,2040,11.798
medium_variant,906,2041,12.004
medium_variant,906,2042,12.207
medium_variant,906,2043,12.404
medium_variant,906,2044,12.597
medium_variant,906,2045,12.783
medium_variant,906,2046,12.964
medium_variant,906,2047,13.138
medium_variant,906,2048,13.306
medium_variant,906,2049,13.466
medium_variant,906,2050,13.619
medium_variant,906,2051,13.764
medium_variant,906,2052,13.901
medium_variant,906,2053,14.03
medium_variant,906,2054,14.15
medium_variant,906,2055,14.26
medium_variant,906,2056,14.361
medium_variant,906,2057,14.451
medium_variant,906,2058,14.532
medium_variant,906,2059,14.604
medium_variant,906,2060,14.666
medium_variant,906,2061,14.719
medium_variant,906,2062,14.763
medium_variant,906,2063,14.798
medium_variant,906,2064,14.827
medium_variant,906,2065,14.85
medium_variant,906,2066,14.869
medium_variant,906,2067,14.885
medium_variant,906,2068,14.898
medium_variant,906,2069,14.909
medium_variant,906,2070,14.919
medium_variant,906,2071,14.928
medium_variant,906,2072,14.935
medium_variant,906,2073,14.94
medium_variant,906,2074,14.94
medium_variant,906,2075,14.935
medium_variant,906,2076,14.923
medium_variant,906,2077,14.903
medium_variant,906,2078,14.875
medium_variant,906,2079,14.836
medium_variant,906,2080,14.787
medium_variant,906,2081,14.726
medium_variant,906,2082,14.654
medium_variant,906,2083,14.573
medium_variant,906,2084,14.484
medium_variant,906,2085,14.388
medium_variant,906,2086,14.286
medium_variant,906,2087,14.179
medium_variant,906,2088,14.071
medium_variant,906,2089,13.964
medium_variant,906,2090,13.863
medium_variant,906,2091,13.769
medium_variant,906,2092,13.684
medium_variant,906,2093,13.611
medium_variant,906,2094,13.55
medium_variant,906,2095,13.502
medium_variant,906,2096,13.468
medium_variant,906,2097,13.447
medium_variant,906,2098,13.44
medium_variant,906,2099,13.447
