variant,region,year,crudedeathrateper1000population
estimates,1503,1950,10.866
estimates,1503,1951,10.787
estimates,1503,1952,10.635
estimates,1503,1953,10.495
estimates,1503,1954,10.367
estimates,1503,1955,10.25
estimates,1503,1956,10.145
estimates,1503,1957,10.051
estimates,1503,1958,9.969
estimates,1503,1959,9.899
estimates,1503,1960,9.84
estimates,1503,1961,9.792
estimates,1503,1962,9.753
estimates,1503,1963,9.723
estimates,1503,1964,9.698
estimates,1503,1965,9.675
estimates,1503,1966,9.653
estimates,1503,1967,9.629
estimates,1503,1968,9.601
estimates,1503,1969,9.567
estimates,1503,1970,9.527
estimates,1503,1971,9.478
estimates,1503,1972,9.422
estimates,1503,1973,9.362
estimates,1503,1974,9.299
estimates,1503,1975,9.236
estimates,1503,1976,9.175
estimates,1503,1977,9.119
estimates,1503,1978,9.07
estimates,1503,1979,9.028
estimates,1503,1980,8.994
estimates,1503,1981,8.966
estimates,1503,1982,8.941
estimates,1503,1983,8.918
estimates,1503,1984,8.896
estimates,1503,1985,8.875
estimates,1503,1986,8.855
estimates,1503,1987,8.835
estimates,1503,1988,8.817
estimates,1503,1989,8.8
estimates,1503,1990,8.783
estimates,1503,1991,8.767
estimates,1503,1992,8.75
estimates,1503,1993,8.732
estimates,1503,1994,8.713
estimates,1503,1995,8.691
estimates,1503,1996,8.667
estimates,1503,1997,8.639
estimates,1503,1998,8.609
estimates,1503,1999,8.577
estimates,1503,2000,8.542
estimates,1503,2001,8.505
estimates,1503,2002,8.466
estimates,1503,2003,8.428
estimates,1503,2004,8.393
estimates,1503,2005,8.363
estimates,1503,2006,8.342
estimates,1503,2007,8.332
estimates,1503,2008,8.333
estimates,1503,2009,8.347
estimates,1503,2010,8.372
estimates,1503,2011,8.409
estimates,1503,2012,8.454
estimates,1503,2013,8.504
estimates,1503,2014,8.559
estimates,1503,2015,8.615
medium_variant,1503,2015,8.615
medium_variant,1503,2016,8.673
medium_variant,1503,2017,8.731
medium_variant,1503,2018,8.789
medium_variant,1503,2019,8.847
medium_variant,1503,2020,8.906
medium_variant,1503,2021,8.964
medium_variant,1503,2022,9.023
medium_variant,1503,2023,9.084
medium_variant,1503,2024,9.148
medium_variant,1503,2025,9.215
medium_variant,1503,2026,9.285
medium_variant,1503,2027,9.359
medium_variant,1503,2028,9.436
medium_variant,1503,2029,9.517
medium_variant,1503,2030,9.602
medium_variant,1503,2031,9.692
medium_variant,1503,2032,9.786
medium_variant,1503,2033,9.883
medium_variant,1503,2034,9.984
medium_variant,1503,2035,10.087
medium_variant,1503,2036,10.192
medium_variant,1503,2037,10.298
medium_variant,1503,2038,10.404
medium_variant,1503,2039,10.508
medium_variant,1503,2040,10.61
medium_variant,1503,2041,10.709
medium_variant,1503,2042,10.804
medium_variant,1503,2043,10.896
medium_variant,1503,2044,10.983
medium_variant,1503,2045,11.065
medium_variant,1503,2046,11.142
medium_variant,1503,2047,11.212
medium_variant,1503,2048,11.278
medium_variant,1503,2049,11.337
medium_variant,1503,2050,11.391
medium_variant,1503,2051,11.439
medium_variant,1503,2052,11.482
medium_variant,1503,2053,11.519
medium_variant,1503,2054,11.552
medium_variant,1503,2055,11.579
medium_variant,1503,2056,11.601
medium_variant,1503,2057,11.617
medium_variant,1503,2058,11.628
medium_variant,1503,2059,11.634
medium_variant,1503,2060,11.635
medium_variant,1503,2061,11.63
medium_variant,1503,2062,11.622
medium_variant,1503,2063,11.61
medium_variant,1503,2064,11.595
medium_variant,1503,2065,11.578
medium_variant,1503,2066,11.56
medium_variant,1503,2067,11.542
medium_variant,1503,2068,11.524
medium_variant,1503,2069,11.507
medium_variant,1503,2070,11.49
medium_variant,1503,2071,11.474
medium_variant,1503,2072,11.458
medium_variant,1503,2073,11.441
medium_variant,1503,2074,11.424
medium_variant,1503,2075,11.406
medium_variant,1503,2076,11.389
medium_variant,1503,2077,11.371
medium_variant,1503,2078,11.354
medium_variant,1503,2079,11.337
medium_variant,1503,2080,11.318
medium_variant,1503,2081,11.299
medium_variant,1503,2082,11.277
medium_variant,1503,2083,11.253
medium_variant,1503,2084,11.226
medium_variant,1503,2085,11.197
medium_variant,1503,2086,11.165
medium_variant,1503,2087,11.132
medium_variant,1503,2088,11.097
medium_variant,1503,2089,11.062
medium_variant,1503,2090,11.028
medium_variant,1503,2091,10.994
medium_variant,1503,2092,10.961
medium_variant,1503,2093,10.93
medium_variant,1503,2094,10.901
medium_variant,1503,2095,10.874
medium_variant,1503,2096,10.849
medium_variant,1503,2097,10.826
medium_variant,1503,2098,10.806
medium_variant,1503,2099,10.788
