variant,region,year,crudedeathrateper1000population
estimates,948,1950,24.579
estimates,948,1951,24.281
estimates,948,1952,23.693
estimates,948,1953,23.119
estimates,948,1954,22.56
estimates,948,1955,22.015
estimates,948,1956,21.485
estimates,948,1957,20.968
estimates,948,1958,20.463
estimates,948,1959,19.971
estimates,948,1960,19.488
estimates,948,1961,19.014
estimates,948,1962,18.548
estimates,948,1963,18.089
estimates,948,1964,17.639
estimates,948,1965,17.203
estimates,948,1966,16.783
estimates,948,1967,16.385
estimates,948,1968,16.009
estimates,948,1969,15.654
estimates,948,1970,15.315
estimates,948,1971,14.988
estimates,948,1972,14.665
estimates,948,1973,14.344
estimates,948,1974,14.024
estimates,948,1975,13.704
estimates,948,1976,13.39
estimates,948,1977,13.085
estimates,948,1978,12.794
estimates,948,1979,12.518
estimates,948,1980,12.256
estimates,948,1981,12.006
estimates,948,1982,11.766
estimates,948,1983,11.533
estimates,948,1984,11.306
estimates,948,1985,11.087
estimates,948,1986,10.875
estimates,948,1987,10.673
estimates,948,1988,10.481
estimates,948,1989,10.298
estimates,948,1990,10.125
estimates,948,1991,9.96
estimates,948,1992,9.803
estimates,948,1993,9.652
estimates,948,1994,9.506
estimates,948,1995,9.367
estimates,948,1996,9.234
estimates,948,1997,9.109
estimates,948,1998,8.99
estimates,948,1999,8.876
estimates,948,2000,8.765
estimates,948,2001,8.654
estimates,948,2002,8.541
estimates,948,2003,8.424
estimates,948,2004,8.305
estimates,948,2005,8.181
estimates,948,2006,8.055
estimates,948,2007,7.927
estimates,948,2008,7.802
estimates,948,2009,7.682
estimates,948,2010,7.569
estimates,948,2011,7.467
estimates,948,2012,7.378
estimates,948,2013,7.301
estimates,948,2014,7.237
estimates,948,2015,7.187
medium_variant,948,2015,7.187
medium_variant,948,2016,7.148
medium_variant,948,2017,7.118
medium_variant,948,2018,7.095
medium_variant,948,2019,7.077
medium_variant,948,2020,7.064
medium_variant,948,2021,7.055
medium_variant,948,2022,7.051
medium_variant,948,2023,7.051
medium_variant,948,2024,7.055
medium_variant,948,2025,7.062
medium_variant,948,2026,7.074
medium_variant,948,2027,7.089
medium_variant,948,2028,7.107
medium_variant,948,2029,7.129
medium_variant,948,2030,7.154
medium_variant,948,2031,7.183
medium_variant,948,2032,7.215
medium_variant,948,2033,7.25
medium_variant,948,2034,7.288
medium_variant,948,2035,7.328
medium_variant,948,2036,7.371
medium_variant,948,2037,7.415
medium_variant,948,2038,7.461
medium_variant,948,2039,7.508
medium_variant,948,2040,7.555
medium_variant,948,2041,7.604
medium_variant,948,2042,7.653
medium_variant,948,2043,7.704
medium_variant,948,2044,7.756
medium_variant,948,2045,7.809
medium_variant,948,2046,7.862
medium_variant,948,2047,7.916
medium_variant,948,2048,7.971
medium_variant,948,2049,8.027
medium_variant,948,2050,8.082
medium_variant,948,2051,8.139
medium_variant,948,2052,8.196
medium_variant,948,2053,8.254
medium_variant,948,2054,8.312
medium_variant,948,2055,8.371
medium_variant,948,2056,8.431
medium_variant,948,2057,8.492
medium_variant,948,2058,8.553
medium_variant,948,2059,8.614
medium_variant,948,2060,8.675
medium_variant,948,2061,8.737
medium_variant,948,2062,8.799
medium_variant,948,2063,8.86
medium_variant,948,2064,8.921
medium_variant,948,2065,8.982
medium_variant,948,2066,9.042
medium_variant,948,2067,9.101
medium_variant,948,2068,9.159
medium_variant,948,2069,9.216
medium_variant,948,2070,9.272
medium_variant,948,2071,9.326
medium_variant,948,2072,9.379
medium_variant,948,2073,9.431
medium_variant,948,2074,9.481
medium_variant,948,2075,9.53
medium_variant,948,2076,9.578
medium_variant,948,2077,9.623
medium_variant,948,2078,9.668
medium_variant,948,2079,9.71
medium_variant,948,2080,9.751
medium_variant,948,2081,9.791
medium_variant,948,2082,9.829
medium_variant,948,2083,9.865
medium_variant,948,2084,9.901
medium_variant,948,2085,9.935
medium_variant,948,2086,9.969
medium_variant,948,2087,10.003
medium_variant,948,2088,10.036
medium_variant,948,2089,10.07
medium_variant,948,2090,10.103
medium_variant,948,2091,10.136
medium_variant,948,2092,10.168
medium_variant,948,2093,10.2
medium_variant,948,2094,10.231
medium_variant,948,2095,10.261
medium_variant,948,2096,10.291
medium_variant,948,2097,10.32
medium_variant,948,2098,10.348
medium_variant,948,2099,10.375
