variant,region,year,crudedeathrateper1000population
estimates,921,1950,27.61
estimates,921,1951,27.277
estimates,921,1952,26.619
estimates,921,1953,25.974
estimates,921,1954,25.344
estimates,921,1955,24.727
estimates,921,1956,24.123
estimates,921,1957,23.532
estimates,921,1958,22.953
estimates,921,1959,22.385
estimates,921,1960,21.825
estimates,921,1961,21.273
estimates,921,1962,20.727
estimates,921,1963,20.187
estimates,921,1964,19.657
estimates,921,1965,19.143
estimates,921,1966,18.651
estimates,921,1967,18.186
estimates,921,1968,17.749
estimates,921,1969,17.337
estimates,921,1970,16.941
estimates,921,1971,16.548
estimates,921,1972,16.149
estimates,921,1973,15.739
estimates,921,1974,15.32
estimates,921,1975,14.902
estimates,921,1976,14.497
estimates,921,1977,14.121
estimates,921,1978,13.781
estimates,921,1979,13.478
estimates,921,1980,13.209
estimates,921,1981,12.964
estimates,921,1982,12.729
estimates,921,1983,12.494
estimates,921,1984,12.251
estimates,921,1985,11.994
estimates,921,1986,11.722
estimates,921,1987,11.439
estimates,921,1988,11.15
estimates,921,1989,10.858
estimates,921,1990,10.567
estimates,921,1991,10.282
estimates,921,1992,10.007
estimates,921,1993,9.746
estimates,921,1994,9.502
estimates,921,1995,9.277
estimates,921,1996,9.071
estimates,921,1997,8.881
estimates,921,1998,8.704
estimates,921,1999,8.54
estimates,921,2000,8.387
estimates,921,2001,8.246
estimates,921,2002,8.115
estimates,921,2003,7.994
estimates,921,2004,7.88
estimates,921,2005,7.771
estimates,921,2006,7.663
estimates,921,2007,7.556
estimates,921,2008,7.45
estimates,921,2009,7.346
estimates,921,2010,7.248
estimates,921,2011,7.16
estimates,921,2012,7.087
estimates,921,2013,7.031
estimates,921,2014,6.992
estimates,921,2015,6.97
medium_variant,921,2015,6.97
medium_variant,921,2016,6.962
medium_variant,921,2017,6.965
medium_variant,921,2018,6.974
medium_variant,921,2019,6.988
medium_variant,921,2020,7.006
medium_variant,921,2021,7.028
medium_variant,921,2022,7.055
medium_variant,921,2023,7.087
medium_variant,921,2024,7.125
medium_variant,921,2025,7.168
medium_variant,921,2026,7.215
medium_variant,921,2027,7.267
medium_variant,921,2028,7.322
medium_variant,921,2029,7.381
medium_variant,921,2030,7.443
medium_variant,921,2031,7.51
medium_variant,921,2032,7.581
medium_variant,921,2033,7.655
medium_variant,921,2034,7.734
medium_variant,921,2035,7.815
medium_variant,921,2036,7.899
medium_variant,921,2037,7.985
medium_variant,921,2038,8.072
medium_variant,921,2039,8.16
medium_variant,921,2040,8.249
medium_variant,921,2041,8.34
medium_variant,921,2042,8.432
medium_variant,921,2043,8.525
medium_variant,921,2044,8.621
medium_variant,921,2045,8.719
medium_variant,921,2046,8.819
medium_variant,921,2047,8.92
medium_variant,921,2048,9.023
medium_variant,921,2049,9.128
medium_variant,921,2050,9.234
medium_variant,921,2051,9.343
medium_variant,921,2052,9.453
medium_variant,921,2053,9.564
medium_variant,921,2054,9.677
medium_variant,921,2055,9.792
medium_variant,921,2056,9.908
medium_variant,921,2057,10.025
medium_variant,921,2058,10.144
medium_variant,921,2059,10.263
medium_variant,921,2060,10.383
medium_variant,921,2061,10.503
medium_variant,921,2062,10.624
medium_variant,921,2063,10.746
medium_variant,921,2064,10.867
medium_variant,921,2065,10.987
medium_variant,921,2066,11.106
medium_variant,921,2067,11.222
medium_variant,921,2068,11.336
medium_variant,921,2069,11.446
medium_variant,921,2070,11.552
medium_variant,921,2071,11.655
medium_variant,921,2072,11.755
medium_variant,921,2073,11.851
medium_variant,921,2074,11.943
medium_variant,921,2075,12.032
medium_variant,921,2076,12.116
medium_variant,921,2077,12.196
medium_variant,921,2078,12.272
medium_variant,921,2079,12.344
medium_variant,921,2080,12.411
medium_variant,921,2081,12.473
medium_variant,921,2082,12.531
medium_variant,921,2083,12.584
medium_variant,921,2084,12.634
medium_variant,921,2085,12.681
medium_variant,921,2086,12.726
medium_variant,921,2087,12.769
medium_variant,921,2088,12.811
medium_variant,921,2089,12.852
medium_variant,921,2090,12.892
medium_variant,921,2091,12.93
medium_variant,921,2092,12.966
medium_variant,921,2093,12.999
medium_variant,921,2094,13.03
medium_variant,921,2095,13.058
medium_variant,921,2096,13.083
medium_variant,921,2097,13.104
medium_variant,921,2098,13.123
medium_variant,921,2099,13.138
