variant,region,year,crudedeathrateper1000population
estimates,957,1950,15.631
estimates,957,1951,15.376
estimates,957,1952,14.881
estimates,957,1953,14.414
estimates,957,1954,13.976
estimates,957,1955,13.566
estimates,957,1956,13.183
estimates,957,1957,12.826
estimates,957,1958,12.491
estimates,957,1959,12.175
estimates,957,1960,11.872
estimates,957,1961,11.576
estimates,957,1962,11.282
estimates,957,1963,10.986
estimates,957,1964,10.686
estimates,957,1965,10.386
estimates,957,1966,10.089
estimates,957,1967,9.803
estimates,957,1968,9.533
estimates,957,1969,9.283
estimates,957,1970,9.054
estimates,957,1971,8.85
estimates,957,1972,8.667
estimates,957,1973,8.501
estimates,957,1974,8.349
estimates,957,1975,8.204
estimates,957,1976,8.06
estimates,957,1977,7.912
estimates,957,1978,7.758
estimates,957,1979,7.597
estimates,957,1980,7.431
estimates,957,1981,7.265
estimates,957,1982,7.103
estimates,957,1983,6.952
estimates,957,1984,6.814
estimates,957,1985,6.691
estimates,957,1986,6.583
estimates,957,1987,6.488
estimates,957,1988,6.402
estimates,957,1989,6.325
estimates,957,1990,6.252
estimates,957,1991,6.181
estimates,957,1992,6.109
estimates,957,1993,6.035
estimates,957,1994,5.959
estimates,957,1995,5.883
estimates,957,1996,5.809
estimates,957,1997,5.74
estimates,957,1998,5.678
estimates,957,1999,5.625
estimates,957,2000,5.58
estimates,957,2001,5.541
estimates,957,2002,5.506
estimates,957,2003,5.474
estimates,957,2004,5.444
estimates,957,2005,5.417
estimates,957,2006,5.394
estimates,957,2007,5.375
estimates,957,2008,5.363
estimates,957,2009,5.356
estimates,957,2010,5.356
estimates,957,2011,5.363
estimates,957,2012,5.375
estimates,957,2013,5.393
estimates,957,2014,5.416
estimates,957,2015,5.444
medium_variant,957,2015,5.444
medium_variant,957,2016,5.476
medium_variant,957,2017,5.514
medium_variant,957,2018,5.556
medium_variant,957,2019,5.602
medium_variant,957,2020,5.652
medium_variant,957,2021,5.705
medium_variant,957,2022,5.76
medium_variant,957,2023,5.818
medium_variant,957,2024,5.877
medium_variant,957,2025,5.938
medium_variant,957,2026,6.001
medium_variant,957,2027,6.065
medium_variant,957,2028,6.13
medium_variant,957,2029,6.198
medium_variant,957,2030,6.266
medium_variant,957,2031,6.336
medium_variant,957,2032,6.407
medium_variant,957,2033,6.479
medium_variant,957,2034,6.552
medium_variant,957,2035,6.626
medium_variant,957,2036,6.702
medium_variant,957,2037,6.78
medium_variant,957,2038,6.859
medium_variant,957,2039,6.939
medium_variant,957,2040,7.02
medium_variant,957,2041,7.101
medium_variant,957,2042,7.182
medium_variant,957,2043,7.263
medium_variant,957,2044,7.343
medium_variant,957,2045,7.421
medium_variant,957,2046,7.498
medium_variant,957,2047,7.573
medium_variant,957,2048,7.647
medium_variant,957,2049,7.718
medium_variant,957,2050,7.786
medium_variant,957,2051,7.852
medium_variant,957,2052,7.913
medium_variant,957,2053,7.971
medium_variant,957,2054,8.026
medium_variant,957,2055,8.076
medium_variant,957,2056,8.124
medium_variant,957,2057,8.168
medium_variant,957,2058,8.21
medium_variant,957,2059,8.25
medium_variant,957,2060,8.289
medium_variant,957,2061,8.327
medium_variant,957,2062,8.364
medium_variant,957,2063,8.4
medium_variant,957,2064,8.436
medium_variant,957,2065,8.473
medium_variant,957,2066,8.512
medium_variant,957,2067,8.551
medium_variant,957,2068,8.592
medium_variant,957,2069,8.635
medium_variant,957,2070,8.682
medium_variant,957,2071,8.733
medium_variant,957,2072,8.788
medium_variant,957,2073,8.848
medium_variant,957,2074,8.912
medium_variant,957,2075,8.98
medium_variant,957,2076,9.054
medium_variant,957,2077,9.131
medium_variant,957,2078,9.211
medium_variant,957,2079,9.295
medium_variant,957,2080,9.38
medium_variant,957,2081,9.467
medium_variant,957,2082,9.555
medium_variant,957,2083,9.644
medium_variant,957,2084,9.732
medium_variant,957,2085,9.819
medium_variant,957,2086,9.906
medium_variant,957,2087,9.991
medium_variant,957,2088,10.074
medium_variant,957,2089,10.155
medium_variant,957,2090,10.233
medium_variant,957,2091,10.307
medium_variant,957,2092,10.377
medium_variant,957,2093,10.443
medium_variant,957,2094,10.503
medium_variant,957,2095,10.559
medium_variant,957,2096,10.611
medium_variant,957,2097,10.657
medium_variant,957,2098,10.698
medium_variant,957,2099,10.735
