variant,region,year,crudedeathrateper1000population
estimates,947,1950,28.631
estimates,947,1951,28.387
estimates,947,1952,27.902
estimates,947,1953,27.424
estimates,947,1954,26.953
estimates,947,1955,26.489
estimates,947,1956,26.033
estimates,947,1957,25.585
estimates,947,1958,25.145
estimates,947,1959,24.716
estimates,947,1960,24.297
estimates,947,1961,23.892
estimates,947,1962,23.5
estimates,947,1963,23.123
estimates,947,1964,22.758
estimates,947,1965,22.405
estimates,947,1966,22.061
estimates,947,1967,21.723
estimates,947,1968,21.389
estimates,947,1969,21.058
estimates,947,1970,20.73
estimates,947,1971,20.404
estimates,947,1972,20.083
estimates,947,1973,19.769
estimates,947,1974,19.463
estimates,947,1975,19.166
estimates,947,1976,18.879
estimates,947,1977,18.604
estimates,947,1978,18.34
estimates,947,1979,18.089
estimates,947,1980,17.848
estimates,947,1981,17.617
estimates,947,1982,17.393
estimates,947,1983,17.179
estimates,947,1984,16.977
estimates,947,1985,16.796
estimates,947,1986,16.643
estimates,947,1987,16.525
estimates,947,1988,16.438
estimates,947,1989,16.379
estimates,947,1990,16.338
estimates,947,1991,16.303
estimates,947,1992,16.261
estimates,947,1993,16.201
estimates,947,1994,16.113
estimates,947,1995,15.998
estimates,947,1996,15.859
estimates,947,1997,15.701
estimates,947,1998,15.528
estimates,947,1999,15.335
estimates,947,2000,15.115
estimates,947,2001,14.855
estimates,947,2002,14.549
estimates,947,2003,14.197
estimates,947,2004,13.803
estimates,947,2005,13.375
estimates,947,2006,12.923
estimates,947,2007,12.462
estimates,947,2008,12.007
estimates,947,2009,11.569
estimates,947,2010,11.158
estimates,947,2011,10.777
estimates,947,2012,10.427
estimates,947,2013,10.103
estimates,947,2014,9.807
estimates,947,2015,9.539
medium_variant,947,2015,9.539
medium_variant,947,2016,9.298
medium_variant,947,2017,9.079
medium_variant,947,2018,8.878
medium_variant,947,2019,8.691
medium_variant,947,2020,8.516
medium_variant,947,2021,8.351
medium_variant,947,2022,8.193
medium_variant,947,2023,8.043
medium_variant,947,2024,7.898
medium_variant,947,2025,7.758
medium_variant,947,2026,7.623
medium_variant,947,2027,7.492
medium_variant,947,2028,7.368
medium_variant,947,2029,7.25
medium_variant,947,2030,7.138
medium_variant,947,2031,7.032
medium_variant,947,2032,6.931
medium_variant,947,2033,6.837
medium_variant,947,2034,6.748
medium_variant,947,2035,6.665
medium_variant,947,2036,6.587
medium_variant,947,2037,6.515
medium_variant,947,2038,6.448
medium_variant,947,2039,6.385
medium_variant,947,2040,6.328
medium_variant,947,2041,6.275
medium_variant,947,2042,6.227
medium_variant,947,2043,6.183
medium_variant,947,2044,6.143
medium_variant,947,2045,6.108
medium_variant,947,2046,6.076
medium_variant,947,2047,6.049
medium_variant,947,2048,6.024
medium_variant,947,2049,6.004
medium_variant,947,2050,5.987
medium_variant,947,2051,5.974
medium_variant,947,2052,5.964
medium_variant,947,2053,5.958
medium_variant,947,2054,5.955
medium_variant,947,2055,5.956
medium_variant,947,2056,5.961
medium_variant,947,2057,5.968
medium_variant,947,2058,5.979
medium_variant,947,2059,5.993
medium_variant,947,2060,6.01
medium_variant,947,2061,6.03
medium_variant,947,2062,6.052
medium_variant,947,2063,6.076
medium_variant,947,2064,6.103
medium_variant,947,2065,6.132
medium_variant,947,2066,6.163
medium_variant,947,2067,6.196
medium_variant,947,2068,6.231
medium_variant,947,2069,6.269
medium_variant,947,2070,6.308
medium_variant,947,2071,6.35
medium_variant,947,2072,6.393
medium_variant,947,2073,6.439
medium_variant,947,2074,6.486
medium_variant,947,2075,6.535
medium_variant,947,2076,6.585
medium_variant,947,2077,6.636
medium_variant,947,2078,6.689
medium_variant,947,2079,6.742
medium_variant,947,2080,6.797
medium_variant,947,2081,6.853
medium_variant,947,2082,6.911
medium_variant,947,2083,6.969
medium_variant,947,2084,7.029
medium_variant,947,2085,7.09
medium_variant,947,2086,7.152
medium_variant,947,2087,7.214
medium_variant,947,2088,7.277
medium_variant,947,2089,7.34
medium_variant,947,2090,7.403
medium_variant,947,2091,7.466
medium_variant,947,2092,7.529
medium_variant,947,2093,7.592
medium_variant,947,2094,7.655
medium_variant,947,2095,7.719
medium_variant,947,2096,7.782
medium_variant,947,2097,7.845
medium_variant,947,2098,7.909
medium_variant,947,2099,7.972
