variant,region,year,crudedeathrateper1000population
estimates,1500,1950,30.121
estimates,1500,1951,29.795
estimates,1500,1952,29.158
estimates,1500,1953,28.553
estimates,1500,1954,27.979
estimates,1500,1955,27.437
estimates,1500,1956,26.926
estimates,1500,1957,26.444
estimates,1500,1958,25.99
estimates,1500,1959,25.561
estimates,1500,1960,25.152
estimates,1500,1961,24.758
estimates,1500,1962,24.374
estimates,1500,1963,23.995
estimates,1500,1964,23.618
estimates,1500,1965,23.24
estimates,1500,1966,22.862
estimates,1500,1967,22.484
estimates,1500,1968,22.111
estimates,1500,1969,21.744
estimates,1500,1970,21.384
estimates,1500,1971,21.033
estimates,1500,1972,20.692
estimates,1500,1973,20.362
estimates,1500,1974,20.046
estimates,1500,1975,19.744
estimates,1500,1976,19.46
estimates,1500,1977,19.192
estimates,1500,1978,18.938
estimates,1500,1979,18.695
estimates,1500,1980,18.458
estimates,1500,1981,18.219
estimates,1500,1982,17.974
estimates,1500,1983,17.723
estimates,1500,1984,17.47
estimates,1500,1985,17.226
estimates,1500,1986,17.007
estimates,1500,1987,16.823
estimates,1500,1988,16.677
estimates,1500,1989,16.563
estimates,1500,1990,16.467
estimates,1500,1991,16.373
estimates,1500,1992,16.259
estimates,1500,1993,16.111
estimates,1500,1994,15.92
estimates,1500,1995,15.683
estimates,1500,1996,15.405
estimates,1500,1997,15.098
estimates,1500,1998,14.772
estimates,1500,1999,14.43
estimates,1500,2000,14.071
estimates,1500,2001,13.692
estimates,1500,2002,13.291
estimates,1500,2003,12.869
estimates,1500,2004,12.433
estimates,1500,2005,11.99
estimates,1500,2006,11.548
estimates,1500,2007,11.114
estimates,1500,2008,10.698
estimates,1500,2009,10.306
estimates,1500,2010,9.944
estimates,1500,2011,9.614
estimates,1500,2012,9.314
estimates,1500,2013,9.04
estimates,1500,2014,8.793
estimates,1500,2015,8.569
medium_variant,1500,2015,8.569
medium_variant,1500,2016,8.367
medium_variant,1500,2017,8.183
medium_variant,1500,2018,8.014
medium_variant,1500,2019,7.856
medium_variant,1500,2020,7.706
medium_variant,1500,2021,7.563
medium_variant,1500,2022,7.426
medium_variant,1500,2023,7.296
medium_variant,1500,2024,7.172
medium_variant,1500,2025,7.052
medium_variant,1500,2026,6.936
medium_variant,1500,2027,6.826
medium_variant,1500,2028,6.722
medium_variant,1500,2029,6.623
medium_variant,1500,2030,6.53
medium_variant,1500,2031,6.442
medium_variant,1500,2032,6.361
medium_variant,1500,2033,6.284
medium_variant,1500,2034,6.213
medium_variant,1500,2035,6.148
medium_variant,1500,2036,6.087
medium_variant,1500,2037,6.032
medium_variant,1500,2038,5.981
medium_variant,1500,2039,5.935
medium_variant,1500,2040,5.894
medium_variant,1500,2041,5.856
medium_variant,1500,2042,5.823
medium_variant,1500,2043,5.794
medium_variant,1500,2044,5.769
medium_variant,1500,2045,5.748
medium_variant,1500,2046,5.73
medium_variant,1500,2047,5.716
medium_variant,1500,2048,5.706
medium_variant,1500,2049,5.699
medium_variant,1500,2050,5.696
medium_variant,1500,2051,5.696
medium_variant,1500,2052,5.699
medium_variant,1500,2053,5.706
medium_variant,1500,2054,5.716
medium_variant,1500,2055,5.729
medium_variant,1500,2056,5.746
medium_variant,1500,2057,5.765
medium_variant,1500,2058,5.787
medium_variant,1500,2059,5.812
medium_variant,1500,2060,5.84
medium_variant,1500,2061,5.87
medium_variant,1500,2062,5.903
medium_variant,1500,2063,5.937
medium_variant,1500,2064,5.975
medium_variant,1500,2065,6.014
medium_variant,1500,2066,6.055
medium_variant,1500,2067,6.099
medium_variant,1500,2068,6.144
medium_variant,1500,2069,6.192
medium_variant,1500,2070,6.241
medium_variant,1500,2071,6.293
medium_variant,1500,2072,6.346
medium_variant,1500,2073,6.4
medium_variant,1500,2074,6.456
medium_variant,1500,2075,6.514
medium_variant,1500,2076,6.573
medium_variant,1500,2077,6.633
medium_variant,1500,2078,6.695
medium_variant,1500,2079,6.757
medium_variant,1500,2080,6.821
medium_variant,1500,2081,6.885
medium_variant,1500,2082,6.95
medium_variant,1500,2083,7.015
medium_variant,1500,2084,7.081
medium_variant,1500,2085,7.148
medium_variant,1500,2086,7.214
medium_variant,1500,2087,7.281
medium_variant,1500,2088,7.347
medium_variant,1500,2089,7.413
medium_variant,1500,2090,7.479
medium_variant,1500,2091,7.545
medium_variant,1500,2092,7.61
medium_variant,1500,2093,7.674
medium_variant,1500,2094,7.739
medium_variant,1500,2095,7.803
medium_variant,1500,2096,7.866
medium_variant,1500,2097,7.929
medium_variant,1500,2098,7.992
medium_variant,1500,2099,8.054
