variant,region,year,crudedeathrateper1000population
estimates,924,1950,11.489
estimates,924,1951,11.421
estimates,924,1952,11.296
estimates,924,1953,11.193
estimates,924,1954,11.112
estimates,924,1955,11.052
estimates,924,1956,11.013
estimates,924,1957,10.993
estimates,924,1958,10.991
estimates,924,1959,11.003
estimates,924,1960,11.025
estimates,924,1961,11.051
estimates,924,1962,11.077
estimates,924,1963,11.1
estimates,924,1964,11.117
estimates,924,1965,11.127
estimates,924,1966,11.134
estimates,924,1967,11.141
estimates,924,1968,11.151
estimates,924,1969,11.165
estimates,924,1970,11.185
estimates,924,1971,11.211
estimates,924,1972,11.242
estimates,924,1973,11.275
estimates,924,1974,11.308
estimates,924,1975,11.338
estimates,924,1976,11.363
estimates,924,1977,11.38
estimates,924,1978,11.388
estimates,924,1979,11.387
estimates,924,1980,11.378
estimates,924,1981,11.364
estimates,924,1982,11.346
estimates,924,1983,11.329
estimates,924,1984,11.312
estimates,924,1985,11.297
estimates,924,1986,11.284
estimates,924,1987,11.272
estimates,924,1988,11.258
estimates,924,1989,11.242
estimates,924,1990,11.223
estimates,924,1991,11.199
estimates,924,1992,11.17
estimates,924,1993,11.134
estimates,924,1994,11.089
estimates,924,1995,11.035
estimates,924,1996,10.967
estimates,924,1997,10.887
estimates,924,1998,10.795
estimates,924,1999,10.691
estimates,924,2000,10.577
estimates,924,2001,10.454
estimates,924,2002,10.323
estimates,924,2003,10.189
estimates,924,2004,10.055
estimates,924,2005,9.923
estimates,924,2006,9.795
estimates,924,2007,9.673
estimates,924,2008,9.558
estimates,924,2009,9.453
estimates,924,2010,9.363
estimates,924,2011,9.29
estimates,924,2012,9.237
estimates,924,2013,9.2
estimates,924,2014,9.181
estimates,924,2015,9.176
medium_variant,924,2015,9.176
medium_variant,924,2016,9.18
medium_variant,924,2017,9.191
medium_variant,924,2018,9.204
medium_variant,924,2019,9.217
medium_variant,924,2020,9.23
medium_variant,924,2021,9.242
medium_variant,924,2022,9.256
medium_variant,924,2023,9.273
medium_variant,924,2024,9.295
medium_variant,924,2025,9.322
medium_variant,924,2026,9.355
medium_variant,924,2027,9.393
medium_variant,924,2028,9.436
medium_variant,924,2029,9.485
medium_variant,924,2030,9.538
medium_variant,924,2031,9.597
medium_variant,924,2032,9.66
medium_variant,924,2033,9.726
medium_variant,924,2034,9.793
medium_variant,924,2035,9.861
medium_variant,924,2036,9.929
medium_variant,924,2037,9.995
medium_variant,924,2038,10.058
medium_variant,924,2039,10.118
medium_variant,924,2040,10.174
medium_variant,924,2041,10.225
medium_variant,924,2042,10.272
medium_variant,924,2043,10.315
medium_variant,924,2044,10.354
medium_variant,924,2045,10.39
medium_variant,924,2046,10.424
medium_variant,924,2047,10.456
medium_variant,924,2048,10.486
medium_variant,924,2049,10.516
medium_variant,924,2050,10.545
medium_variant,924,2051,10.574
medium_variant,924,2052,10.603
medium_variant,924,2053,10.63
medium_variant,924,2054,10.655
medium_variant,924,2055,10.677
medium_variant,924,2056,10.694
medium_variant,924,2057,10.704
medium_variant,924,2058,10.707
medium_variant,924,2059,10.703
medium_variant,924,2060,10.692
medium_variant,924,2061,10.673
medium_variant,924,2062,10.649
medium_variant,924,2063,10.621
medium_variant,924,2064,10.59
medium_variant,924,2065,10.559
medium_variant,924,2066,10.528
medium_variant,924,2067,10.499
medium_variant,924,2068,10.473
medium_variant,924,2069,10.45
medium_variant,924,2070,10.432
medium_variant,924,2071,10.419
medium_variant,924,2072,10.411
medium_variant,924,2073,10.406
medium_variant,924,2074,10.404
medium_variant,924,2075,10.405
medium_variant,924,2076,10.407
medium_variant,924,2077,10.409
medium_variant,924,2078,10.411
medium_variant,924,2079,10.411
medium_variant,924,2080,10.408
medium_variant,924,2081,10.401
medium_variant,924,2082,10.389
medium_variant,924,2083,10.373
medium_variant,924,2084,10.353
medium_variant,924,2085,10.328
medium_variant,924,2086,10.298
medium_variant,924,2087,10.264
medium_variant,924,2088,10.228
medium_variant,924,2089,10.192
medium_variant,924,2090,10.155
medium_variant,924,2091,10.121
medium_variant,924,2092,10.091
medium_variant,924,2093,10.064
medium_variant,924,2094,10.043
medium_variant,924,2095,10.027
medium_variant,924,2096,10.017
medium_variant,924,2097,10.013
medium_variant,924,2098,10.014
medium_variant,924,2099,10.022
