variant,country,year,dependencyratio2564
estimates,768,1950,171.928
estimates,768,1951,173.874
estimates,768,1952,175.276
estimates,768,1953,176.067
estimates,768,1954,176.327
estimates,768,1955,176.228
estimates,768,1956,177.777
estimates,768,1957,178.858
estimates,768,1958,179.6
estimates,768,1959,180.045
estimates,768,1960,180.161
estimates,768,1961,181.635
estimates,768,1962,182.622
estimates,768,1963,183.264
estimates,768,1964,183.861
estimates,768,1965,184.786
estimates,768,1966,186.452
estimates,768,1967,187.775
estimates,768,1968,188.944
estimates,768,1969,189.905
estimates,768,1970,190.468
estimates,768,1971,192.477
estimates,768,1972,194.258
estimates,768,1973,195.735
estimates,768,1974,196.908
estimates,768,1975,197.835
estimates,768,1976,200.023
estimates,768,1977,201.788
estimates,768,1978,203.226
estimates,768,1979,204.498
estimates,768,1980,205.78
estimates,768,1981,207.681
estimates,768,1982,209.12
estimates,768,1983,210.213
estimates,768,1984,210.963
estimates,768,1985,211.32
estimates,768,1986,212.64
estimates,768,1987,213.547
estimates,768,1988,214.034
estimates,768,1989,214.09
estimates,768,1990,213.731
estimates,768,1991,214.797
estimates,768,1992,215.498
estimates,768,1993,215.917
estimates,768,1994,216.136
estimates,768,1995,216.186
estimates,768,1996,215.463
estimates,768,1997,214.392
estimates,768,1998,213.002
estimates,768,1999,211.306
estimates,768,2000,209.356
estimates,768,2001,207.674
estimates,768,2002,205.715
estimates,768,2003,203.536
estimates,768,2004,201.183
estimates,768,2005,198.714
estimates,768,2006,196.972
estimates,768,2007,194.975
estimates,768,2008,192.836
estimates,768,2009,190.636
estimates,768,2010,188.402
estimates,768,2011,186.51
estimates,768,2012,184.459
estimates,768,2013,182.344
estimates,768,2014,180.26
estimates,768,2015,178.261
medium_variant,768,2015,178.261
medium_variant,768,2016,176.628
medium_variant,768,2017,175.021
medium_variant,768,2018,173.411
medium_variant,768,2019,171.758
medium_variant,768,2020,170.047
medium_variant,768,2021,168.693
medium_variant,768,2022,167.219
medium_variant,768,2023,165.613
medium_variant,768,2024,163.861
medium_variant,768,2025,161.962
medium_variant,768,2026,160.251
medium_variant,768,2027,158.378
medium_variant,768,2028,156.372
medium_variant,768,2029,154.255
medium_variant,768,2030,152.054
medium_variant,768,2031,150.125
medium_variant,768,2032,148.073
medium_variant,768,2033,145.964
medium_variant,768,2034,143.866
medium_variant,768,2035,141.822
medium_variant,768,2036,140.116
medium_variant,768,2037,138.408
medium_variant,768,2038,136.719
medium_variant,768,2039,135.059
medium_variant,768,2040,133.438
medium_variant,768,2041,132.113
medium_variant,768,2042,130.776
medium_variant,768,2043,129.444
medium_variant,768,2044,128.132
medium_variant,768,2045,126.851
medium_variant,768,2046,125.815
medium_variant,768,2047,124.765
medium_variant,768,2048,123.701
medium_variant,768,2049,122.62
medium_variant,768,2050,121.523
medium_variant,768,2051,120.619
medium_variant,768,2052,119.665
medium_variant,768,2053,118.666
medium_variant,768,2054,117.625
medium_variant,768,2055,116.547
medium_variant,768,2056,115.636
medium_variant,768,2057,114.662
medium_variant,768,2058,113.64
medium_variant,768,2059,112.583
medium_variant,768,2060,111.502
medium_variant,768,2061,110.581
medium_variant,768,2062,109.615
medium_variant,768,2063,108.626
medium_variant,768,2064,107.635
medium_variant,768,2065,106.656
medium_variant,768,2066,105.873
medium_variant,768,2067,105.068
medium_variant,768,2068,104.262
medium_variant,768,2069,103.472
medium_variant,768,2070,102.711
medium_variant,768,2071,102.136
medium_variant,768,2072,101.556
medium_variant,768,2073,100.977
medium_variant,768,2074,100.399
medium_variant,768,2075,99.822
medium_variant,768,2076,99.398
medium_variant,768,2077,98.946
medium_variant,768,2078,98.475
medium_variant,768,2079,97.993
medium_variant,768,2080,97.507
medium_variant,768,2081,97.138
medium_variant,768,2082,96.742
medium_variant,768,2083,96.324
medium_variant,768,2084,95.887
medium_variant,768,2085,95.434
medium_variant,768,2086,95.09
medium_variant,768,2087,94.704
medium_variant,768,2088,94.291
medium_variant,768,2089,93.866
medium_variant,768,2090,93.441
medium_variant,768,2091,93.115
medium_variant,768,2092,92.766
medium_variant,768,2093,92.404
medium_variant,768,2094,92.039
medium_variant,768,2095,91.679
medium_variant,768,2096,91.426
medium_variant,768,2097,91.156
medium_variant,768,2098,90.879
medium_variant,768,2099,90.607
medium_variant,768,2100,90.35
high_variant,768,2015,181.774918076105
low_variant,768,2015,181.774918076105
constant_fertility,768,2015,181.774918076105
instant_replacement,768,2015,181.774918076105
zero_migration,768,2015,181.774918076105
constant_mortality,768,2015,181.774918076105
no_change,768,2015,181.774918076105
high_variant,768,2020,175.892521156039
low_variant,768,2020,171.160870323764
constant_fertility,768,2020,176.216288772879
instant_replacement,768,2020,154.478312648638
zero_migration,768,2020,173.313673066949
constant_mortality,768,2020,173.156871591297
no_change,768,2020,175.821241543305
high_variant,768,2025,171.216029737101
low_variant,768,2025,159.749395546418
constant_fertility,768,2025,173.071532613809
instant_replacement,768,2025,132.967893344779
zero_migration,768,2025,165.117330471994
constant_mortality,768,2025,164.575651682638
no_change,768,2025,172.053680381194
high_variant,768,2030,165.167474682076
low_variant,768,2030,146.231539318108
constant_fertility,768,2030,169.707271553632
instant_replacement,768,2030,113.937266346711
zero_migration,768,2030,155.284177725579
constant_mortality,768,2030,154.111291491938
no_change,768,2030,167.853403557627
high_variant,768,2035,158.452227870358
low_variant,768,2035,132.961089423117
constant_fertility,768,2035,167.283579972032
instant_replacement,768,2035,97.1692812936207
zero_migration,768,2035,145.302863201837
constant_mortality,768,2035,143.278153965249
no_change,768,2035,164.379067230461
high_variant,768,2040,153.86321980392
low_variant,768,2040,121.747098607723
constant_fertility,768,2040,168.3656342534
instant_replacement,768,2040,82.7630941182433
zero_migration,768,2040,137.379132053246
constant_mortality,768,2040,134.338456921311
no_change,768,2040,164.152779039923
high_variant,768,2045,148.885239907466
low_variant,768,2045,114.514403740319
constant_fertility,768,2045,169.939662564581
instant_replacement,768,2045,86.3166598354475
zero_migration,768,2045,131.312158015046
constant_mortality,768,2045,127.518096759357
no_change,768,2045,164.617890589049
high_variant,768,2050,144.259353294397
low_variant,768,2050,109.291891684495
constant_fertility,768,2050,171.695336846501
instant_replacement,768,2050,87.8308799272019
zero_migration,768,2050,126.396197784278
constant_mortality,768,2050,121.917608580763
no_change,768,2050,165.290308756631
high_variant,768,2055,139.432791062421
low_variant,768,2055,104.788780990057
constant_fertility,768,2055,173.056720948434
instant_replacement,768,2055,87.4977420931832
zero_migration,768,2055,121.715041624173
constant_mortality,768,2055,116.553411295903
no_change,768,2055,165.588112505934
high_variant,768,2060,134.72975630424
low_variant,768,2060,99.8184408828947
constant_fertility,768,2060,173.726604782784
instant_replacement,768,2060,86.2579648004464
zero_migration,768,2060,116.841495194428
constant_mortality,768,2060,111.01791627803
no_change,768,2060,165.298531707863
high_variant,768,2065,130.233176086929
low_variant,768,2065,95.3206389775152
constant_fertility,768,2065,174.134406159912
instant_replacement,768,2065,86.5586362355856
zero_migration,768,2065,112.320773995269
constant_mortality,768,2065,105.932350758767
no_change,768,2065,164.960662471
high_variant,768,2070,126.508823911059
low_variant,768,2070,92.5158796036058
constant_fertility,768,2070,174.904752491119
instant_replacement,768,2070,90.5778996128802
zero_migration,768,2070,109.024236938925
constant_mortality,768,2070,102.118481449727
no_change,768,2070,165.153020690027
high_variant,768,2075,123.313694593794
low_variant,768,2075,91.3459932030025
constant_fertility,768,2075,175.640638177782
instant_replacement,768,2075,98.0818831652521
zero_migration,768,2075,106.751349245117
constant_mortality,768,2075,99.3611031316685
no_change,768,2075,165.489526677945
high_variant,768,2080,120.125313170156
low_variant,768,2080,91.034174422164
constant_fertility,768,2080,175.690293615404
instant_replacement,768,2080,107.530147684986
zero_migration,768,2080,104.80580714133
constant_mortality,768,2080,96.915307847709
no_change,768,2080,165.305086302849
high_variant,768,2085,117.74562843583
low_variant,768,2085,90.2326890042442
constant_fertility,768,2085,175.867554331399
instant_replacement,768,2085,102.996162747912
zero_migration,768,2085,103.040830815682
constant_mortality,768,2085,94.4700896139934
no_change,768,2085,165.192341844989
high_variant,768,2090,115.73524873558
low_variant,768,2090,89.0853323918513
constant_fertility,768,2090,176.08030218368
instant_replacement,768,2090,100.05606643334
zero_migration,768,2090,101.34999764083
constant_mortality,768,2090,92.0153286895365
no_change,768,2090,165.136250242392
high_variant,768,2095,114.094172801655
low_variant,768,2095,88.0846053259215
constant_fertility,768,2095,176.313003032909
instant_replacement,768,2095,99.6363513568357
zero_migration,768,2095,99.9783140180096
constant_mortality,768,2095,89.8576550483559
no_change,768,2095,165.154917284142
high_variant,768,2100,112.579774243902
low_variant,768,2100,87.9854525837382
constant_fertility,768,2100,176.519564996765
instant_replacement,768,2100,101.728651438704
zero_migration,768,2100,99.0771370189539
constant_mortality,768,2100,88.1444318049418
no_change,768,2100,165.189011786813
