variant,country,year,dependencyratio2564
estimates,112,1950,116.472
estimates,112,1951,115.516
estimates,112,1952,113.391
estimates,112,1953,111.128
estimates,112,1954,109.319
estimates,112,1955,108.108
estimates,112,1956,107.238
estimates,112,1957,106.945
estimates,112,1958,106.885
estimates,112,1959,106.572
estimates,112,1960,105.777
estimates,112,1961,105.127
estimates,112,1962,103.832
estimates,112,1963,102.35
estimates,112,1964,101.341
estimates,112,1965,101.116
estimates,112,1966,101.376
estimates,112,1967,102.307
estimates,112,1968,103.639
estimates,112,1969,104.973
estimates,112,1970,106.075
estimates,112,1971,106.245
estimates,112,1972,106.399
estimates,112,1973,106.344
estimates,112,1974,105.92
estimates,112,1975,105.106
estimates,112,1976,104.831
estimates,112,1977,103.81
estimates,112,1978,102.195
estimates,112,1979,100.211
estimates,112,1980,98.034
estimates,112,1981,96.306
estimates,112,1982,94.471
estimates,112,1983,92.598
estimates,112,1984,90.693
estimates,112,1985,88.806
estimates,112,1986,87.414
estimates,112,1987,85.898
estimates,112,1988,84.424
estimates,112,1989,83.228
estimates,112,1990,82.433
estimates,112,1991,82.448
estimates,112,1992,82.696
estimates,112,1993,83.057
estimates,112,1994,83.341
estimates,112,1995,83.425
estimates,112,1996,83.075
estimates,112,1997,82.643
estimates,112,1998,82.085
estimates,112,1999,81.371
estimates,112,2000,80.516
estimates,112,2001,80.081
estimates,112,2002,79.484
estimates,112,2003,78.689
estimates,112,2004,77.658
estimates,112,2005,76.381
estimates,112,2006,75.578
estimates,112,2007,74.515
estimates,112,2008,73.267
estimates,112,2009,71.884
estimates,112,2010,70.395
estimates,112,2011,69.192
estimates,112,2012,67.811
estimates,112,2013,66.349
estimates,112,2014,64.939
estimates,112,2015,63.661
medium_variant,112,2015,63.661
medium_variant,112,2016,63.141
medium_variant,112,2017,62.671
medium_variant,112,2018,62.389
medium_variant,112,2019,62.477
medium_variant,112,2020,63.008
medium_variant,112,2021,64.004
medium_variant,112,2022,65.57
medium_variant,112,2023,67.492
medium_variant,112,2024,69.435
medium_variant,112,2025,71.206
medium_variant,112,2026,73.38
medium_variant,112,2027,75.325
medium_variant,112,2028,77.033
medium_variant,112,2029,78.545
medium_variant,112,2030,79.848
medium_variant,112,2031,81.18
medium_variant,112,2032,82.283
medium_variant,112,2033,83.091
medium_variant,112,2034,83.505
medium_variant,112,2035,83.505
medium_variant,112,2036,83.483
medium_variant,112,2037,83.071
medium_variant,112,2038,82.411
medium_variant,112,2039,81.71
medium_variant,112,2040,81.101
medium_variant,112,2041,80.947
medium_variant,112,2042,80.857
medium_variant,112,2043,80.843
medium_variant,112,2044,80.882
medium_variant,112,2045,80.951
medium_variant,112,2046,81.452
medium_variant,112,2047,81.987
medium_variant,112,2048,82.595
medium_variant,112,2049,83.329
medium_variant,112,2050,84.215
medium_variant,112,2051,85.617
medium_variant,112,2052,87.158
medium_variant,112,2053,88.786
medium_variant,112,2054,90.408
medium_variant,112,2055,91.941
medium_variant,112,2056,93.724
medium_variant,112,2057,95.438
medium_variant,112,2058,96.939
medium_variant,112,2059,98.053
medium_variant,112,2060,98.69
medium_variant,112,2061,99.196
medium_variant,112,2062,99.249
medium_variant,112,2063,98.905
medium_variant,112,2064,98.245
medium_variant,112,2065,97.32
medium_variant,112,2066,96.424
medium_variant,112,2067,95.303
medium_variant,112,2068,94.037
medium_variant,112,2069,92.727
medium_variant,112,2070,91.45
medium_variant,112,2071,90.512
medium_variant,112,2072,89.618
medium_variant,112,2073,88.815
medium_variant,112,2074,88.148
medium_variant,112,2075,87.639
medium_variant,112,2076,87.575
medium_variant,112,2077,87.676
medium_variant,112,2078,87.934
medium_variant,112,2079,88.315
medium_variant,112,2080,88.778
medium_variant,112,2081,89.588
medium_variant,112,2082,90.516
medium_variant,112,2083,91.494
medium_variant,112,2084,92.429
medium_variant,112,2085,93.266
medium_variant,112,2086,94.219
medium_variant,112,2087,95.106
medium_variant,112,2088,95.892
medium_variant,112,2089,96.557
medium_variant,112,2090,97.098
medium_variant,112,2091,97.616
medium_variant,112,2092,97.998
medium_variant,112,2093,98.251
medium_variant,112,2094,98.381
medium_variant,112,2095,98.387
medium_variant,112,2096,98.267
medium_variant,112,2097,98.049
medium_variant,112,2098,97.759
medium_variant,112,2099,97.418
medium_variant,112,2100,97.05
high_variant,112,2015,70.4245220541915
low_variant,112,2015,70.4245220541915
constant_fertility,112,2015,70.4245220541915
instant_replacement,112,2015,70.4245220541915
zero_migration,112,2015,70.4245220541915
constant_mortality,112,2015,70.4245220541915
no_change,112,2015,70.4245220541915
high_variant,112,2020,74.2887102772842
low_variant,112,2020,71.2313045698465
constant_fertility,112,2020,72.0151142609199
instant_replacement,112,2020,75.4706695377023
zero_migration,112,2020,72.7447145288797
constant_mortality,112,2020,72.6406135926334
no_change,112,2020,71.8949281006187
high_variant,112,2025,86.9197498696201
low_variant,112,2025,78.9545295092285
constant_fertility,112,2025,80.8666416353228
instant_replacement,112,2025,88.1690686211012
zero_migration,112,2025,82.9665023280254
constant_mortality,112,2025,82.6170424609305
no_change,112,2025,80.5393614998961
high_variant,112,2030,99.3367350982836
low_variant,112,2030,85.3053651384574
constant_fertility,112,2030,88.9229984175131
instant_replacement,112,2030,99.9017559885252
zero_migration,112,2030,92.4403075991398
constant_mortality,112,2030,91.6686218820795
no_change,112,2030,88.2476430472324
high_variant,112,2035,103.639071944886
low_variant,112,2035,83.8286152543462
constant_fertility,112,2035,89.4495242021825
instant_replacement,112,2035,103.329520744253
zero_migration,112,2035,93.8985762206652
constant_mortality,112,2035,92.6290449000388
no_change,112,2035,88.3038214916418
high_variant,112,2040,104.734364558909
low_variant,112,2040,78.8215731711684
constant_fertility,112,2040,86.4640776344799
instant_replacement,112,2040,103.416035129026
zero_migration,112,2040,91.9092245151587
constant_mortality,112,2040,90.0350327920426
no_change,112,2040,84.6877303996382
high_variant,112,2045,105.244354829928
low_variant,112,2045,78.8844421550992
constant_fertility,112,2045,86.6926681580659
instant_replacement,112,2045,99.9989936253996
zero_migration,112,2045,92.3328274790985
constant_mortality,112,2045,89.7734863005068
no_change,112,2045,84.2261239377172
high_variant,112,2050,109.894502778578
low_variant,112,2050,84.6255875621997
constant_fertility,112,2050,91.9866118122864
instant_replacement,112,2050,103.404257165775
zero_migration,112,2050,97.6303321033755
constant_mortality,112,2050,94.0798734452291
no_change,112,2050,88.5678850709274
high_variant,112,2055,118.872321626863
low_variant,112,2055,95.5845144004443
constant_fertility,112,2055,101.364879979071
instant_replacement,112,2055,112.241743965396
zero_migration,112,2055,107.547383233324
constant_mortality,112,2055,102.431955095239
no_change,112,2055,96.4588237774327
high_variant,112,2060,123.054645596295
low_variant,112,2060,101.400990643237
constant_fertility,112,2060,104.788236180174
instant_replacement,112,2060,116.198004801671
zero_migration,112,2060,112.182242280282
constant_mortality,112,2060,105.554394071888
no_change,112,2060,98.2885922273564
high_variant,112,2065,117.79106046036
low_variant,112,2065,97.3520171112598
constant_fertility,112,2065,98.9279583728641
instant_replacement,112,2065,110.746695417676
zero_migration,112,2065,106.898699871319
constant_mortality,112,2065,99.617561911713
no_change,112,2065,91.3959543640223
high_variant,112,2070,111.336698983008
low_variant,112,2070,93.3867155419346
constant_fertility,112,2070,94.1204436560682
instant_replacement,112,2070,103.843408470183
zero_migration,112,2070,101.054900950496
constant_mortality,112,2070,93.3352668856069
no_change,112,2070,85.6630192843881
high_variant,112,2075,106.91758550424
low_variant,112,2075,94.0530618403885
constant_fertility,112,2075,93.70478696581
instant_replacement,112,2075,98.8591322760125
zero_migration,112,2075,98.4952949745327
constant_mortality,112,2075,90.3053194476424
no_change,112,2075,84.282957355917
high_variant,112,2080,107.056441575962
low_variant,112,2080,103.830532846027
constant_fertility,112,2080,100.066416677572
instant_replacement,112,2080,98.9176904896377
zero_migration,112,2080,102.18681065401
constant_mortality,112,2080,92.9217563140163
no_change,112,2080,89.0224596848483
high_variant,112,2085,110.451366634871
low_variant,112,2085,110.233603749092
constant_fertility,112,2085,104.43694034881
instant_replacement,112,2085,105.430748609416
zero_migration,112,2085,106.476210074873
constant_mortality,112,2085,95.9963209019756
no_change,112,2085,91.8084038232645
high_variant,112,2090,114.175204944827
low_variant,112,2090,113.134044528184
constant_fertility,112,2090,105.917526691261
instant_replacement,112,2090,110.312345791576
zero_migration,112,2090,109.72307221308
constant_mortality,112,2090,97.8108338954847
no_change,112,2090,91.6477751850567
high_variant,112,2095,115.502722245026
low_variant,112,2095,111.43585457221
constant_fertility,112,2095,105.242614707496
instant_replacement,112,2095,111.352657897131
zero_migration,112,2095,109.894757180425
constant_mortality,112,2095,96.7107345622058
no_change,112,2095,89.3470672068408
high_variant,112,2100,114.098750119509
low_variant,112,2100,108.547329035479
constant_fertility,112,2100,105.05785302705
instant_replacement,112,2100,109.34105303186
zero_migration,112,2100,107.98846554653
constant_mortality,112,2100,93.9551744294324
no_change,112,2100,87.6236091819501
