variant,country,year,dependencyratio2564
estimates,344,1950,122.774
estimates,344,1951,121.598
estimates,344,1952,118.389
estimates,344,1953,116.464
estimates,344,1954,116.145
estimates,344,1955,116.62
estimates,344,1956,115.747
estimates,344,1957,116.337
estimates,344,1958,117.555
estimates,344,1959,118.988
estimates,344,1960,120.663
estimates,344,1961,123.572
estimates,344,1962,125.892
estimates,344,1963,127.685
estimates,344,1964,129.112
estimates,344,1965,130.11
estimates,344,1966,134.59
estimates,344,1967,139.072
estimates,344,1968,143.285
estimates,344,1969,146.826
estimates,344,1970,149.355
estimates,344,1971,146.878
estimates,344,1972,144.365
estimates,344,1973,141.935
estimates,344,1974,139.437
estimates,344,1975,136.726
estimates,344,1976,135.116
estimates,344,1977,132.301
estimates,344,1978,128.72
estimates,344,1979,124.662
estimates,344,1980,120.084
estimates,344,1981,114.062
estimates,344,1982,108.421
estimates,344,1983,103.228
estimates,344,1984,98.44
estimates,344,1985,94.054
estimates,344,1986,91.104
estimates,344,1987,87.895
estimates,344,1988,84.682
estimates,344,1989,81.844
estimates,344,1990,79.568
estimates,344,1991,77.013
estimates,344,1992,75.045
estimates,344,1993,73.381
estimates,344,1994,71.678
estimates,344,1995,69.83
estimates,344,1996,69.127
estimates,344,1997,68.14
estimates,344,1998,66.967
estimates,344,1999,65.759
estimates,344,2000,64.579
estimates,344,2001,64.015
estimates,344,2002,63.323
estimates,344,2003,62.425
estimates,344,2004,61.279
estimates,344,2005,59.974
estimates,344,2006,58.773
estimates,344,2007,57.558
estimates,344,2008,56.437
estimates,344,2009,55.509
estimates,344,2010,54.817
estimates,344,2011,54.19
estimates,344,2012,53.938
estimates,344,2013,53.917
estimates,344,2014,53.942
estimates,344,2015,53.942
medium_variant,344,2015,53.942
medium_variant,344,2016,54.531
medium_variant,344,2017,54.849
medium_variant,344,2018,55.132
medium_variant,344,2019,55.682
medium_variant,344,2020,56.615
medium_variant,344,2021,57.462
medium_variant,344,2022,58.811
medium_variant,344,2023,60.549
medium_variant,344,2024,62.497
medium_variant,344,2025,64.59
medium_variant,344,2026,67.097
medium_variant,344,2027,69.802
medium_variant,344,2028,72.658
medium_variant,344,2029,75.636
medium_variant,344,2030,78.681
medium_variant,344,2031,81.821
medium_variant,344,2032,84.994
medium_variant,344,2033,88.059
medium_variant,344,2034,90.81
medium_variant,344,2035,93.121
medium_variant,344,2036,94.947
medium_variant,344,2037,96.249
medium_variant,344,2038,97.199
medium_variant,344,2039,98.056
medium_variant,344,2040,98.959
medium_variant,344,2041,99.787
medium_variant,344,2042,100.708
medium_variant,344,2043,101.683
medium_variant,344,2044,102.655
medium_variant,344,2045,103.617
medium_variant,344,2046,104.626
medium_variant,344,2047,105.683
medium_variant,344,2048,106.79
medium_variant,344,2049,107.91
