variant,country,year,dependencyratio2564
estimates,800,1950,191.724
estimates,800,1951,192.206
estimates,800,1952,193.015
estimates,800,1953,193.283
estimates,800,1954,192.753
estimates,800,1955,191.594
estimates,800,1956,192.285
estimates,800,1957,191.944
estimates,800,1958,191.297
estimates,800,1959,191.111
estimates,800,1960,191.739
estimates,800,1961,193.967
estimates,800,1962,196.713
estimates,800,1963,199.62
estimates,800,1964,202.073
estimates,800,1965,203.765
estimates,800,1966,206.312
estimates,800,1967,208.069
estimates,800,1968,209.236
estimates,800,1969,210.081
estimates,800,1970,210.716
estimates,800,1971,212.667
estimates,800,1972,214.234
estimates,800,1973,215.423
estimates,800,1974,216.232
estimates,800,1975,216.71
estimates,800,1976,217.871
estimates,800,1977,218.617
estimates,800,1978,219.054
estimates,800,1979,219.285
estimates,800,1980,219.386
estimates,800,1981,220.73
estimates,800,1982,221.741
estimates,800,1983,222.481
estimates,800,1984,223.03
estimates,800,1985,223.469
estimates,800,1986,225.496
estimates,800,1987,227.191
estimates,800,1988,228.601
estimates,800,1989,229.732
estimates,800,1990,230.575
estimates,800,1991,233.504
estimates,800,1992,236.177
estimates,800,1993,238.567
estimates,800,1994,240.64
estimates,800,1995,242.358
estimates,800,1996,245.381
estimates,800,1997,247.906
estimates,800,1998,249.958
estimates,800,1999,251.617
estimates,800,2000,252.951
estimates,800,2001,253.81
estimates,800,2002,254.361
estimates,800,2003,254.624
estimates,800,2004,254.581
estimates,800,2005,254.241
estimates,800,2006,253.671
estimates,800,2007,252.745
estimates,800,2008,251.555
estimates,800,2009,250.199
estimates,800,2010,248.713
estimates,800,2011,247.347
estimates,800,2012,245.79
estimates,800,2013,244.042
estimates,800,2014,242.086
estimates,800,2015,239.926
medium_variant,800,2015,239.926
medium_variant,800,2016,237.511
medium_variant,800,2017,234.909
medium_variant,800,2018,232.138
medium_variant,800,2019,229.215
medium_variant,800,2020,226.163
medium_variant,800,2021,223.381
medium_variant,800,2022,220.412
medium_variant,800,2023,217.278
medium_variant,800,2024,213.99
medium_variant,800,2025,210.572
medium_variant,800,2026,207.419
medium_variant,800,2027,204.131
medium_variant,800,2028,200.762
medium_variant,800,2029,197.358
medium_variant,800,2030,193.958
medium_variant,800,2031,190.915
medium_variant,800,2032,187.818
medium_variant,800,2033,184.72
medium_variant,800,2034,181.671
medium_variant,800,2035,178.695
medium_variant,800,2036,176.034
medium_variant,800,2037,173.394
medium_variant,800,2038,170.779
medium_variant,800,2039,168.184
medium_variant,800,2040,165.609
medium_variant,800,2041,163.273
medium_variant,800,2042,160.919
medium_variant,800,2043,158.564
medium_variant,800,2044,156.227
medium_variant,800,2045,153.921
medium_variant,800,2046,151.81
medium_variant,800,2047,149.703
medium_variant,800,2048,147.603
medium_variant,800,2049,145.504
medium_variant,800,2050,143.411
medium_variant,800,2051,141.487
medium_variant,800,2052,139.545
medium_variant,800,2053,137.603
medium_variant,800,2054,135.679
medium_variant,800,2055,133.784
medium_variant,800,2056,132.047
medium_variant,800,2057,130.312
medium_variant,800,2058,128.593
medium_variant,800,2059,126.901
medium_variant,800,2060,125.243
medium_variant,800,2061,123.727
medium_variant,800,2062,122.225
medium_variant,800,2063,120.746
medium_variant,800,2064,119.301
medium_variant,800,2065,117.894
medium_variant,800,2066,116.632
medium_variant,800,2067,115.379
medium_variant,800,2068,114.146
medium_variant,800,2069,112.946
medium_variant,800,2070,111.786
medium_variant,800,2071,110.742
medium_variant,800,2072,109.721
medium_variant,800,2073,108.722
medium_variant,800,2074,107.736
medium_variant,800,2075,106.763
medium_variant,800,2076,105.904
medium_variant,800,2077,105.031
medium_variant,800,2078,104.157
medium_variant,800,2079,103.302
medium_variant,800,2080,102.476
medium_variant,800,2081,101.734
medium_variant,800,2082,101.005
medium_variant,800,2083,100.291
medium_variant,800,2084,99.592
medium_variant,800,2085,98.908
medium_variant,800,2086,98.316
medium_variant,800,2087,97.719
medium_variant,800,2088,97.129
medium_variant,800,2089,96.558
medium_variant,800,2090,96.014
medium_variant,800,2091,95.553
medium_variant,800,2092,95.097
medium_variant,800,2093,94.652
medium_variant,800,2094,94.22
medium_variant,800,2095,93.804
medium_variant,800,2096,93.451
medium_variant,800,2097,93.097
medium_variant,800,2098,92.751
medium_variant,800,2099,92.424
medium_variant,800,2100,92.118
high_variant,800,2015,243.356294195187
low_variant,800,2015,243.356294195187
constant_fertility,800,2015,243.356294195187
instant_replacement,800,2015,243.356294195187
zero_migration,800,2015,243.356294195187
constant_mortality,800,2015,243.356294195187
no_change,800,2015,243.356294195187
high_variant,800,2020,232.040550778932
low_variant,800,2020,226.650584002664
constant_fertility,800,2020,233.851879425842
instant_replacement,800,2020,195.974956530235
zero_migration,800,2020,229.343453441994
constant_mortality,800,2020,231.137067317498
no_change,800,2020,235.634204585374
high_variant,800,2025,219.765786660037
low_variant,800,2025,206.992512183869
constant_fertility,800,2025,225.859255956265
instant_replacement,800,2025,158.196150334992
zero_migration,800,2025,213.374909531674
constant_mortality,800,2025,216.405576387396
no_change,800,2025,228.894682917897
high_variant,800,2030,207.006331621079
low_variant,800,2030,186.343169177338
constant_fertility,800,2030,219.494052844453
instant_replacement,800,2030,128.02591092325
zero_migration,800,2030,196.674913002416
constant_mortality,800,2030,199.890977600711
no_change,800,2030,222.726988215324
high_variant,800,2035,195.301153471725
low_variant,800,2035,168.069778768238
constant_fertility,800,2035,216.816903566664
instant_replacement,800,2035,104.642282776288
zero_migration,800,2035,181.678710152144
constant_mortality,800,2035,184.295853990553
no_change,800,2035,219.38117643761
high_variant,800,2040,185.876405213138
low_variant,800,2040,152.257135135991
constant_fertility,800,2040,218.971901788387
instant_replacement,800,2040,84.749864120708
zero_migration,800,2040,168.994113125409
constant_mortality,800,2040,170.641506740727
no_change,800,2040,220.390138546844
high_variant,800,2045,175.477232718775
low_variant,800,2045,140.012122984764
constant_fertility,800,2045,220.360609708406
instant_replacement,800,2045,89.1746747001526
zero_migration,800,2045,157.677207062658
constant_mortality,800,2045,158.526394228525
no_change,800,2045,220.608232831014
high_variant,800,2050,165.418574251671
low_variant,800,2050,129.624184757018
constant_fertility,800,2050,221.250601717515
instant_replacement,800,2050,89.8189417101114
zero_migration,800,2050,147.448192239596
constant_mortality,800,2050,147.494630580908
no_change,800,2050,220.206850384646
high_variant,800,2055,155.881046736533
low_variant,800,2055,120.501943698649
constant_fertility,800,2055,221.998161468083
instant_replacement,800,2055,88.2412684525846
zero_migration,800,2055,138.081869733722
constant_mortality,800,2055,137.382936917634
no_change,800,2055,219.727273814722
high_variant,800,2060,147.961695878983
low_variant,800,2060,112.205680925833
constant_fertility,800,2060,223.244514305508
instant_replacement,800,2060,86.246533930459
zero_migration,800,2060,129.894779125915
constant_mortality,800,2060,128.524513095459
no_change,800,2060,219.905315810995
high_variant,800,2065,141.128629820505
low_variant,800,2065,105.222764861104
constant_fertility,800,2065,224.5301279578
instant_replacement,800,2065,86.7187318604098
zero_migration,800,2065,122.916781770522
constant_mortality,800,2065,121.011319565712
no_change,800,2065,220.422065515745
high_variant,800,2070,135.176543640974
low_variant,800,2070,100.074301751544
constant_fertility,800,2070,225.479126426168
instant_replacement,800,2070,92.2443723047611
zero_migration,800,2070,117.317129312185
constant_mortality,800,2070,115.017702006107
no_change,800,2070,220.927049062904
high_variant,800,2075,129.779035775664
low_variant,800,2075,96.4831815881163
constant_fertility,800,2075,225.612369758754
instant_replacement,800,2075,101.938827831523
zero_migration,800,2075,112.760961136692
constant_mortality,800,2075,110.215388484446
no_change,800,2075,220.974193102254
high_variant,800,2080,124.824880969826
low_variant,800,2080,93.9759206923543
constant_fertility,800,2080,224.936896552016
instant_replacement,800,2080,114.226371873746
zero_migration,800,2080,108.903064425419
constant_mortality,800,2080,106.143122795617
no_change,800,2080,220.450238785181
high_variant,800,2085,121.15128618948
low_variant,800,2085,91.7388840379104
constant_fertility,800,2085,224.694059346416
instant_replacement,800,2085,106.89021217732
zero_migration,800,2085,105.803028738944
constant_mortality,800,2085,102.684924510878
no_change,800,2085,220.32872772739
high_variant,800,2090,118.390459017835
low_variant,800,2090,89.9020540979538
constant_fertility,800,2090,224.745101833035
instant_replacement,800,2090,102.110063613404
zero_migration,800,2090,103.372812029653
constant_mortality,800,2090,99.7702019756169
no_change,800,2090,220.471210031748
high_variant,800,2095,116.322758397577
low_variant,800,2095,88.7367394995367
constant_fertility,800,2095,224.846087160608
instant_replacement,800,2095,101.302869776366
zero_migration,800,2095,101.657143954687
constant_mortality,800,2095,97.448332098197
no_change,800,2095,220.636531135089
high_variant,800,2100,114.381138853807
low_variant,800,2100,88.5038719220106
constant_fertility,800,2100,224.77618319921
instant_replacement,800,2100,104.502082446118
zero_migration,800,2100,100.441960455477
constant_mortality,800,2100,95.5430674124177
no_change,800,2100,220.655311697829
