variant,country,year,dependencyratio2564
estimates,191,1950,108.074
estimates,191,1951,107.391
estimates,191,1952,105.752
estimates,191,1953,104.031
estimates,191,1954,102.375
estimates,191,1955,100.666
estimates,191,1956,98.917
estimates,191,1957,97.388
estimates,191,1958,95.937
estimates,191,1959,94.481
estimates,191,1960,93.032
estimates,191,1961,91.965
estimates,191,1962,90.949
estimates,191,1963,90.028
estimates,191,1964,89.334
estimates,191,1965,88.933
estimates,191,1966,89.372
estimates,191,1967,90.005
estimates,191,1968,90.697
estimates,191,1969,91.221
estimates,191,1970,91.427
estimates,191,1971,91.305
estimates,191,1972,90.967
estimates,191,1973,90.451
estimates,191,1974,89.805
estimates,191,1975,89.073
estimates,191,1976,88.714
estimates,191,1977,88.033
estimates,191,1978,87.121
estimates,191,1979,86.102
estimates,191,1980,85.032
estimates,191,1981,83.843
estimates,191,1982,82.649
estimates,191,1983,81.439
estimates,191,1984,80.152
estimates,191,1985,78.775
estimates,191,1986,77.852
estimates,191,1987,76.791
estimates,191,1988,75.706
estimates,191,1989,74.756
estimates,191,1990,74.007
estimates,191,1991,73.59
estimates,191,1992,73.45
estimates,191,1993,73.532
estimates,191,1994,73.758
estimates,191,1995,74.095
estimates,191,1996,74.49
estimates,191,1997,74.91
estimates,191,1998,75.287
estimates,191,1999,75.52
estimates,191,2000,75.571
estimates,191,2001,76.169
estimates,191,2002,76.347
estimates,191,2003,76.222
estimates,191,2004,75.97
estimates,191,2005,75.668
estimates,191,2006,74.935
estimates,191,2007,74.429
estimates,191,2008,74.049
estimates,191,2009,73.593
estimates,191,2010,73.001
estimates,191,2011,72.834
estimates,191,2012,72.317
estimates,191,2013,71.677
estimates,191,2014,71.261
estimates,191,2015,71.222
medium_variant,191,2015,71.222
medium_variant,191,2016,71.449
medium_variant,191,2017,72.031
medium_variant,191,2018,72.83
medium_variant,191,2019,73.59
medium_variant,191,2020,74.18
medium_variant,191,2021,74.9
medium_variant,191,2022,75.454
medium_variant,191,2023,75.913
medium_variant,191,2024,76.428
medium_variant,191,2025,77.085
medium_variant,191,2026,78.057
medium_variant,191,2027,79.151
medium_variant,191,2028,80.296
medium_variant,191,2029,81.332
medium_variant,191,2030,82.146
medium_variant,191,2031,82.911
medium_variant,191,2032,83.471
medium_variant,191,2033,83.856
medium_variant,191,2034,84.154
medium_variant,191,2035,84.448
medium_variant,191,2036,84.826
medium_variant,191,2037,85.158
medium_variant,191,2038,85.51
medium_variant,191,2039,85.941
medium_variant,191,2040,86.463
medium_variant,191,2041,87.109
medium_variant,191,2042,87.86
medium_variant,191,2043,88.696
medium_variant,191,2044,89.578
medium_variant,191,2045,90.488
medium_variant,191,2046,91.521
medium_variant,191,2047,92.591
medium_variant,191,2048,93.692
medium_variant,191,2049,94.811
medium_variant,191,2050,95.932
medium_variant,191,2051,97.064
medium_variant,191,2052,98.204
medium_variant,191,2053,99.325
medium_variant,191,2054,100.372
medium_variant,191,2055,101.304
medium_variant,191,2056,102.092
medium_variant,191,2057,102.783
medium_variant,191,2058,103.386
medium_variant,191,2059,103.945
medium_variant,191,2060,104.506
medium_variant,191,2061,104.996
medium_variant,191,2062,105.486
medium_variant,191,2063,105.989
medium_variant,191,2064,106.481
medium_variant,191,2065,106.926
medium_variant,191,2066,107.188
medium_variant,191,2067,107.437
medium_variant,191,2068,107.664
medium_variant,191,2069,107.867
medium_variant,191,2070,108.061
medium_variant,191,2071,108.119
medium_variant,191,2072,108.197
medium_variant,191,2073,108.333
medium_variant,191,2074,108.562
medium_variant,191,2075,108.899
medium_variant,191,2076,109.194
medium_variant,191,2077,109.635
medium_variant,191,2078,110.181
medium_variant,191,2079,110.764
medium_variant,191,2080,111.34
medium_variant,191,2081,111.742
medium_variant,191,2082,112.182
medium_variant,191,2083,112.629
medium_variant,191,2084,113.071
medium_variant,191,2085,113.517
medium_variant,191,2086,113.718
medium_variant,191,2087,113.904
medium_variant,191,2088,114.131
medium_variant,191,2089,114.418
medium_variant,191,2090,114.724
medium_variant,191,2091,114.738
medium_variant,191,2092,114.846
medium_variant,191,2093,114.984
medium_variant,191,2094,115.107
medium_variant,191,2095,115.24
medium_variant,191,2096,115.202
medium_variant,191,2097,115.15
medium_variant,191,2098,115.129
medium_variant,191,2099,115.218
medium_variant,191,2100,115.439
high_variant,191,2015,81.9013533478501
low_variant,191,2015,81.9013533478501
constant_fertility,191,2015,81.9013533478501
instant_replacement,191,2015,81.9013533478501
zero_migration,191,2015,81.9013533478501
constant_mortality,191,2015,81.9013533478501
no_change,191,2015,81.9013533478501
high_variant,191,2020,88.013703695238
low_variant,191,2020,85.099875718384
constant_fertility,191,2020,86.6518944991155
instant_replacement,191,2020,90.052809602626
zero_migration,191,2020,86.538030055018
constant_mortality,191,2020,86.0183328456303
no_change,191,2020,86.1134798117885
high_variant,191,2025,93.7560061278832
low_variant,191,2025,86.1962620659027
constant_fertility,191,2025,90.1271386480218
instant_replacement,191,2025,96.9981489463735
zero_migration,191,2025,89.9120041501853
constant_mortality,191,2025,88.4535485891744
no_change,191,2025,88.6049149834002
high_variant,191,2030,102.120890565741
low_variant,191,2030,88.5854506867889
constant_fertility,191,2030,95.3985635402543
instant_replacement,191,2030,105.901717463499
zero_migration,191,2030,95.2281117006686
constant_mortality,191,2030,92.4139059684874
no_change,191,2030,92.4598379476267
high_variant,191,2035,106.467032922412
low_variant,191,2035,87.0177158959866
constant_fertility,191,2035,96.5295542399584
instant_replacement,191,2035,110.560864639673
zero_migration,191,2035,96.5670564399538
constant_mortality,191,2035,92.0881000912819
no_change,191,2035,91.8782696316281
high_variant,191,2040,112.939254013776
low_variant,191,2040,87.0264948169922
constant_fertility,191,2040,99.3383586055002
instant_replacement,191,2040,117.326956041328
zero_migration,191,2040,99.724821104713
constant_mortality,191,2040,93.2428722695008
no_change,191,2040,92.6225954603645
high_variant,191,2045,117.831415288887
low_variant,191,2045,91.6774003250277
constant_fertility,191,2045,103.339282842182
instant_replacement,191,2045,117.258464079273
zero_migration,191,2045,104.537387495447
constant_mortality,191,2045,95.8493940188027
no_change,191,2045,94.3328738284328
high_variant,191,2050,122.548121093819
low_variant,191,2050,99.4914108125575
constant_fertility,191,2050,108.537763000103
instant_replacement,191,2050,119.633074957949
zero_migration,191,2050,110.683218621479
constant_mortality,191,2050,99.5784528292289
no_change,191,2050,96.9948002386221
high_variant,191,2055,125.470727717732
low_variant,191,2055,107.626782067597
constant_fertility,191,2055,112.842960538042
instant_replacement,191,2055,122.215774628547
zero_migration,191,2055,115.720567988638
constant_mortality,191,2055,102.165459852871
no_change,191,2055,98.7142216453472
high_variant,191,2060,125.987996835942
low_variant,191,2060,112.531069803554
constant_fertility,191,2060,114.221679827898
instant_replacement,191,2060,122.471539560983
zero_migration,191,2060,117.654648597827
constant_mortality,191,2060,101.8546987088
no_change,191,2060,97.7443128194979
high_variant,191,2065,128.12593563536
low_variant,191,2065,119.787490389832
constant_fertility,191,2065,117.398394397733
instant_replacement,191,2065,123.872240900453
zero_migration,191,2065,121.263081836561
constant_mortality,191,2065,103.014266007985
no_change,191,2065,98.3289755441059
high_variant,191,2070,125.991383774277
low_variant,191,2070,123.254717150629
constant_fertility,191,2070,116.849248352219
instant_replacement,191,2070,120.632329194276
zero_migration,191,2070,120.815211420182
constant_mortality,191,2070,100.833103500747
no_change,191,2070,95.9021514541617
high_variant,191,2075,124.798667893546
low_variant,191,2075,132.34016064257
constant_fertility,191,2075,119.250374378638
instant_replacement,191,2075,117.392220858491
zero_migration,191,2075,123.034739852345
constant_mortality,191,2075,101.351425807795
no_change,191,2075,96.3038687946611
high_variant,191,2080,122.28119919375
low_variant,191,2080,145.418533633951
constant_fertility,191,2080,122.074671879318
instant_replacement,191,2080,113.030897654719
zero_migration,191,2080,125.448795510373
constant_mortality,191,2080,102.253771215587
no_change,191,2080,97.1901986039
high_variant,191,2085,122.414272672201
low_variant,191,2085,151.70999997473
constant_fertility,191,2085,124.772128874916
instant_replacement,191,2085,117.103238610804
zero_migration,191,2085,127.106707273842
constant_mortality,191,2085,102.551209653945
no_change,191,2085,97.9152479347238
high_variant,191,2090,123.833872789413
low_variant,191,2090,152.320676262405
constant_fertility,191,2090,126.827167328715
instant_replacement,191,2090,120.9382319148
zero_migration,191,2090,127.872884467303
constant_mortality,191,2090,102.086551860581
no_change,191,2090,98.0174301284227
high_variant,191,2095,126.05316577404
low_variant,191,2095,149.174325944383
constant_fertility,191,2095,128.314884819401
instant_replacement,191,2095,123.754182534005
zero_migration,191,2095,128.25327667704
constant_mortality,191,2095,101.279259831472
no_change,191,2095,97.5655366338267
high_variant,191,2100,127.358675099433
low_variant,191,2100,146.761848294399
constant_fertility,191,2100,129.665637951847
instant_replacement,191,2100,124.87463750269
zero_migration,191,2100,128.47084580319
constant_mortality,191,2100,100.394006142773
no_change,191,2100,97.0087016954551
