variant,country,year,dependencyratio2564
estimates,296,1950,188.307
estimates,296,1951,185.347
estimates,296,1952,182.625
estimates,296,1953,181.115
estimates,296,1954,180.752
estimates,296,1955,181.334
estimates,296,1956,181.934
estimates,296,1957,183.434
estimates,296,1958,185.433
estimates,296,1959,187.414
estimates,296,1960,189.351
estimates,296,1961,191.612
estimates,296,1962,193.301
estimates,296,1963,194.761
estimates,296,1964,196.301
estimates,296,1965,198.204
estimates,296,1966,200.263
estimates,296,1967,202.104
estimates,296,1968,203.675
estimates,296,1969,204.557
estimates,296,1970,204.619
estimates,296,1971,203.207
estimates,296,1972,200.988
estimates,296,1973,198.228
estimates,296,1974,195.306
estimates,296,1975,192.595
estimates,296,1976,189.276
estimates,296,1977,186.787
estimates,296,1978,184.868
estimates,296,1979,182.879
estimates,296,1980,180.589
estimates,296,1981,180.229
estimates,296,1982,179.116
estimates,296,1983,177.958
estimates,296,1984,177.489
estimates,296,1985,177.98
estimates,296,1986,175.274
estimates,296,1987,172.98
estimates,296,1988,170.882
estimates,296,1989,168.337
estimates,296,1990,165.069
estimates,296,1991,163.634
estimates,296,1992,161.356
estimates,296,1993,158.828
estimates,296,1994,156.996
estimates,296,1995,156.437
estimates,296,1996,156.39
estimates,296,1997,157.301
estimates,296,1998,158.515
estimates,296,1999,159.045
estimates,296,2000,158.621
estimates,296,2001,159.582
estimates,296,2002,158.916
estimates,296,2003,157.4
estimates,296,2004,156.139
estimates,296,2005,155.616
estimates,296,2006,152.523
estimates,296,2007,151.429
estimates,296,2008,151.183
estimates,296,2009,150.271
estimates,296,2010,148.149
estimates,296,2011,147.319
estimates,296,2012,144.867
estimates,296,2013,141.666
estimates,296,2014,138.954
estimates,296,2015,137.205
medium_variant,296,2015,137.205
medium_variant,296,2016,135.068
medium_variant,296,2017,133.91
medium_variant,296,2018,133.314
medium_variant,296,2019,132.576
medium_variant,296,2020,131.423
medium_variant,296,2021,130.27
medium_variant,296,2022,128.729
medium_variant,296,2023,127.13
medium_variant,296,2024,125.981
medium_variant,296,2025,125.535
medium_variant,296,2026,125.652
medium_variant,296,2027,126.273
medium_variant,296,2028,127.117
medium_variant,296,2029,127.676
medium_variant,296,2030,127.678
medium_variant,296,2031,127.156
medium_variant,296,2032,126.095
medium_variant,296,2033,124.66
medium_variant,296,2034,123.097
medium_variant,296,2035,121.583
medium_variant,296,2036,120.091
medium_variant,296,2037,118.617
medium_variant,296,2038,117.168
medium_variant,296,2039,115.704
medium_variant,296,2040,114.232
medium_variant,296,2041,112.896
