variant,country,year,childdependencyratio2569
estimates,504,1950,174.689
estimates,504,1951,173.578
estimates,504,1952,173.046
estimates,504,1953,172.094
estimates,504,1954,170.725
estimates,504,1955,169.385
estimates,504,1956,170.936
estimates,504,1957,171.527
estimates,504,1958,171.947
estimates,504,1959,172.765
estimates,504,1960,174.13
estimates,504,1961,175.784
estimates,504,1962,178.278
estimates,504,1963,181.337
estimates,504,1964,184.498
estimates,504,1965,187.585
estimates,504,1966,190.437
estimates,504,1967,192.782
estimates,504,1968,194.824
estimates,504,1969,197.015
estimates,504,1970,199.667
estimates,504,1971,203.533
estimates,504,1972,207.641
estimates,504,1973,211.572
estimates,504,1974,214.6
estimates,504,1975,216.36
estimates,504,1976,216.482
estimates,504,1977,215.131
estimates,504,1978,212.698
estimates,504,1979,209.72
estimates,504,1980,206.584
estimates,504,1981,203.624
estimates,504,1982,200.389
estimates,504,1983,196.982
estimates,504,1984,193.358
estimates,504,1985,189.499
estimates,504,1986,185.555
estimates,504,1987,181.091
estimates,504,1988,176.511
estimates,504,1989,172.258
estimates,504,1990,168.521
estimates,504,1991,164.006
estimates,504,1992,160.218
estimates,504,1993,156.922
estimates,504,1994,153.763
estimates,504,1995,150.578
estimates,504,1996,147.723
estimates,504,1997,144.599
estimates,504,1998,141.332
estimates,504,1999,138.109
estimates,504,2000,135.005
estimates,504,2001,131.108
estimates,504,2002,127.487
estimates,504,2003,124.066
estimates,504,2004,120.738
estimates,504,2005,117.505
estimates,504,2006,114.155
estimates,504,2007,110.89
estimates,504,2008,107.77
estimates,504,2009,104.876
estimates,504,2010,102.264
estimates,504,2011,99.939
estimates,504,2012,97.704
estimates,504,2013,95.61
estimates,504,2014,93.651
estimates,504,2015,91.798
medium_variant,504,2015,91.798
medium_variant,504,2016,90.114
medium_variant,504,2017,88.365
medium_variant,504,2018,86.674
medium_variant,504,2019,85.193
medium_variant,504,2020,83.992
medium_variant,504,2021,82.74
medium_variant,504,2022,81.813
medium_variant,504,2023,81.116
medium_variant,504,2024,80.522
medium_variant,504,2025,79.976
medium_variant,504,2026,79.567
medium_variant,504,2027,79.176
medium_variant,504,2028,78.772
medium_variant,504,2029,78.327
medium_variant,504,2030,77.812
medium_variant,504,2031,77.169
medium_variant,504,2032,76.431
medium_variant,504,2033,75.601
medium_variant,504,2034,74.665
medium_variant,504,2035,73.627
medium_variant,504,2036,72.471
medium_variant,504,2037,71.201
medium_variant,504,2038,69.895
medium_variant,504,2039,68.653
medium_variant,504,2040,67.538
medium_variant,504,2041,66.508
medium_variant,504,2042,65.576
medium_variant,504,2043,64.752
medium_variant,504,2044,64.035
medium_variant,504,2045,63.421
medium_variant,504,2046,62.873
medium_variant,504,2047,62.41
medium_variant,504,2048,62.027
medium_variant,504,2049,61.71
medium_variant,504,2050,61.448
medium_variant,504,2051,61.191
medium_variant,504,2052,60.962
medium_variant,504,2053,60.767
medium_variant,504,2054,60.612
medium_variant,504,2055,60.498
medium_variant,504,2056,60.373
medium_variant,504,2057,60.263
medium_variant,504,2058,60.159
medium_variant,504,2059,60.042
medium_variant,504,2060,59.901
medium_variant,504,2061,59.694
medium_variant,504,2062,59.45
medium_variant,504,2063,59.175
medium_variant,504,2064,58.874
medium_variant,504,2065,58.553
medium_variant,504,2066,58.182
medium_variant,504,2067,57.778
medium_variant,504,2068,57.367
medium_variant,504,2069,56.979
medium_variant,504,2070,56.637
medium_variant,504,2071,56.31
medium_variant,504,2072,56.007
medium_variant,504,2073,55.748
medium_variant,504,2074,55.548
medium_variant,504,2075,55.42
medium_variant,504,2076,55.33
medium_variant,504,2077,55.295
medium_variant,504,2078,55.308
medium_variant,504,2079,55.35
medium_variant,504,2080,55.409
medium_variant,504,2081,55.448
medium_variant,504,2082,55.487
medium_variant,504,2083,55.53
medium_variant,504,2084,55.585
medium_variant,504,2085,55.655
medium_variant,504,2086,55.701
medium_variant,504,2087,55.742
medium_variant,504,2088,55.781
medium_variant,504,2089,55.817
medium_variant,504,2090,55.852
medium_variant,504,2091,55.853
medium_variant,504,2092,55.838
medium_variant,504,2093,55.812
medium_variant,504,2094,55.783
medium_variant,504,2095,55.754
medium_variant,504,2096,55.698
medium_variant,504,2097,55.63
medium_variant,504,2098,55.561
medium_variant,504,2099,55.498
medium_variant,504,2100,55.451
high_variant,504,2015,88.0224529085341
low_variant,504,2015,88.0224529085341
constant_fertility,504,2015,88.0224529085341
instant_replacement,504,2015,88.0224529085341
zero_migration,504,2015,88.0224529085341
constant_mortality,504,2015,88.0224529085341
no_change,504,2015,88.0224529085341
high_variant,504,2020,81.0182112467652
low_variant,504,2020,77.4523665069576
constant_fertility,504,2020,80.5003606098504
instant_replacement,504,2020,77.4259414690031
zero_migration,504,2020,79.8170327477648
constant_mortality,504,2020,79.2203419324145
no_change,504,2020,80.4794845282154
high_variant,504,2025,78.9144460257559
low_variant,504,2025,70.208606366241
constant_fertility,504,2025,77.865051515083
instant_replacement,504,2025,72.0169116362434
zero_migration,504,2025,75.0625466162258
constant_mortality,504,2025,74.5188562179895
no_change,504,2025,77.8019694582905
high_variant,504,2030,79.4112370650469
low_variant,504,2030,64.6267732550524
constant_fertility,504,2030,77.9519676513586
instant_replacement,504,2030,69.4162200310419
zero_migration,504,2030,72.2909980220822
constant_mortality,504,2030,71.9508672109299
no_change,504,2030,77.8467953760927
high_variant,504,2035,78.4025341346719
low_variant,504,2035,57.8970242422089
constant_fertility,504,2035,77.130422145325
instant_replacement,504,2035,65.9500720900119
zero_migration,504,2035,68.3336586635992
constant_mortality,504,2035,68.0201147791875
no_change,504,2035,76.9592266579556
high_variant,504,2040,75.437881662787
low_variant,504,2040,49.4152260633923
constant_fertility,504,2040,74.7239552654062
instant_replacement,504,2040,60.8107123214627
zero_migration,504,2040,62.6490920443977
constant_mortality,504,2040,62.1673569353662
no_change,504,2040,74.4707271779396
high_variant,504,2045,71.9675229679036
low_variant,504,2045,44.1948273344693
constant_fertility,504,2045,72.65947453885
instant_replacement,504,2045,59.4627369362744
zero_migration,504,2045,58.3344731107077
constant_mortality,504,2045,57.9077562115685
no_change,504,2045,72.4493904835377
high_variant,504,2050,69.6509384022641
low_variant,504,2050,41.1599632424701
constant_fertility,504,2050,71.8778178066466
instant_replacement,504,2050,58.5966166132805
zero_migration,504,2050,55.5190480013639
constant_mortality,504,2050,55.3510693906951
no_change,504,2050,71.7694700976458
high_variant,504,2055,68.8569973891242
low_variant,504,2055,39.697571616545
constant_fertility,504,2055,72.6206313315457
instant_replacement,504,2055,58.5187346390352
zero_migration,504,2055,54.0535887118522
constant_mortality,504,2055,54.2478783487134
no_change,504,2055,72.5744220727017
high_variant,504,2060,68.9080503406626
low_variant,504,2060,38.2315816282726
