variant,country,year,childdependencyratio2569
estimates,417,1950,117.26
estimates,417,1951,117.703
estimates,417,1952,116.735
estimates,417,1953,115.678
estimates,417,1954,115.316
estimates,417,1955,115.878
estimates,417,1956,117.478
estimates,417,1957,119.729
estimates,417,1958,122.314
estimates,417,1959,124.696
estimates,417,1960,126.625
estimates,417,1961,128.217
estimates,417,1962,129.262
estimates,417,1963,130.269
estimates,417,1964,131.897
estimates,417,1965,134.442
estimates,417,1966,138.202
estimates,417,1967,142.491
estimates,417,1968,147.111
estimates,417,1969,151.797
estimates,417,1970,156.302
estimates,417,1971,159.997
estimates,417,1972,164.086
estimates,417,1973,167.912
estimates,417,1974,170.646
estimates,417,1975,171.895
estimates,417,1976,172.322
estimates,417,1977,170.849
estimates,417,1978,168.013
estimates,417,1979,164.611
estimates,417,1980,161.152
estimates,417,1981,158.491
estimates,417,1982,155.967
estimates,417,1983,153.543
estimates,417,1984,151.027
estimates,417,1985,148.399
estimates,417,1986,146.76
estimates,417,1987,144.988
estimates,417,1988,143.365
estimates,417,1989,142.225
estimates,417,1990,141.658
estimates,417,1991,142.923
estimates,417,1992,144.362
estimates,417,1993,145.764
estimates,417,1994,146.781
estimates,417,1995,147.209
estimates,417,1996,145.761
estimates,417,1997,143.8
estimates,417,1998,141.513
estimates,417,1999,139.084
estimates,417,2000,136.549
estimates,417,2001,134.469
estimates,417,2002,132.33
estimates,417,2003,129.92
estimates,417,2004,127.202
estimates,417,2005,124.362
estimates,417,2006,123.261
estimates,417,2007,122.422
estimates,417,2008,121.866
estimates,417,2009,121.417
estimates,417,2010,120.827
estimates,417,2011,118.169
estimates,417,2012,115.419
estimates,417,2013,112.73
estimates,417,2014,110.261
estimates,417,2015,108.103
medium_variant,417,2015,108.103
medium_variant,417,2016,106.72
medium_variant,417,2017,105.123
medium_variant,417,2018,103.585
medium_variant,417,2019,102.457
medium_variant,417,2020,101.869
medium_variant,417,2021,100.612
medium_variant,417,2022,100.224
medium_variant,417,2023,100.388
medium_variant,417,2024,100.706
medium_variant,417,2025,101.03
medium_variant,417,2026,101.877
