variant,country,year,childdependencyratio2569
estimates,858,1950,98.386
estimates,858,1951,97.497
estimates,858,1952,96.36
estimates,858,1953,95.309
estimates,858,1954,94.438
estimates,858,1955,93.715
estimates,858,1956,93.022
estimates,858,1957,92.519
estimates,858,1958,92.089
estimates,858,1959,91.668
estimates,858,1960,91.257
estimates,858,1961,91.252
estimates,858,1962,91.236
estimates,858,1963,91.222
estimates,858,1964,91.225
estimates,858,1965,91.228
estimates,858,1966,91.326
estimates,858,1967,91.369
estimates,858,1968,91.39
estimates,858,1969,91.425
estimates,858,1970,91.477
estimates,858,1971,91.145
estimates,858,1972,91.134
estimates,858,1973,91.326
estimates,858,1974,91.594
estimates,858,1975,91.919
estimates,858,1976,92.551
estimates,858,1977,92.825
estimates,858,1978,92.833
estimates,858,1979,92.691
estimates,858,1980,92.461
estimates,858,1981,92.279
estimates,858,1982,91.887
estimates,858,1983,91.388
estimates,858,1984,90.9
estimates,858,1985,90.516
estimates,858,1986,89.972
estimates,858,1987,89.732
estimates,858,1988,89.657
estimates,858,1989,89.604
estimates,858,1990,89.532
estimates,858,1991,89.915
estimates,858,1992,90.162
estimates,858,1993,90.284
estimates,858,1994,90.28
estimates,858,1995,90.105
estimates,858,1996,89.817
estimates,858,1997,89.299
estimates,858,1998,88.601
estimates,858,1999,87.755
estimates,858,2000,86.778
estimates,858,2001,85.439
estimates,858,2002,84.152
estimates,858,2003,82.961
estimates,858,2004,81.936
estimates,858,2005,81.125
estimates,858,2006,80.416
estimates,858,2007,79.847
estimates,858,2008,79.367
estimates,858,2009,78.889
estimates,858,2010,78.345
estimates,858,2011,77.745
estimates,858,2012,77.046
estimates,858,2013,76.272
estimates,858,2014,75.449
estimates,858,2015,74.595
medium_variant,858,2015,74.595
medium_variant,858,2016,73.71
medium_variant,858,2017,72.764
medium_variant,858,2018,71.801
medium_variant,858,2019,70.875
medium_variant,858,2020,70.015
medium_variant,858,2021,69.26
medium_variant,858,2022,68.558
medium_variant,858,2023,67.909
medium_variant,858,2024,67.302
medium_variant,858,2025,66.729
medium_variant,858,2026,66.215
medium_variant,858,2027,65.736
medium_variant,858,2028,65.278
medium_variant,858,2029,64.819
medium_variant,858,2030,64.344
medium_variant,858,2031,63.874
medium_variant,858,2032,63.384
medium_variant,858,2033,62.892
medium_variant,858,2034,62.428
medium_variant,858,2035,62.004
medium_variant,858,2036,61.628
medium_variant,858,2037,61.281
medium_variant,858,2038,60.959
medium_variant,858,2039,60.656
medium_variant,858,2040,60.365
medium_variant,858,2041,60.103
medium_variant,858,2042,59.853
medium_variant,858,2043,59.604
medium_variant,858,2044,59.332
medium_variant,858,2045,59.026
medium_variant,858,2046,58.702
medium_variant,858,2047,58.339
medium_variant,858,2048,57.963
medium_variant,858,2049,57.608
medium_variant,858,2050,57.292
medium_variant,858,2051,57.018
medium_variant,858,2052,56.773
medium_variant,858,2053,56.563
medium_variant,858,2054,56.387
medium_variant,858,2055,56.244
medium_variant,858,2056,56.145
medium_variant,858,2057,56.073
medium_variant,858,2058,56.025
medium_variant,858,2059,55.989
medium_variant,858,2060,55.955
medium_variant,858,2061,55.926
medium_variant,858,2062,55.895
medium_variant,858,2063,55.861
medium_variant,858,2064,55.827
medium_variant,858,2065,55.79
medium_variant,858,2066,55.752
medium_variant,858,2067,55.706
medium_variant,858,2068,55.654
medium_variant,858,2069,55.603
medium_variant,858,2070,55.555
medium_variant,858,2071,55.514
medium_variant,858,2072,55.469
medium_variant,858,2073,55.424
medium_variant,858,2074,55.381
medium_variant,858,2075,55.34
medium_variant,858,2076,55.301
medium_variant,858,2077,55.26
medium_variant,858,2078,55.221
medium_variant,858,2079,55.186
medium_variant,858,2080,55.157
medium_variant,858,2081,55.137
medium_variant,858,2082,55.117
medium_variant,858,2083,55.101
medium_variant,858,2084,55.093
medium_variant,858,2085,55.093
medium_variant,858,2086,55.099
medium_variant,858,2087,55.111
medium_variant,858,2088,55.128
medium_variant,858,2089,55.151
medium_variant,858,2090,55.176
medium_variant,858,2091,55.207
medium_variant,858,2092,55.235
medium_variant,858,2093,55.264
medium_variant,858,2094,55.293
medium_variant,858,2095,55.324
medium_variant,858,2096,55.353
medium_variant,858,2097,55.379
medium_variant,858,2098,55.404
medium_variant,858,2099,55.427
medium_variant,858,2100,55.447
high_variant,858,2015,68.8710051089368
low_variant,858,2015,68.8710051089368
constant_fertility,858,2015,68.8710051089368
instant_replacement,858,2015,68.8710051089368
zero_migration,858,2015,68.8710051089368
constant_mortality,858,2015,68.8710051089368
no_change,858,2015,68.8710051089368
high_variant,858,2020,66.0720058687309
low_variant,858,2020,62.9076481778086
constant_fertility,858,2020,64.8718377386611
instant_replacement,858,2020,65.19238183035
zero_migration,858,2020,64.5326800867753
constant_mortality,858,2020,64.5331173418688
no_change,858,2020,64.9149744812562
high_variant,858,2025,65.0296456888832
low_variant,858,2025,57.0386838776858
constant_fertility,858,2025,62.0410390643899
instant_replacement,858,2025,62.6492960779109
zero_migration,858,2025,61.0789379742317
constant_mortality,858,2025,61.1564433140475
no_change,858,2025,62.1638959282102
high_variant,858,2030,65.6283353836857
low_variant,858,2030,51.782599974159
constant_fertility,858,2030,60.513833217116
instant_replacement,858,2030,61.3937837874524
zero_migration,858,2030,58.773920413142
constant_mortality,858,2030,58.9243141175613
no_change,858,2030,60.7371262962753
high_variant,858,2035,66.5559272281796
low_variant,858,2035,46.8965777834346
constant_fertility,858,2035,59.4751328475515
instant_replacement,858,2035,60.6218379100773
zero_migration,858,2035,56.8092252433301
constant_mortality,858,2035,57.0247693206073
no_change,858,2035,59.8083868534964
