variant,country,year,childdependencyratio2569
estimates,860,1950,121.324
estimates,860,1951,121.411
estimates,860,1952,120.092
estimates,860,1953,118.752
estimates,860,1954,117.929
estimates,860,1955,117.567
estimates,860,1956,117.942
estimates,860,1957,118.792
estimates,860,1958,119.83
estimates,860,1959,120.849
estimates,860,1960,122.073
estimates,860,1961,126.004
estimates,860,1962,130.495
estimates,860,1963,136.101
estimates,860,1964,143.173
estimates,860,1965,151.554
estimates,860,1966,156.321
estimates,860,1967,161.535
estimates,860,1968,166.877
estimates,860,1969,172.253
estimates,860,1970,177.695
estimates,860,1971,183.518
estimates,860,1972,189.666
estimates,860,1973,195.422
estimates,860,1974,199.76
estimates,860,1975,202.057
estimates,860,1976,203.364
estimates,860,1977,202.881
estimates,860,1978,201.086
estimates,860,1979,198.594
estimates,860,1980,195.71
estimates,860,1981,192.462
estimates,860,1982,189.14
estimates,860,1983,185.777
estimates,860,1984,182.308
estimates,860,1985,178.765
estimates,860,1986,176.238
estimates,860,1987,173.581
estimates,860,1988,171.046
estimates,860,1989,168.895
estimates,860,1990,167.195
estimates,860,1991,166.358
estimates,860,1992,165.519
estimates,860,1993,164.636
estimates,860,1994,163.561
estimates,860,1995,162.159
estimates,860,1996,159.738
estimates,860,1997,157.106
estimates,860,1998,154.306
estimates,860,1999,151.42
estimates,860,2000,148.523
estimates,860,2001,145.648
estimates,860,2002,142.855
estimates,860,2003,139.977
estimates,860,2004,136.88
estimates,860,2005,133.554
estimates,860,2006,129.96
estimates,860,2007,126.347
estimates,860,2008,122.718
estimates,860,2009,119.024
estimates,860,2010,115.273
estimates,860,2011,111.919
estimates,860,2012,108.361
estimates,860,2013,104.838
estimates,860,2014,101.586
estimates,860,2015,98.685
medium_variant,860,2015,98.685
medium_variant,860,2016,96.152
medium_variant,860,2017,93.783
medium_variant,860,2018,91.648
medium_variant,860,2019,89.809
medium_variant,860,2020,88.279
medium_variant,860,2021,86.848
medium_variant,860,2022,85.77
medium_variant,860,2023,84.932
medium_variant,860,2024,84.216
medium_variant,860,2025,83.554
medium_variant,860,2026,83.084
medium_variant,860,2027,82.675
medium_variant,860,2028,82.238
medium_variant,860,2029,81.673
medium_variant,860,2030,80.917
medium_variant,860,2031,80.068
medium_variant,860,2032,79.04
medium_variant,860,2033,77.863
medium_variant,860,2034,76.569
medium_variant,860,2035,75.185
medium_variant,860,2036,73.852
medium_variant,860,2037,72.402
medium_variant,860,2038,70.917
medium_variant,860,2039,69.488
medium_variant,860,2040,68.167
medium_variant,860,2041,67.026
medium_variant,860,2042,65.967
medium_variant,860,2043,65.014
medium_variant,860,2044,64.177
medium_variant,860,2045,63.455
medium_variant,860,2046,62.888
medium_variant,860,2047,62.419
medium_variant,860,2048,62.049
medium_variant,860,2049,61.779
medium_variant,860,2050,61.602
medium_variant,860,2051,61.544
medium_variant,860,2052,61.567
medium_variant,860,2053,61.633
medium_variant,860,2054,61.688
medium_variant,860,2055,61.696
medium_variant,860,2056,61.714
medium_variant,860,2057,61.679
medium_variant,860,2058,61.578
medium_variant,860,2059,61.397
medium_variant,860,2060,61.127
medium_variant,860,2061,60.844
medium_variant,860,2062,60.465
medium_variant,860,2063,60.009
medium_variant,860,2064,59.5
medium_variant,860,2065,58.954
medium_variant,860,2066,58.441
medium_variant,860,2067,57.882
medium_variant,860,2068,57.321
medium_variant,860,2069,56.803
medium_variant,860,2070,56.355
medium_variant,860,2071,56.025
medium_variant,860,2072,55.748
medium_variant,860,2073,55.534
medium_variant,860,2074,55.389
medium_variant,860,2075,55.314
medium_variant,860,2076,55.35
medium_variant,860,2077,55.447
medium_variant,860,2078,55.587
medium_variant,860,2079,55.742
medium_variant,860,2080,55.891
medium_variant,860,2081,56.071
medium_variant,860,2082,56.236
medium_variant,860,2083,56.38
medium_variant,860,2084,56.492
medium_variant,860,2085,56.566
medium_variant,860,2086,56.639
medium_variant,860,2087,56.662
medium_variant,860,2088,56.639
medium_variant,860,2089,56.575
medium_variant,860,2090,56.473
medium_variant,860,2091,56.377
medium_variant,860,2092,56.235
medium_variant,860,2093,56.063
medium_variant,860,2094,55.879
medium_variant,860,2095,55.696
medium_variant,860,2096,55.556
medium_variant,860,2097,55.407
