variant,country,year,childdependencyratio2569
estimates,474,1950,138.009
estimates,474,1951,141.767
estimates,474,1952,145.468
estimates,474,1953,148.994
estimates,474,1954,152.329
estimates,474,1955,155.568
estimates,474,1956,158.85
estimates,474,1957,161.385
estimates,474,1958,163.495
estimates,474,1959,165.434
estimates,474,1960,167.384
estimates,474,1961,166.011
estimates,474,1962,165.769
estimates,474,1963,166.708
estimates,474,1964,168.775
estimates,474,1965,171.841
estimates,474,1966,172.433
estimates,474,1967,173.059
estimates,474,1968,173.062
estimates,474,1969,171.973
estimates,474,1970,169.816
estimates,474,1971,170.803
estimates,474,1972,171.471
estimates,474,1973,172.158
estimates,474,1974,173.305
estimates,474,1975,175.178
estimates,474,1976,169.083
estimates,474,1977,162.001
estimates,474,1978,153.799
estimates,474,1979,144.733
estimates,474,1980,135.682
estimates,474,1981,130.41
estimates,474,1982,125.115
estimates,474,1983,120.364
estimates,474,1984,116.39
estimates,474,1985,113.193
estimates,474,1986,109.493
estimates,474,1987,105.702
estimates,474,1988,101.814
estimates,474,1989,97.944
estimates,474,1990,94.324
estimates,474,1991,90.867
estimates,474,1992,87.658
estimates,474,1993,84.585
estimates,474,1994,81.819
estimates,474,1995,79.722
estimates,474,1996,77.6
estimates,474,1997,75.868
estimates,474,1998,74.271
estimates,474,1999,72.553
estimates,474,2000,70.683
estimates,474,2001,68.929
estimates,474,2002,67.439
estimates,474,2003,66.492
estimates,474,2004,66.233
estimates,474,2005,66.586
estimates,474,2006,65.742
estimates,474,2007,64.879
estimates,474,2008,64.019
estimates,474,2009,63.16
estimates,474,2010,62.349
estimates,474,2011,61.263
estimates,474,2012,60.229
estimates,474,2013,59.103
estimates,474,2014,57.909
estimates,474,2015,56.821
medium_variant,474,2015,56.821
medium_variant,474,2016,56.771
medium_variant,474,2017,56.716
medium_variant,474,2018,56.719
medium_variant,474,2019,56.802
medium_variant,474,2020,56.961
medium_variant,474,2021,57.23
medium_variant,474,2022,57.491
medium_variant,474,2023,57.781
medium_variant,474,2024,58.122
medium_variant,474,2025,58.522
medium_variant,474,2026,58.808
medium_variant,474,2027,59.161
medium_variant,474,2028,59.586
medium_variant,474,2029,60.085
medium_variant,474,2030,60.673
medium_variant,474,2031,61.332
medium_variant,474,2032,62.043
medium_variant,474,2033,62.789
medium_variant,474,2034,63.54
medium_variant,474,2035,64.259
medium_variant,474,2036,64.809
medium_variant,474,2037,65.304
medium_variant,474,2038,65.693
medium_variant,474,2039,65.887
medium_variant,474,2040,65.84
medium_variant,474,2041,65.454
medium_variant,474,2042,64.838
medium_variant,474,2043,64.054
medium_variant,474,2044,63.198
medium_variant,474,2045,62.344
medium_variant,474,2046,61.393
medium_variant,474,2047,60.443
medium_variant,474,2048,59.543
medium_variant,474,2049,58.755
medium_variant,474,2050,58.114
medium_variant,474,2051,57.559
medium_variant,474,2052,57.142
medium_variant,474,2053,56.845
medium_variant,474,2054,56.614
medium_variant,474,2055,56.425
medium_variant,474,2056,56.228
medium_variant,474,2057,56.058
medium_variant,474,2058,55.928
medium_variant,474,2059,55.849
medium_variant,474,2060,55.829
medium_variant,474,2061,55.774
medium_variant,474,2062,55.748
medium_variant,474,2063,55.775
medium_variant,474,2064,55.885
medium_variant,474,2065,56.096
medium_variant,474,2066,56.326
medium_variant,474,2067,56.642
medium_variant,474,2068,57.012
medium_variant,474,2069,57.381
medium_variant,474,2070,57.712
medium_variant,474,2071,57.922
medium_variant,474,2072,58.077
medium_variant,474,2073,58.181
medium_variant,474,2074,58.248
medium_variant,474,2075,58.286
medium_variant,474,2076,58.218
medium_variant,474,2077,58.105
medium_variant,474,2078,57.964
medium_variant,474,2079,57.825
medium_variant,474,2080,57.708
medium_variant,474,2081,57.554
medium_variant,474,2082,57.415
medium_variant,474,2083,57.296
