variant,region,year,oldagedependencyratio2069
estimates,925,1950,7.881
estimates,925,1951,7.976
estimates,925,1952,8.042
estimates,925,1953,8.086
estimates,925,1954,8.118
estimates,925,1955,8.142
estimates,925,1956,8.306
estimates,925,1957,8.454
estimates,925,1958,8.583
estimates,925,1959,8.689
estimates,925,1960,8.772
estimates,925,1961,8.929
estimates,925,1962,9.056
estimates,925,1963,9.162
estimates,925,1964,9.255
estimates,925,1965,9.34
estimates,925,1966,9.543
estimates,925,1967,9.728
estimates,925,1968,9.905
estimates,925,1969,10.088
estimates,925,1970,10.285
estimates,925,1971,10.533
estimates,925,1972,10.766
estimates,925,1973,10.986
estimates,925,1974,11.194
estimates,925,1975,11.391
estimates,925,1976,11.686
estimates,925,1977,11.948
estimates,925,1978,12.185
estimates,925,1979,12.408
estimates,925,1980,12.618
estimates,925,1981,12.903
estimates,925,1982,13.173
estimates,925,1983,13.392
estimates,925,1984,13.504
estimates,925,1985,13.491
estimates,925,1986,13.53
estimates,925,1987,13.448
estimates,925,1988,13.319
estimates,925,1989,13.245
estimates,925,1990,13.282
estimates,925,1991,13.505
estimates,925,1992,13.812
estimates,925,1993,14.171
estimates,925,1994,14.542
estimates,925,1995,14.901
estimates,925,1996,15.3
estimates,925,1997,15.688
estimates,925,1998,16.07
estimates,925,1999,16.452
estimates,925,2000,16.839
estimates,925,2001,17.2
estimates,925,2002,17.55
estimates,925,2003,17.892
estimates,925,2004,18.221
estimates,925,2005,18.529
estimates,925,2006,18.9
estimates,925,2007,19.27
estimates,925,2008,19.618
estimates,925,2009,19.925
estimates,925,2010,20.193
estimates,925,2011,20.534
estimates,925,2012,20.818
estimates,925,2013,21.096
estimates,925,2014,21.431
estimates,925,2015,21.852
medium_variant,925,2015,21.852
medium_variant,925,2016,22.283
medium_variant,925,2017,22.801
medium_variant,925,2018,23.37
medium_variant,925,2019,23.937
medium_variant,925,2020,24.472
medium_variant,925,2021,24.984
medium_variant,925,2022,25.482
medium_variant,925,2023,25.983
medium_variant,925,2024,26.51
medium_variant,925,2025,27.075
medium_variant,925,2026,27.646
medium_variant,925,2027,28.259
medium_variant,925,2028,28.927
medium_variant,925,2029,29.658
medium_variant,925,2030,30.458
medium_variant,925,2031,31.27
medium_variant,925,2032,32.169
medium_variant,925,2033,33.135
medium_variant,925,2034,34.14
medium_variant,925,2035,35.173
medium_variant,925,2036,36.137
medium_variant,925,2037,37.118
medium_variant,925,2038,38.144
medium_variant,925,2039,39.238
medium_variant,925,2040,40.395
medium_variant,925,2041,41.457
medium_variant,925,2042,42.593
medium_variant,925,2043,43.764
medium_variant,925,2044,44.924
medium_variant,925,2045,46.06
medium_variant,925,2046,47.013
medium_variant,925,2047,47.938
medium_variant,925,2048,48.83
medium_variant,925,2049,49.673
medium_variant,925,2050,50.442
medium_variant,925,2051,50.907
medium_variant,925,2052,51.303
medium_variant,925,2053,51.638
medium_variant,925,2054,51.915
medium_variant,925,2055,52.136
medium_variant,925,2056,52.072
medium_variant,925,2057,51.988
medium_variant,925,2058,51.886
medium_variant,925,2059,51.78
medium_variant,925,2060,51.687
medium_variant,925,2061,51.379
medium_variant,925,2062,51.12
medium_variant,925,2063,50.914
medium_variant,925,2064,50.748
medium_variant,925,2065,50.606
medium_variant,925,2066,50.251
medium_variant,925,2067,49.965
medium_variant,925,2068,49.746
medium_variant,925,2069,49.595
medium_variant,925,2070,49.523
medium_variant,925,2071,49.31
medium_variant,925,2072,49.202
medium_variant,925,2073,49.196
medium_variant,925,2074,49.294
medium_variant,925,2075,49.499
medium_variant,925,2076,49.575
medium_variant,925,2077,49.766
medium_variant,925,2078,50.053
medium_variant,925,2079,50.402
medium_variant,925,2080,50.784
medium_variant,925,2081,50.925
medium_variant,925,2082,51.101
medium_variant,925,2083,51.319
medium_variant,925,2084,51.588
medium_variant,925,2085,51.903
medium_variant,925,2086,51.965
medium_variant,925,2087,52.092
medium_variant,925,2088,52.264
medium_variant,925,2089,52.468
medium_variant,925,2090,52.703
medium_variant,925,2091,52.668
medium_variant,925,2092,52.68
medium_variant,925,2093,52.749
medium_variant,925,2094,52.878
medium_variant,925,2095,53.064
medium_variant,925,2096,52.97
medium_variant,925,2097,52.955
medium_variant,925,2098,53.015
medium_variant,925,2099,53.134
medium_variant,925,2100,53.308
high_variant,925,2015,21.8522840922813
low_variant,925,2015,21.8522840922813
constant_fertility,925,2015,21.8522840922813
instant_replacement,925,2015,21.8522840922813
zero_migration,925,2015,21.8522840922813
constant_mortality,925,2015,21.8522840922813
no_change,925,2015,21.8522840922813
high_variant,925,2020,24.4724975706042
low_variant,925,2020,24.4724975706042
constant_fertility,925,2020,24.4724975706042
instant_replacement,925,2020,24.4724978181332
zero_migration,925,2020,24.5953057356694
constant_mortality,925,2020,24.0723003289934
no_change,925,2020,24.0723003289934
high_variant,925,2025,27.0752535984414
low_variant,925,2025,27.0752535984414
constant_fertility,925,2025,27.0752535984414
instant_replacement,925,2025,27.0752518159658
zero_migration,925,2025,27.3906320857216
constant_mortality,925,2025,25.9726792681881
no_change,925,2025,25.9726792681881
high_variant,925,2030,30.458367009765
low_variant,925,2030,30.458367009765
constant_fertility,925,2030,30.458367009765
instant_replacement,925,2030,30.4583652177817
zero_migration,925,2030,31.051101678692
constant_mortality,925,2030,28.4008398774992
no_change,925,2030,28.4008398774992
high_variant,925,2035,35.1725812055198
low_variant,925,2035,35.1725812055198
constant_fertility,925,2035,35.1725812055198
instant_replacement,925,2035,35.1725802878132
zero_migration,925,2035,36.2243902184256
constant_mortality,925,2035,31.8647865541285
no_change,925,2035,31.8647865541285
high_variant,925,2040,39.8724681776874
low_variant,925,2040,40.9321825025153
