variant,region,year,oldagedependencyratio2069
estimates,5501,1950,4.336
estimates,5501,1951,4.272
estimates,5501,1952,4.156
estimates,5501,1953,4.008
estimates,5501,1954,3.854
estimates,5501,1955,3.703
estimates,5501,1956,3.756
estimates,5501,1957,3.802
estimates,5501,1958,3.822
estimates,5501,1959,3.794
estimates,5501,1960,3.712
estimates,5501,1961,3.751
estimates,5501,1962,3.748
estimates,5501,1963,3.717
estimates,5501,1964,3.679
estimates,5501,1965,3.64
estimates,5501,1966,3.733
estimates,5501,1967,3.815
estimates,5501,1968,3.876
estimates,5501,1969,3.901
estimates,5501,1970,3.888
estimates,5501,1971,3.961
estimates,5501,1972,4
estimates,5501,1973,4.014
estimates,5501,1974,4.012
estimates,5501,1975,4.002
estimates,5501,1976,4.083
estimates,5501,1977,4.146
estimates,5501,1978,4.187
estimates,5501,1979,4.204
estimates,5501,1980,4.197
estimates,5501,1981,4.263
estimates,5501,1982,4.301
estimates,5501,1983,4.315
estimates,5501,1984,4.308
estimates,5501,1985,4.284
estimates,5501,1986,4.343
estimates,5501,1987,4.379
estimates,5501,1988,4.394
estimates,5501,1989,4.392
estimates,5501,1990,4.375
estimates,5501,1991,4.452
estimates,5501,1992,4.509
estimates,5501,1993,4.549
estimates,5501,1994,4.573
estimates,5501,1995,4.585
estimates,5501,1996,4.675
estimates,5501,1997,4.748
estimates,5501,1998,4.804
estimates,5501,1999,4.845
estimates,5501,2000,4.873
estimates,5501,2001,4.965
estimates,5501,2002,5.039
estimates,5501,2003,5.096
estimates,5501,2004,5.14
estimates,5501,2005,5.175
estimates,5501,2006,5.264
estimates,5501,2007,5.335
estimates,5501,2008,5.389
estimates,5501,2009,5.426
estimates,5501,2010,5.447
estimates,5501,2011,5.527
estimates,5501,2012,5.592
estimates,5501,2013,5.643
estimates,5501,2014,5.681
estimates,5501,2015,5.711
medium_variant,5501,2015,5.711
medium_variant,5501,2016,5.798
medium_variant,5501,2017,5.872
medium_variant,5501,2018,5.941
medium_variant,5501,2019,6.019
medium_variant,5501,2020,6.112
medium_variant,5501,2021,6.275
medium_variant,5501,2022,6.442
medium_variant,5501,2023,6.61
medium_variant,5501,2024,6.773
medium_variant,5501,2025,6.929
medium_variant,5501,2026,7.137
medium_variant,5501,2027,7.334
medium_variant,5501,2028,7.523
medium_variant,5501,2029,7.71
medium_variant,5501,2030,7.9
medium_variant,5501,2031,8.142
medium_variant,5501,2032,8.379
medium_variant,5501,2033,8.61
medium_variant,5501,2034,8.834
medium_variant,5501,2035,9.051
medium_variant,5501,2036,9.317
medium_variant,5501,2037,9.571
medium_variant,5501,2038,9.816
medium_variant,5501,2039,10.054
medium_variant,5501,2040,10.289
medium_variant,5501,2041,10.572
medium_variant,5501,2042,10.846
medium_variant,5501,2043,11.116
medium_variant,5501,2044,11.389
medium_variant,5501,2045,11.669
medium_variant,5501,2046,12.005
medium_variant,5501,2047,12.339
medium_variant,5501,2048,12.679
medium_variant,5501,2049,13.033
medium_variant,5501,2050,13.406
medium_variant,5501,2051,13.848
medium_variant,5501,2052,14.299
medium_variant,5501,2053,14.758
medium_variant,5501,2054,15.22
medium_variant,5501,2055,15.685
medium_variant,5501,2056,16.194
medium_variant,5501,2057,16.697
medium_variant,5501,2058,17.193
medium_variant,5501,2059,17.677
medium_variant,5501,2060,18.146
medium_variant,5501,2061,18.637
medium_variant,5501,2062,19.105
medium_variant,5501,2063,19.558
medium_variant,5501,2064,20.001
medium_variant,5501,2065,20.439
medium_variant,5501,2066,20.906
medium_variant,5501,2067,21.361
medium_variant,5501,2068,21.807
medium_variant,5501,2069,22.247
medium_variant,5501,2070,22.682
medium_variant,5501,2071,23.138
medium_variant,5501,2072,23.584
medium_variant,5501,2073,24.024
medium_variant,5501,2074,24.463
medium_variant,5501,2075,24.902
medium_variant,5501,2076,25.365
medium_variant,5501,2077,25.828
medium_variant,5501,2078,26.286
medium_variant,5501,2079,26.732
medium_variant,5501,2080,27.158
medium_variant,5501,2081,27.586
medium_variant,5501,2082,27.999
medium_variant,5501,2083,28.404
medium_variant,5501,2084,28.808
medium_variant,5501,2085,29.22
medium_variant,5501,2086,29.643
medium_variant,5501,2087,30.075
medium_variant,5501,2088,30.514
medium_variant,5501,2089,30.953
medium_variant,5501,2090,31.387
medium_variant,5501,2091,31.796
medium_variant,5501,2092,32.208
medium_variant,5501,2093,32.621
medium_variant,5501,2094,33.033
medium_variant,5501,2095,33.442
medium_variant,5501,2096,33.802
medium_variant,5501,2097,34.166
medium_variant,5501,2098,34.537
medium_variant,5501,2099,34.91
medium_variant,5501,2100,35.284
high_variant,5501,2015,5.71112075377148
low_variant,5501,2015,5.71112075377148
constant_fertility,5501,2015,5.71112075377148
instant_replacement,5501,2015,5.71112075377148
zero_migration,5501,2015,5.71112075377148
constant_mortality,5501,2015,5.71112075377148
no_change,5501,2015,5.71112075377148
high_variant,5501,2020,6.11155075717854
low_variant,5501,2020,6.11155075717854
constant_fertility,5501,2020,6.11155075717854
instant_replacement,5501,2020,6.11155075717854
zero_migration,5501,2020,6.09784975919724
constant_mortality,5501,2020,6.03595662378287
no_change,5501,2020,6.03595662378287
high_variant,5501,2025,6.92940156448091
low_variant,5501,2025,6.92940156448091
constant_fertility,5501,2025,6.92940156448091
instant_replacement,5501,2025,6.92940156448091
zero_migration,5501,2025,6.90269244402141
constant_mortality,5501,2025,6.71836070012083
no_change,5501,2025,6.71836070012083
high_variant,5501,2030,7.89968968673268
low_variant,5501,2030,7.89968968673268
constant_fertility,5501,2030,7.89968968673268
instant_replacement,5501,2030,7.89968968673268
zero_migration,5501,2030,7.85850411760076
constant_mortality,5501,2030,7.47810027456255
no_change,5501,2030,7.47810027456255
high_variant,5501,2035,9.05111135510701
low_variant,5501,2035,9.05111135510701
constant_fertility,5501,2035,9.05111135510701
instant_replacement,5501,2035,9.05111135510701
zero_migration,5501,2035,8.99080656980115
constant_mortality,5501,2035,8.3271131234913
no_change,5501,2035,8.3271131234913
high_variant,5501,2040,10.1622657811855
low_variant,5501,2040,10.4185032815171
constant_fertility,5501,2040,10.2094373768984
instant_replacement,5501,2040,10.3744352707734
zero_migration,5501,2040,10.2047276244475
constant_mortality,5501,2040,9.16193205212729
no_change,5501,2040,9.09104637885608
high_variant,5501,2045,11.3076343738681
low_variant,5501,2045,12.0537830580561
constant_fertility,5501,2045,11.4121353607711
instant_replacement,5501,2045,11.8014929448922
zero_migration,5501,2045,11.5554204012462
constant_mortality,5501,2045,10.0413070945643
no_change,5501,2045,9.81979058558135
high_variant,5501,2050,12.6949407157171
low_variant,5501,2050,14.2022767163031
constant_fertility,5501,2050,12.8526636388247
instant_replacement,5501,2050,13.5444633527174
zero_migration,5501,2050,13.2536858046591
constant_mortality,5501,2050,11.1627049891072
no_change,5501,2050,10.699869660174
high_variant,5501,2055,14.5161333666701
low_variant,5501,2055,17.056305267105
constant_fertility,5501,2055,14.6705706325364
instant_replacement,5501,2055,15.7840133549974
zero_migration,5501,2055,15.4855391277804
constant_mortality,5501,2055,12.652881731167
no_change,5501,2055,11.8303311205333
high_variant,5501,2060,16.3717132076055
low_variant,5501,2060,20.3196522553776
constant_fertility,5501,2060,16.4648507963189
instant_replacement,5501,2060,18.1647096295843
zero_migration,5501,2060,17.9035473913676
constant_mortality,5501,2060,14.1592758817806
no_change,5501,2060,12.8388665091399
high_variant,5501,2065,17.8756772838637
low_variant,5501,2065,23.7077143310182
constant_fertility,5501,2065,17.8626749568719
instant_replacement,5501,2065,20.3406723495981
zero_migration,5501,2065,20.1721281381206
constant_mortality,5501,2065,15.3717830587002
no_change,5501,2065,13.4196860032197
high_variant,5501,2070,19.1113452621065
low_variant,5501,2070,27.4570129090704
constant_fertility,5501,2070,18.9432391902605
instant_replacement,5501,2070,22.3905540883195
zero_migration,5501,2070,22.4122924342857
constant_mortality,5501,2070,16.41074862624
no_change,5501,2070,13.6823822765466
high_variant,5501,2075,20.1249253308998
low_variant,5501,2075,31.6890882612621
constant_fertility,5501,2075,19.7238971086374
instant_replacement,5501,2075,24.2922044133321
zero_migration,5501,2075,24.6271551696863
constant_mortality,5501,2075,17.3599274871564
no_change,5501,2075,13.7159454649071
high_variant,5501,2080,20.9980549363507
low_variant,5501,2080,36.5806015143048
constant_fertility,5501,2080,20.2568881985705
instant_replacement,5501,2080,26.0764453466065
zero_migration,5501,2080,26.8533502473343
constant_mortality,5501,2080,18.3084885080181
no_change,5501,2080,13.6101696431508
high_variant,5501,2085,21.5724080355522
low_variant,5501,2085,41.9348962095643
constant_fertility,5501,2085,20.396314061678
instant_replacement,5501,2085,27.5284405331485
zero_migration,5501,2085,28.8700113680692
constant_mortality,5501,2085,19.0732167280326
no_change,5501,2085,13.258891501951
high_variant,5501,2090,22.9292814770489
low_variant,5501,2090,46.1476493301142
constant_fertility,5501,2090,20.8473360897634
instant_replacement,5501,2090,28.2335555187324
zero_migration,5501,2090,30.9884005837715
constant_mortality,5501,2090,19.7803049984621
no_change,5501,2090,13.1525875294013
high_variant,5501,2095,24.5200289997303
low_variant,5501,2095,49.3341455842486
constant_fertility,5501,2095,21.384893321719
instant_replacement,5501,2095,29.2355656739436
zero_migration,5501,2095,33.0211747348348
constant_mortality,5501,2095,20.2953077132934
no_change,5501,2095,13.0991165620807
high_variant,5501,2100,26.0482866094247
low_variant,5501,2100,51.6485537258097
constant_fertility,5501,2100,21.8368693433449
instant_replacement,5501,2100,30.3782508722368
zero_migration,5501,2100,34.8627213500026
constant_mortality,5501,2100,20.6320683891132
no_change,5501,2100,12.9886674657517
