variant,region,year,oldagedependencyratio2069
estimates,924,1950,10.265
estimates,924,1951,10.505
estimates,924,1952,10.696
estimates,924,1953,10.843
estimates,924,1954,10.951
estimates,924,1955,11.022
estimates,924,1956,11.227
estimates,924,1957,11.388
estimates,924,1958,11.508
estimates,924,1959,11.59
estimates,924,1960,11.638
estimates,924,1961,11.851
estimates,924,1962,12.019
estimates,924,1963,12.146
estimates,924,1964,12.237
estimates,924,1965,12.299
estimates,924,1966,12.51
estimates,924,1967,12.673
estimates,924,1968,12.803
estimates,924,1969,12.925
estimates,924,1970,13.054
estimates,924,1971,13.366
estimates,924,1972,13.663
estimates,924,1973,13.941
estimates,924,1974,14.194
estimates,924,1975,14.417
estimates,924,1976,14.783
estimates,924,1977,15.104
estimates,924,1978,15.376
estimates,924,1979,15.598
estimates,924,1980,15.767
estimates,924,1981,16.075
estimates,924,1982,16.328
estimates,924,1983,16.508
estimates,924,1984,16.597
estimates,924,1985,16.588
estimates,924,1986,16.647
estimates,924,1987,16.61
estimates,924,1988,16.526
estimates,924,1989,16.459
estimates,924,1990,16.441
estimates,924,1991,16.615
estimates,924,1992,16.815
estimates,924,1993,17.015
estimates,924,1994,17.172
estimates,924,1995,17.265
estimates,924,1996,17.424
estimates,924,1997,17.525
estimates,924,1998,17.576
estimates,924,1999,17.582
estimates,924,2000,17.548
estimates,924,2001,17.624
estimates,924,2002,17.659
estimates,924,2003,17.665
estimates,924,2004,17.65
estimates,924,2005,17.622
estimates,924,2006,17.671
estimates,924,2007,17.713
estimates,924,2008,17.746
estimates,924,2009,17.769
estimates,924,2010,17.787
estimates,924,2011,17.942
estimates,924,2012,18.082
estimates,924,2013,18.251
estimates,924,2014,18.507
estimates,924,2015,18.881
medium_variant,924,2015,18.881
medium_variant,924,2016,19.399
medium_variant,924,2017,20.043
medium_variant,924,2018,20.74
medium_variant,924,2019,21.38
medium_variant,924,2020,21.903
medium_variant,924,2021,22.352
medium_variant,924,2022,22.703
medium_variant,924,2023,22.995
medium_variant,924,2024,23.286
medium_variant,924,2025,23.609
medium_variant,924,2026,23.932
medium_variant,924,2027,24.274
medium_variant,924,2028,24.646
medium_variant,924,2029,25.063
medium_variant,924,2030,25.535
medium_variant,924,2031,26.021
medium_variant,924,2032,26.564
medium_variant,924,2033,27.146
medium_variant,924,2034,27.743
medium_variant,924,2035,28.343
medium_variant,924,2036,28.875
medium_variant,924,2037,29.408
medium_variant,924,2038,29.94
medium_variant,924,2039,30.446
medium_variant,924,2040,30.89
medium_variant,924,2041,31.185
medium_variant,924,2042,31.461
medium_variant,924,2043,31.695
medium_variant,924,2044,31.883
medium_variant,924,2045,32.051
medium_variant,924,2046,32.132
medium_variant,924,2047,32.195
medium_variant,924,2048,32.276
medium_variant,924,2049,32.408
medium_variant,924,2050,32.597
medium_variant,924,2051,32.7
medium_variant,924,2052,32.871
medium_variant,924,2053,33.101
medium_variant,924,2054,33.37
medium_variant,924,2055,33.662
medium_variant,924,2056,33.853
medium_variant,924,2057,34.093
medium_variant,924,2058,34.376
medium_variant,924,2059,34.687
medium_variant,924,2060,35.019
medium_variant,924,2061,35.245
medium_variant,924,2062,35.522
medium_variant,924,2063,35.818
medium_variant,924,2064,36.092
medium_variant,924,2065,36.327
medium_variant,924,2066,36.382
medium_variant,924,2067,36.42
medium_variant,924,2068,36.452
medium_variant,924,2069,36.492
medium_variant,924,2070,36.55
medium_variant,924,2071,36.427
medium_variant,924,2072,36.326
medium_variant,924,2073,36.281
medium_variant,924,2074,36.328
medium_variant,924,2075,36.485
medium_variant,924,2076,36.538
medium_variant,924,2077,36.723
medium_variant,924,2078,37.007
medium_variant,924,2079,37.341
medium_variant,924,2080,37.698
medium_variant,924,2081,37.874
medium_variant,924,2082,38.097
medium_variant,924,2083,38.372
medium_variant,924,2084,38.699
medium_variant,924,2085,39.074
medium_variant,924,2086,39.271
medium_variant,924,2087,39.536
medium_variant,924,2088,39.851
medium_variant,924,2089,40.205
medium_variant,924,2090,40.604
medium_variant,924,2091,40.812
medium_variant,924,2092,41.067
medium_variant,924,2093,41.369
medium_variant,924,2094,41.719
medium_variant,924,2095,42.112
medium_variant,924,2096,42.258
medium_variant,924,2097,42.445
medium_variant,924,2098,42.678
medium_variant,924,2099,42.957
medium_variant,924,2100,43.276
high_variant,924,2015,18.8813987610611
low_variant,924,2015,18.8813987610611
constant_fertility,924,2015,18.8813987610611
instant_replacement,924,2015,18.8813987610611
zero_migration,924,2015,18.8813987610611
constant_mortality,924,2015,18.8813987610611
no_change,924,2015,18.8813987610611
high_variant,924,2020,21.9033480621505
low_variant,924,2020,21.9033480621505
constant_fertility,924,2020,21.9033480621505
instant_replacement,924,2020,21.9033480621505
zero_migration,924,2020,22.2247335471986
constant_mortality,924,2020,21.6139064812404
no_change,924,2020,21.6139064812404
high_variant,924,2025,23.6086523631141
low_variant,924,2025,23.6086523631141
constant_fertility,924,2025,23.6086523631141
instant_replacement,924,2025,23.6086523631141
zero_migration,924,2025,24.3325942442559
constant_mortality,924,2025,22.7721622184229
no_change,924,2025,22.7721622184229
high_variant,924,2030,25.5351381640481
low_variant,924,2030,25.5351381640481
constant_fertility,924,2030,25.5351381640481
instant_replacement,924,2030,25.5351381640481
zero_migration,924,2030,26.7286080665409
constant_mortality,924,2030,23.930709523891
no_change,924,2030,23.930709523891
high_variant,924,2035,28.342957122276
low_variant,924,2035,28.342957122276
constant_fertility,924,2035,28.342957122276
instant_replacement,924,2035,28.342957122276
zero_migration,924,2035,30.1480506004941
constant_mortality,924,2035,25.7390543144035
no_change,924,2035,25.7390543144035
high_variant,924,2040,30.5151431208956
low_variant,924,2040,31.2738132788301
constant_fertility,924,2040,30.9026658567048
instant_replacement,924,2040,30.5975656261895
zero_migration,924,2040,33.4534558119102
constant_mortality,924,2040,27.1533761405856
no_change,924,2040,27.1647575637266
high_variant,924,2045,31.0705503457645
low_variant,924,2045,33.0960066130165
constant_fertility,924,2045,32.0925339691568
instant_replacement,924,2045,31.4615109050063
zero_migration,924,2045,35.3393044261675
constant_mortality,924,2045,27.2050014615705
no_change,924,2045,27.2403234425601
high_variant,924,2050,30.9084186031773
low_variant,924,2050,34.4806724444214
constant_fertility,924,2050,32.6514651675904
instant_replacement,924,2050,31.7286379713421
zero_migration,924,2050,36.5495008850949
constant_mortality,924,2050,26.6894427577837
no_change,924,2050,26.7345097948652
high_variant,924,2055,31.2382881184805
low_variant,924,2055,36.4914509486508
constant_fertility,924,2055,33.7169836052247
instant_replacement,924,2055,32.4964364191556
zero_migration,924,2055,38.2791538873526
constant_mortality,924,2055,26.6792850088579
no_change,924,2055,26.7231670147904
high_variant,924,2060,31.7732992010764
low_variant,924,2060,38.9785973973223
constant_fertility,924,2060,35.0842805923016
instant_replacement,924,2060,33.5084877554952
zero_migration,924,2060,40.1400116145272
constant_mortality,924,2060,27.0075800560756
no_change,924,2060,27.0585394574604
high_variant,924,2065,32.1299371137482
low_variant,924,2065,41.6654196258996
constant_fertility,924,2065,36.4211853960936
instant_replacement,924,2065,34.3942727743982
zero_migration,924,2065,41.6034513809671
constant_mortality,924,2065,27.352842004143
no_change,924,2065,27.4238258204653
high_variant,924,2070,31.3879882840368
low_variant,924,2070,43.3704205968416
constant_fertility,924,2070,36.6797262915772
instant_replacement,924,2070,34.1699008691761
zero_migration,924,2070,41.366894823367
constant_mortality,924,2070,26.7408593359868
no_change,924,2070,26.8359456614919
high_variant,924,2075,30.2963040807327
low_variant,924,2075,45.018217547134
constant_fertility,924,2075,36.6518640858968
instant_replacement,924,2075,33.6330007034431
zero_migration,924,2075,40.6812608403787
constant_mortality,924,2075,25.8753644475501
no_change,924,2075,25.9925718854451
high_variant,924,2080,30.1439466707695
low_variant,924,2080,48.708003070116
constant_fertility,924,2080,37.9023874824211
instant_replacement,924,2080,34.2320270314178
zero_migration,924,2080,41.8335954959834
constant_mortality,924,2080,26.1420890089844
no_change,924,2080,26.2813609978676
high_variant,924,2085,30.053159475748
low_variant,924,2085,53.1123842061471
constant_fertility,924,2085,39.3093196753879
instant_replacement,924,2085,34.9495693296556
zero_migration,924,2085,43.4109486826449
constant_mortality,924,2085,26.6001333553729
no_change,924,2085,26.7553290433305
high_variant,924,2090,31.054145333331
low_variant,924,2090,55.9324531542626
constant_fertility,924,2090,40.8257259377753
instant_replacement,924,2090,36.7538169383391
zero_migration,924,2090,45.0864644735712
constant_mortality,924,2090,27.1687070629543
no_change,924,2090,27.3047106324806
high_variant,924,2095,32.4669702061108
low_variant,924,2095,57.6513293802265
constant_fertility,924,2095,42.2802921078637
instant_replacement,924,2095,38.4146652251844
zero_migration,924,2095,46.601408930799
constant_mortality,924,2095,27.5932214817908
no_change,924,2095,27.6804737977269
high_variant,924,2100,33.7167480679233
low_variant,924,2100,58.3459637994081
constant_fertility,924,2100,43.4658495201267
instant_replacement,924,2100,39.5910700483263
zero_migration,924,2100,47.492687542177
constant_mortality,924,2100,27.6037082496885
no_change,924,2100,27.7069638573642
