variant,region,year,oldagedependencyratio2069
estimates,913,1950,3.968
estimates,913,1951,4.109
estimates,913,1952,4.218
estimates,913,1953,4.299
estimates,913,1954,4.355
estimates,913,1955,4.39
estimates,913,1956,4.51
estimates,913,1957,4.606
estimates,913,1958,4.676
estimates,913,1959,4.717
estimates,913,1960,4.73
estimates,913,1961,4.829
estimates,913,1962,4.899
estimates,913,1963,4.943
estimates,913,1964,4.963
estimates,913,1965,4.961
estimates,913,1966,4.944
estimates,913,1967,4.884
estimates,913,1968,4.78
estimates,913,1969,4.633
estimates,913,1970,4.445
estimates,913,1971,4.422
estimates,913,1972,4.359
estimates,913,1973,4.266
estimates,913,1974,4.152
estimates,913,1975,4.021
estimates,913,1976,4.042
estimates,913,1977,4.041
estimates,913,1978,4.013
estimates,913,1979,3.956
estimates,913,1980,3.87
estimates,913,1981,3.894
estimates,913,1982,3.891
estimates,913,1983,3.865
estimates,913,1984,3.824
estimates,913,1985,3.771
estimates,913,1986,3.822
estimates,913,1987,3.857
estimates,913,1988,3.871
estimates,913,1989,3.864
estimates,913,1990,3.835
estimates,913,1991,3.856
estimates,913,1992,3.858
estimates,913,1993,3.846
estimates,913,1994,3.824
estimates,913,1995,3.798
estimates,913,1996,3.901
estimates,913,1997,4.004
estimates,913,1998,4.108
estimates,913,1999,4.215
estimates,913,2000,4.328
estimates,913,2001,4.529
estimates,913,2002,4.72
estimates,913,2003,4.887
estimates,913,2004,5.029
estimates,913,2005,5.154
estimates,913,2006,5.333
estimates,913,2007,5.496
estimates,913,2008,5.64
estimates,913,2009,5.758
estimates,913,2010,5.84
estimates,913,2011,5.783
estimates,913,2012,5.697
estimates,913,2013,5.591
estimates,913,2014,5.472
estimates,913,2015,5.35
medium_variant,913,2015,5.35
medium_variant,913,2016,5.362
medium_variant,913,2017,5.36
medium_variant,913,2018,5.359
medium_variant,913,2019,5.359
medium_variant,913,2020,5.366
medium_variant,913,2021,5.49
medium_variant,913,2022,5.618
medium_variant,913,2023,5.742
medium_variant,913,2024,5.854
medium_variant,913,2025,5.953
medium_variant,913,2026,6.136
medium_variant,913,2027,6.299
medium_variant,913,2028,6.449
medium_variant,913,2029,6.591
medium_variant,913,2030,6.727
medium_variant,913,2031,6.932
medium_variant,913,2032,7.125
medium_variant,913,2033,7.3
medium_variant,913,2034,7.449
medium_variant,913,2035,7.57
medium_variant,913,2036,7.741
medium_variant,913,2037,7.884
medium_variant,913,2038,8
medium_variant,913,2039,8.093
medium_variant,913,2040,8.165
medium_variant,913,2041,8.298
medium_variant,913,2042,8.414
medium_variant,913,2043,8.512
medium_variant,913,2044,8.588
medium_variant,913,2045,8.643
medium_variant,913,2046,8.767
medium_variant,913,2047,8.872
medium_variant,913,2048,8.977
medium_variant,913,2049,9.106
medium_variant,913,2050,9.271
medium_variant,913,2051,9.556
medium_variant,913,2052,9.862
medium_variant,913,2053,10.186
medium_variant,913,2054,10.526
medium_variant,913,2055,10.878
medium_variant,913,2056,11.325
medium_variant,913,2057,11.779
medium_variant,913,2058,12.225
medium_variant,913,2059,12.644
medium_variant,913,2060,13.027
medium_variant,913,2061,13.452
medium_variant,913,2062,13.836
medium_variant,913,2063,14.189
medium_variant,913,2064,14.523
medium_variant,913,2065,14.843
medium_variant,913,2066,15.217
medium_variant,913,2067,15.572
medium_variant,913,2068,15.898
medium_variant,913,2069,16.178
medium_variant,913,2070,16.41
medium_variant,913,2071,16.671
medium_variant,913,2072,16.88
medium_variant,913,2073,17.065
medium_variant,913,2074,17.259
medium_variant,913,2075,17.48
medium_variant,913,2076,17.806
medium_variant,913,2077,18.148
medium_variant,913,2078,18.494
medium_variant,913,2079,18.826
medium_variant,913,2080,19.134
medium_variant,913,2081,19.518
medium_variant,913,2082,19.88
medium_variant,913,2083,20.223
medium_variant,913,2084,20.552
medium_variant,913,2085,20.871
medium_variant,913,2086,21.27
medium_variant,913,2087,21.654
medium_variant,913,2088,22.019
medium_variant,913,2089,22.358
medium_variant,913,2090,22.666
medium_variant,913,2091,23.02
medium_variant,913,2092,23.344
medium_variant,913,2093,23.638
medium_variant,913,2094,23.906
medium_variant,913,2095,24.151
medium_variant,913,2096,24.444
medium_variant,913,2097,24.71
medium_variant,913,2098,24.954
medium_variant,913,2099,25.183
medium_variant,913,2100,25.398
high_variant,913,2015,5.35031393177018
low_variant,913,2015,5.35031393177018
constant_fertility,913,2015,5.35031393177018
instant_replacement,913,2015,5.35031393177018
zero_migration,913,2015,5.35031393177018
constant_mortality,913,2015,5.35031393177018
no_change,913,2015,5.35031393177018
high_variant,913,2020,5.36638689416357
low_variant,913,2020,5.36638689416357
constant_fertility,913,2020,5.36638689416357
instant_replacement,913,2020,5.36638689416357
zero_migration,913,2020,5.38069831641595
constant_mortality,913,2020,5.28354805023615
no_change,913,2020,5.28354805023615
high_variant,913,2025,5.95349040238625
low_variant,913,2025,5.95349040238625
constant_fertility,913,2025,5.95349040238625
instant_replacement,913,2025,5.95349040238625
zero_migration,913,2025,5.97733684729622
constant_mortality,913,2025,5.73265700650336
no_change,913,2025,5.73265700650336
high_variant,913,2030,6.72742702103672
low_variant,913,2030,6.72742702103672
constant_fertility,913,2030,6.72742702103672
instant_replacement,913,2030,6.72742702103672
zero_migration,913,2030,6.76061493437416
constant_mortality,913,2030,6.33599947818108
no_change,913,2030,6.33599947818108
high_variant,913,2035,7.56998363640148
low_variant,913,2035,7.56998363640148
constant_fertility,913,2035,7.56998363640148
instant_replacement,913,2035,7.56998363640148
zero_migration,913,2035,7.61270722201731
constant_mortality,913,2035,6.99748539922171
no_change,913,2035,6.99748539922171
high_variant,913,2040,8.05197342357029
low_variant,913,2040,8.28105164072575
constant_fertility,913,2040,8.10885321402559
instant_replacement,913,2040,8.20636626716642
zero_migration,913,2040,8.21761118773059
constant_mortality,913,2040,7.42922154049735
no_change,913,2040,7.37779847478599
high_variant,913,2045,8.34837875337872
low_variant,913,2045,8.958739820268
constant_fertility,913,2045,8.47189373745544
instant_replacement,913,2045,8.69016945369543
zero_migration,913,2045,8.70403327174879
constant_mortality,913,2045,7.75928402187699
no_change,913,2045,7.60230510183029
high_variant,913,2050,8.7406705923242
low_variant,913,2050,9.8698254624244
constant_fertility,913,2050,8.92903584913046
instant_replacement,913,2050,9.29719165527421
zero_migration,913,2050,9.33930805978866
constant_mortality,913,2050,8.18760487789498
no_change,913,2050,7.87451138813676
high_variant,913,2055,10.0130490779847
low_variant,913,2055,11.9034433347532
constant_fertility,913,2055,10.2513338031125
instant_replacement,913,2055,10.8518161532898
zero_migration,913,2055,10.960199653132
constant_mortality,913,2055,9.33541681469347
no_change,913,2055,8.77334092577283
high_variant,913,2060,11.682348112583
low_variant,913,2060,14.6956155796499
constant_fertility,913,2060,11.956402488471
instant_replacement,913,2060,12.9043778032481
zero_migration,913,2060,13.12345656118
constant_mortality,913,2060,10.6812987418641
no_change,913,2060,9.76045967162625
high_variant,913,2065,12.9146656093689
low_variant,913,2065,17.3380488582297
constant_fertility,913,2065,13.1978214851552
instant_replacement,913,2065,14.5770875430596
zero_migration,913,2065,14.9371466610059
constant_mortality,913,2065,11.5194326145606
no_change,913,2065,10.178943942202
high_variant,913,2070,13.7872024520308
low_variant,913,2070,19.961101554564
constant_fertility,913,2070,14.0541513141021
instant_replacement,913,2070,15.9466268940776
zero_migration,913,2070,16.4903953148864
constant_mortality,913,2070,12.0457789062163
no_change,913,2070,10.2313151298179
high_variant,913,2075,14.1372669678612
