variant,region,year,childdependencyratio1564
estimates,957,1950,86.78
estimates,957,1951,86.975
estimates,957,1952,87.767
estimates,957,1953,88.361
estimates,957,1954,88.513
estimates,957,1955,88.326
estimates,957,1956,89.668
estimates,957,1957,90.225
estimates,957,1958,90.533
estimates,957,1959,91.143
estimates,957,1960,92.318
estimates,957,1961,93.008
estimates,957,1962,94.48
estimates,957,1963,96.394
estimates,957,1964,98.082
estimates,957,1965,99.13
estimates,957,1966,100.103
estimates,957,1967,100.471
estimates,957,1968,100.329
estimates,957,1969,99.864
estimates,957,1970,99.099
estimates,957,1971,97.858
estimates,957,1972,96.334
estimates,957,1973,94.55
estimates,957,1974,92.566
estimates,957,1975,90.448
estimates,957,1976,87.727
estimates,957,1977,85.279
estimates,957,1978,82.968
estimates,957,1979,80.655
estimates,957,1980,78.301
estimates,957,1981,76.571
estimates,957,1982,74.583
estimates,957,1983,72.452
estimates,957,1984,70.457
estimates,957,1985,68.781
estimates,957,1986,67.727
estimates,957,1987,66.965
estimates,957,1988,66.413
estimates,957,1989,65.946
estimates,957,1990,65.483
estimates,957,1991,65.347
estimates,957,1992,65.246
estimates,957,1993,65.115
estimates,957,1994,64.92
estimates,957,1995,64.633
estimates,957,1996,63.893
estimates,957,1997,63.188
estimates,957,1998,62.51
estimates,957,1999,61.842
estimates,957,2000,61.163
estimates,957,2001,59.939
estimates,957,2002,58.809
estimates,957,2003,57.731
estimates,957,2004,56.659
estimates,957,2005,55.559
estimates,957,2006,54.516
estimates,957,2007,53.32
estimates,957,2008,52.029
estimates,957,2009,50.827
estimates,957,2010,49.851
estimates,957,2011,48.843
estimates,957,2012,48.213
estimates,957,2013,47.792
estimates,957,2014,47.333
estimates,957,2015,46.726
medium_variant,957,2015,46.726
medium_variant,957,2016,46.321
medium_variant,957,2017,45.647
medium_variant,957,2018,44.861
medium_variant,957,2019,44.206
medium_variant,957,2020,43.78
medium_variant,957,2021,43.263
medium_variant,957,2022,43.049
medium_variant,957,2023,43.002
medium_variant,957,2024,42.913
medium_variant,957,2025,42.69
medium_variant,957,2026,42.416
medium_variant,957,2027,42.018
medium_variant,957,2028,41.56
medium_variant,957,2029,41.151
medium_variant,957,2030,40.851
medium_variant,957,2031,40.569
medium_variant,957,2032,40.365
medium_variant,957,2033,40.215
medium_variant,957,2034,40.077
medium_variant,957,2035,39.921
medium_variant,957,2036,39.742
