variant,region,year,childdependencyratio1564
estimates,5501,1950,65.124
estimates,5501,1951,65.789
estimates,5501,1952,66.552
estimates,5501,1953,67.157
estimates,5501,1954,67.571
estimates,5501,1955,67.885
estimates,5501,1956,69.076
estimates,5501,1957,69.87
estimates,5501,1958,70.501
estimates,5501,1959,71.15
estimates,5501,1960,71.862
estimates,5501,1961,72.802
estimates,5501,1962,73.786
estimates,5501,1963,74.691
estimates,5501,1964,75.309
estimates,5501,1965,75.559
estimates,5501,1966,76.073
estimates,5501,1967,76.163
estimates,5501,1968,75.945
estimates,5501,1969,75.581
estimates,5501,1970,75.158
estimates,5501,1971,75.069
estimates,5501,1972,74.851
estimates,5501,1973,74.525
estimates,5501,1974,74.095
estimates,5501,1975,73.576
estimates,5501,1976,73.432
estimates,5501,1977,73.119
estimates,5501,1978,72.697
estimates,5501,1979,72.229
estimates,5501,1980,71.754
estimates,5501,1981,71.672
estimates,5501,1982,71.53
estimates,5501,1983,71.326
estimates,5501,1984,71.036
estimates,5501,1985,70.646
estimates,5501,1986,70.618
estimates,5501,1987,70.374
estimates,5501,1988,69.961
estimates,5501,1989,69.43
estimates,5501,1990,68.8
estimates,5501,1991,68.313
estimates,5501,1992,67.705
estimates,5501,1993,66.975
estimates,5501,1994,66.117
estimates,5501,1995,65.137
estimates,5501,1996,64.191
estimates,5501,1997,63.155
estimates,5501,1998,62.041
estimates,5501,1999,60.861
estimates,5501,2000,59.634
estimates,5501,2001,58.58
estimates,5501,2002,57.444
estimates,5501,2003,56.267
estimates,5501,2004,55.096
estimates,5501,2005,53.965
estimates,5501,2006,53.062
estimates,5501,2007,52.191
estimates,5501,2008,51.343
estimates,5501,2009,50.492
estimates,5501,2010,49.623
estimates,5501,2011,48.809
estimates,5501,2012,47.951
estimates,5501,2013,47.076
estimates,5501,2014,46.229
estimates,5501,2015,45.429
medium_variant,5501,2015,45.429
medium_variant,5501,2016,44.677
medium_variant,5501,2017,43.991
medium_variant,5501,2018,43.34
medium_variant,5501,2019,42.677
medium_variant,5501,2020,41.984
medium_variant,5501,2021,41.401
medium_variant,5501,2022,40.76
medium_variant,5501,2023,40.095
medium_variant,5501,2024,39.455
medium_variant,5501,2025,38.86
medium_variant,5501,2026,38.316
medium_variant,5501,2027,37.812
