variant,region,year,childdependencyratio1564
estimates,941,1950,74.315
estimates,941,1951,74.993
estimates,941,1952,75.489
estimates,941,1953,75.761
estimates,941,1954,75.85
estimates,941,1955,75.816
estimates,941,1956,76.706
estimates,941,1957,77.284
estimates,941,1958,77.667
estimates,941,1959,77.947
estimates,941,1960,78.164
estimates,941,1961,79.148
estimates,941,1962,79.925
estimates,941,1963,80.527
estimates,941,1964,80.971
estimates,941,1965,81.272
estimates,941,1966,82.203
estimates,941,1967,82.88
estimates,941,1968,83.342
estimates,941,1969,83.602
estimates,941,1970,83.656
estimates,941,1971,84.335
estimates,941,1972,84.764
estimates,941,1973,84.995
estimates,941,1974,85.098
estimates,941,1975,85.115
estimates,941,1976,85.59
estimates,941,1977,85.873
estimates,941,1978,86.009
estimates,941,1979,86.013
estimates,941,1980,85.892
estimates,941,1981,86.374
estimates,941,1982,86.587
estimates,941,1983,86.597
estimates,941,1984,86.469
estimates,941,1985,86.245
estimates,941,1986,86.492
estimates,941,1987,86.512
estimates,941,1988,86.354
estimates,941,1989,86.048
estimates,941,1990,85.612
estimates,941,1991,85.439
estimates,941,1992,85.084
estimates,941,1993,84.574
estimates,941,1994,83.925
estimates,941,1995,83.146
estimates,941,1996,82.827
estimates,941,1997,82.336
estimates,941,1998,81.716
estimates,941,1999,81.014
estimates,941,2000,80.269
estimates,941,2001,79.85
estimates,941,2002,79.347
estimates,941,2003,78.792
estimates,941,2004,78.201
estimates,941,2005,77.571
estimates,941,2006,77.192
estimates,941,2007,76.722
estimates,941,2008,76.173
estimates,941,2009,75.557
estimates,941,2010,74.882
estimates,941,2011,74.184
estimates,941,2012,73.414
estimates,941,2013,72.588
estimates,941,2014,71.72
estimates,941,2015,70.822
medium_variant,941,2015,70.822
medium_variant,941,2016,70.025
medium_variant,941,2017,69.195
medium_variant,941,2018,68.342
medium_variant,941,2019,67.474
medium_variant,941,2020,66.595
medium_variant,941,2021,65.868
medium_variant,941,2022,65.098
medium_variant,941,2023,64.309
medium_variant,941,2024,63.529
medium_variant,941,2025,62.766
medium_variant,941,2026,62.099
medium_variant,941,2027,61.439
medium_variant,941,2028,60.78
medium_variant,941,2029,60.11
medium_variant,941,2030,59.425
medium_variant,941,2031,58.826
medium_variant,941,2032,58.203
medium_variant,941,2033,57.564
medium_variant,941,2034,56.922
medium_variant,941,2035,56.282
medium_variant,941,2036,55.722
medium_variant,941,2037,55.154
medium_variant,941,2038,54.58
medium_variant,941,2039,54.004
medium_variant,941,2040,53.427
medium_variant,941,2041,52.92
medium_variant,941,2042,52.403
medium_variant,941,2043,51.881
medium_variant,941,2044,51.358
medium_variant,941,2045,50.838
medium_variant,941,2046,50.38
medium_variant,941,2047,49.916
medium_variant,941,2048,49.448
medium_variant,941,2049,48.974
medium_variant,941,2050,48.496
medium_variant,941,2051,48.069
medium_variant,941,2052,47.632
medium_variant,941,2053,47.189
medium_variant,941,2054,46.745
medium_variant,941,2055,46.303
medium_variant,941,2056,45.912
