variant,region,year,childdependencyratio1564
estimates,906,1950,57.552
estimates,906,1951,59.174
estimates,906,1952,61.074
estimates,906,1953,62.617
estimates,906,1954,63.55
estimates,906,1955,64.004
estimates,906,1956,65.539
estimates,906,1957,66.258
estimates,906,1958,66.668
estimates,906,1959,67.16
estimates,906,1960,67.824
estimates,906,1961,67.775
estimates,906,1962,68.422
estimates,906,1963,69.285
estimates,906,1964,69.751
estimates,906,1965,69.636
estimates,906,1966,70.084
estimates,906,1967,69.828
estimates,906,1968,69.196
estimates,906,1969,68.643
estimates,906,1970,68.332
estimates,906,1971,68.454
estimates,906,1972,68.454
estimates,906,1973,68.321
estimates,906,1974,67.898
estimates,906,1975,67.06
estimates,906,1976,65.705
estimates,906,1977,64.037
estimates,906,1978,62.083
estimates,906,1979,59.928
estimates,906,1980,57.673
estimates,906,1981,55.058
estimates,906,1982,52.671
estimates,906,1983,50.447
estimates,906,1984,48.366
estimates,906,1985,46.487
estimates,906,1986,45.231
estimates,906,1987,44.141
estimates,906,1988,43.237
estimates,906,1989,42.482
estimates,906,1990,41.805
estimates,906,1991,41.728
estimates,906,1992,41.302
estimates,906,1993,40.718
estimates,906,1994,40.184
estimates,906,1995,39.746
estimates,906,1996,38.698
estimates,906,1997,37.971
estimates,906,1998,37.307
estimates,906,1999,36.378
estimates,906,2000,35.082
estimates,906,2001,33.673
estimates,906,2002,32.059
estimates,906,2003,30.335
estimates,906,2004,28.691
estimates,906,2005,27.24
estimates,906,2006,26.216
estimates,906,2007,25.248
estimates,906,2008,24.409
estimates,906,2009,23.761
estimates,906,2010,23.318
estimates,906,2011,23.029
estimates,906,2012,22.945
estimates,906,2013,23.016
estimates,906,2014,23.144
estimates,906,2015,23.264
medium_variant,906,2015,23.264
medium_variant,906,2016,23.444
medium_variant,906,2017,23.588
medium_variant,906,2018,23.692
medium_variant,906,2019,23.767
medium_variant,906,2020,23.81
medium_variant,906,2021,23.761
medium_variant,906,2022,23.679
medium_variant,906,2023,23.554
medium_variant,906,2024,23.382
medium_variant,906,2025,23.168
medium_variant,906,2026,22.911
medium_variant,906,2027,22.641
medium_variant,906,2028,22.36
medium_variant,906,2029,22.082
medium_variant,906,2030,21.823
medium_variant,906,2031,21.652
medium_variant,906,2032,21.493
medium_variant,906,2033,21.358
medium_variant,906,2034,21.264
medium_variant,906,2035,21.215
medium_variant,906,2036,21.246
medium_variant,906,2037,21.315
medium_variant,906,2038,21.418
medium_variant,906,2039,21.535
medium_variant,906,2040,21.651
medium_variant,906,2041,21.776
medium_variant,906,2042,21.897
medium_variant,906,2043,22.016
medium_variant,906,2044,22.138
medium_variant,906,2045,22.264
medium_variant,906,2046,22.399
medium_variant,906,2047,22.529
medium_variant,906,2048,22.664
medium_variant,906,2049,22.82
medium_variant,906,2050,23.008
medium_variant,906,2051,23.237
medium_variant,906,2052,23.498
medium_variant,906,2053,23.77
medium_variant,906,2054,24.019
medium_variant,906,2055,24.221
medium_variant,906,2056,24.389
medium_variant,906,2057,24.504
medium_variant,906,2058,24.571
medium_variant,906,2059,24.597
medium_variant,906,2060,24.591
medium_variant,906,2061,24.546
medium_variant,906,2062,24.475
medium_variant,906,2063,24.386
medium_variant,906,2064,24.289
medium_variant,906,2065,24.196
medium_variant,906,2066,24.137
medium_variant,906,2067,24.08
medium_variant,906,2068,24.034
medium_variant,906,2069,24.01
medium_variant,906,2070,24.013
medium_variant,906,2071,24.054
medium_variant,906,2072,24.119
medium_variant,906,2073,24.206
medium_variant,906,2074,24.315
medium_variant,906,2075,24.441
medium_variant,906,2076,24.59
medium_variant,906,2077,24.754
medium_variant,906,2078,24.926
medium_variant,906,2079,25.095
medium_variant,906,2080,25.256
medium_variant,906,2081,25.408
medium_variant,906,2082,25.547
medium_variant,906,2083,25.669
medium_variant,906,2084,25.769
medium_variant,906,2085,25.845
medium_variant,906,2086,25.898
medium_variant,906,2087,25.926
medium_variant,906,2088,25.931
medium_variant,906,2089,25.919
medium_variant,906,2090,25.894
medium_variant,906,2091,25.863
medium_variant,906,2092,25.821
medium_variant,906,2093,25.773
medium_variant,906,2094,25.723
medium_variant,906,2095,25.676
medium_variant,906,2096,25.641
medium_variant,906,2097,25.612
medium_variant,906,2098,25.59
medium_variant,906,2099,25.578
medium_variant,906,2100,25.578
high_variant,906,2015,23.2638725849672
low_variant,906,2015,23.2638725849672
constant_fertility,906,2015,23.2638725849672
instant_replacement,906,2015,23.2638725849672
zero_migration,906,2015,23.2638725849672
constant_mortality,906,2015,23.2638725849672
no_change,906,2015,23.2638725849672
high_variant,906,2020,25.0511191721544
low_variant,906,2020,22.568783928536
constant_fertility,906,2020,23.5504184278849
instant_replacement,906,2020,26.7977025589806
zero_migration,906,2020,23.8086828547787
constant_mortality,906,2020,23.8141423244066
no_change,906,2020,23.5548790236491
high_variant,906,2025,26.163522582477
low_variant,906,2025,20.1725760188152
constant_fertility,906,2025,22.4569949630269
instant_replacement,906,2025,28.5905577454638
zero_migration,906,2025,23.1759877193211
constant_mortality,906,2025,23.1804564591018
no_change,906,2025,22.4697926891369
high_variant,906,2030,26.905625999313
low_variant,906,2030,16.7402196932217
constant_fertility,906,2030,20.5193039409334
instant_replacement,906,2030,29.4214657417919
zero_migration,906,2030,21.8478197227503
constant_mortality,906,2030,21.8414121172649
no_change,906,2030,20.5370301240543
high_variant,906,2035,26.8888309898011
low_variant,906,2035,15.3927901504157
constant_fertility,906,2035,19.5620321278027
instant_replacement,906,2035,27.0083879617792
zero_migration,906,2035,21.248529959095
constant_mortality,906,2035,21.2454223300861
no_change,906,2035,19.5901838113569
high_variant,906,2040,27.4484996652256
low_variant,906,2040,15.5503321591281
constant_fertility,906,2040,19.812752058575
instant_replacement,906,2040,26.6302133184441
zero_migration,906,2040,21.6811897412147
constant_mortality,906,2040,21.6979157904499
no_change,906,2040,19.8613999706089
high_variant,906,2045,28.1141549832739
low_variant,906,2045,16.1179224789252
constant_fertility,906,2045,20.1427364080722
instant_replacement,906,2045,27.3868858607055
zero_migration,906,2045,22.2876986039436
constant_mortality,906,2045,22.3455376677195
no_change,906,2045,20.2428247905374
high_variant,906,2050,29.4772723018911
low_variant,906,2050,16.4362700713827
constant_fertility,906,2050,20.1774135114023
instant_replacement,906,2050,29.071093598764
zero_migration,906,2050,23.0308651122064
constant_mortality,906,2050,23.1314195225389
no_change,906,2050,20.3523390363663
high_variant,906,2055,31.6971849485251
low_variant,906,2055,16.8521145639944
constant_fertility,906,2055,20.3463347377526
instant_replacement,906,2055,31.3360568395807
zero_migration,906,2055,24.2455146311564
constant_mortality,906,2055,24.3496095439085
no_change,906,2055,20.5819238818453
high_variant,906,2060,32.7900177726623
low_variant,906,2060,16.5650933806643
constant_fertility,906,2060,20.1264299373744
instant_replacement,906,2060,31.7511019772002
