variant,region,year,childdependencyratio1564
estimates,928,1950,72.729
estimates,928,1951,73.762
estimates,928,1952,74.763
estimates,928,1953,75.577
estimates,928,1954,76.177
estimates,928,1955,76.597
estimates,928,1956,77.569
estimates,928,1957,78.193
estimates,928,1958,78.625
estimates,928,1959,79.003
estimates,928,1960,79.369
estimates,928,1961,79.937
estimates,928,1962,80.438
estimates,928,1963,80.828
estimates,928,1964,81.009
estimates,928,1965,80.937
estimates,928,1966,81.046
estimates,928,1967,80.863
estimates,928,1968,80.51
estimates,928,1969,80.186
estimates,928,1970,80.015
estimates,928,1971,80.387
estimates,928,1972,80.962
estimates,928,1973,81.595
estimates,928,1974,82.037
estimates,928,1975,82.154
estimates,928,1976,83.005
estimates,928,1977,83.194
estimates,928,1978,82.995
estimates,928,1979,82.778
estimates,928,1980,82.69
estimates,928,1981,82.353
estimates,928,1982,82.285
estimates,928,1983,82.266
estimates,928,1984,81.929
estimates,928,1985,81.097
estimates,928,1986,80.285
estimates,928,1987,78.992
estimates,928,1988,77.422
estimates,928,1989,75.9
estimates,928,1990,74.596
estimates,928,1991,73.431
estimates,928,1992,72.487
estimates,928,1993,71.682
estimates,928,1994,70.888
estimates,928,1995,70.066
estimates,928,1996,69.705
estimates,928,1997,69.267
estimates,928,1998,68.815
estimates,928,1999,68.41
estimates,928,2000,68.054
estimates,928,2001,67.695
estimates,928,2002,67.31
estimates,928,2003,66.903
estimates,928,2004,66.469
estimates,928,2005,66.005
estimates,928,2006,65.652
estimates,928,2007,65.292
estimates,928,2008,64.874
estimates,928,2009,64.324
estimates,928,2010,63.616
estimates,928,2011,63.074
estimates,928,2012,62.329
estimates,928,2013,61.462
estimates,928,2014,60.584
estimates,928,2015,59.742
medium_variant,928,2015,59.742
medium_variant,928,2016,58.949
medium_variant,928,2017,58.204
medium_variant,928,2018,57.478
medium_variant,928,2019,56.718
medium_variant,928,2020,55.909
medium_variant,928,2021,55.214
medium_variant,928,2022,54.472
medium_variant,928,2023,53.71
medium_variant,928,2024,52.967
medium_variant,928,2025,52.261
medium_variant,928,2026,51.687
medium_variant,928,2027,51.128
medium_variant,928,2028,50.583
medium_variant,928,2029,50.044
medium_variant,928,2030,49.505
medium_variant,928,2031,49.058
medium_variant,928,2032,48.6
medium_variant,928,2033,48.139
medium_variant,928,2034,47.679
medium_variant,928,2035,47.223
medium_variant,928,2036,46.85
medium_variant,928,2037,46.468
medium_variant,928,2038,46.072
medium_variant,928,2039,45.658
medium_variant,928,2040,45.223
medium_variant,928,2041,44.848
medium_variant,928,2042,44.447
medium_variant,928,2043,44.025
medium_variant,928,2044,43.591
medium_variant,928,2045,43.146
medium_variant,928,2046,42.764
medium_variant,928,2047,42.37
medium_variant,928,2048,41.963
medium_variant,928,2049,41.544
medium_variant,928,2050,41.114
medium_variant,928,2051,40.748
medium_variant,928,2052,40.366
medium_variant,928,2053,39.976
medium_variant,928,2054,39.586
medium_variant,928,2055,39.201
medium_variant,928,2056,38.885
medium_variant,928,2057,38.567
medium_variant,928,2058,38.249
medium_variant,928,2059,37.932
medium_variant,928,2060,37.616
medium_variant,928,2061,37.367
medium_variant,928,2062,37.11
medium_variant,928,2063,36.846
medium_variant,928,2064,36.578
medium_variant,928,2065,36.305
medium_variant,928,2066,36.082
medium_variant,928,2067,35.851
medium_variant,928,2068,35.611
medium_variant,928,2069,35.364
medium_variant,928,2070,35.11
medium_variant,928,2071,34.906
medium_variant,928,2072,34.689
medium_variant,928,2073,34.462
medium_variant,928,2074,34.226
medium_variant,928,2075,33.982
medium_variant,928,2076,33.782
medium_variant,928,2077,33.571
medium_variant,928,2078,33.352
medium_variant,928,2079,33.126
medium_variant,928,2080,32.893
medium_variant,928,2081,32.707
medium_variant,928,2082,32.51
medium_variant,928,2083,32.305
medium_variant,928,2084,32.097
medium_variant,928,2085,31.887
medium_variant,928,2086,31.721
