variant,region,year,childdependencyratio1564
estimates,923,1950,43.592
estimates,923,1951,43.637
estimates,923,1952,42.585
estimates,923,1953,41.465
estimates,923,1954,40.889
estimates,923,1955,41.008
estimates,923,1956,41.55
estimates,923,1957,42.748
estimates,923,1958,44.27
estimates,923,1959,45.603
estimates,923,1960,46.422
estimates,923,1961,46.753
estimates,923,1962,46.652
estimates,923,1963,46.165
estimates,923,1964,45.46
estimates,923,1965,44.639
estimates,923,1966,43.622
estimates,923,1967,42.543
estimates,923,1968,41.413
estimates,923,1969,40.263
estimates,923,1970,39.143
estimates,923,1971,38.03
estimates,923,1972,37.046
estimates,923,1973,36.19
estimates,923,1974,35.442
estimates,923,1975,34.793
estimates,923,1976,34.552
estimates,923,1977,34.27
estimates,923,1978,34.01
estimates,923,1979,33.849
estimates,923,1980,33.81
estimates,923,1981,33.845
estimates,923,1982,33.995
estimates,923,1983,34.216
estimates,923,1984,34.424
estimates,923,1985,34.569
estimates,923,1986,34.74
estimates,923,1987,34.845
estimates,923,1988,34.85
estimates,923,1989,34.728
estimates,923,1990,34.461
estimates,923,1991,34.274
estimates,923,1992,33.844
estimates,923,1993,33.223
estimates,923,1994,32.494
estimates,923,1995,31.695
estimates,923,1996,30.602
estimates,923,1997,29.581
estimates,923,1998,28.566
estimates,923,1999,27.481
estimates,923,2000,26.325
estimates,923,2001,25.364
estimates,923,2002,24.356
estimates,923,2003,23.364
estimates,923,2004,22.491
estimates,923,2005,21.792
estimates,923,2006,21.32
estimates,923,2007,20.974
estimates,923,2008,20.776
estimates,923,2009,20.71
estimates,923,2010,20.763
estimates,923,2011,21.011
estimates,923,2012,21.366
estimates,923,2013,21.815
estimates,923,2014,22.331
estimates,923,2015,22.88
medium_variant,923,2015,22.88
medium_variant,923,2016,23.453
medium_variant,923,2017,24.025
medium_variant,923,2018,24.567
medium_variant,923,2019,25.048
medium_variant,923,2020,25.446
medium_variant,923,2021,25.729
medium_variant,923,2022,25.944
medium_variant,923,2023,26.07
medium_variant,923,2024,26.093
medium_variant,923,2025,26.017
medium_variant,923,2026,25.911
medium_variant,923,2027,25.704
medium_variant,923,2028,25.416
medium_variant,923,2029,25.079
medium_variant,923,2030,24.722
medium_variant,923,2031,24.377
medium_variant,923,2032,24.03
medium_variant,923,2033,23.697
medium_variant,923,2034,23.398
medium_variant,923,2035,23.147
medium_variant,923,2036,23
medium_variant,923,2037,22.913
medium_variant,923,2038,22.887
medium_variant,923,2039,22.918
medium_variant,923,2040,23.006
medium_variant,923,2041,23.222
medium_variant,923,2042,23.48
medium_variant,923,2043,23.784
medium_variant,923,2044,24.133
medium_variant,923,2045,24.518
medium_variant,923,2046,24.972
medium_variant,923,2047,25.437
medium_variant,923,2048,25.907
medium_variant,923,2049,26.375
medium_variant,923,2050,26.829
medium_variant,923,2051,27.27
medium_variant,923,2052,27.689
medium_variant,923,2053,28.059
medium_variant,923,2054,28.347
medium_variant,923,2055,28.534
medium_variant,923,2056,28.64
medium_variant,923,2057,28.652
medium_variant,923,2058,28.574
medium_variant,923,2059,28.421
medium_variant,923,2060,28.21
medium_variant,923,2061,27.979
medium_variant,923,2062,27.703
medium_variant,923,2063,27.399
medium_variant,923,2064,27.094
medium_variant,923,2065,26.807
medium_variant,923,2066,26.584
medium_variant,923,2067,26.385
medium_variant,923,2068,26.218
medium_variant,923,2069,26.09
medium_variant,923,2070,26.006
medium_variant,923,2071,26.014
medium_variant,923,2072,26.06
medium_variant,923,2073,26.145
medium_variant,923,2074,26.263
medium_variant,923,2075,26.409
medium_variant,923,2076,26.615
medium_variant,923,2077,26.838
medium_variant,923,2078,27.07
medium_variant,923,2079,27.299
medium_variant,923,2080,27.514
medium_variant,923,2081,27.733
medium_variant,923,2082,27.928
medium_variant,923,2083,28.094
medium_variant,923,2084,28.226
medium_variant,923,2085,28.324
medium_variant,923,2086,28.398
medium_variant,923,2087,28.436
medium_variant,923,2088,28.436
medium_variant,923,2089,28.398
medium_variant,923,2090,28.326
medium_variant,923,2091,28.244
medium_variant,923,2092,28.134
medium_variant,923,2093,28.001
medium_variant,923,2094,27.854
medium_variant,923,2095,27.699
medium_variant,923,2096,27.569
medium_variant,923,2097,27.436
medium_variant,923,2098,27.307
medium_variant,923,2099,27.192
medium_variant,923,2100,27.102
