variant,region,year,childdependencyratio1564
estimates,924,1950,35.974
estimates,924,1951,36.325
estimates,924,1952,36.268
estimates,924,1953,36.346
estimates,924,1954,36.653
estimates,924,1955,37.047
estimates,924,1956,36.901
estimates,924,1957,37.1
estimates,924,1958,37.349
estimates,924,1959,37.425
estimates,924,1960,37.289
estimates,924,1961,37.424
estimates,924,1962,37.288
estimates,924,1963,37.019
estimates,924,1964,36.834
estimates,924,1965,36.823
estimates,924,1966,37.088
estimates,924,1967,37.357
estimates,924,1968,37.639
estimates,924,1969,37.882
estimates,924,1970,38.039
estimates,924,1971,38.047
estimates,924,1972,38.005
estimates,924,1973,37.861
estimates,924,1974,37.555
estimates,924,1975,37.068
estimates,924,1976,36.51
estimates,924,1977,35.807
estimates,924,1978,34.987
estimates,924,1979,34.117
estimates,924,1980,33.26
estimates,924,1981,32.493
estimates,924,1982,31.787
estimates,924,1983,31.156
estimates,924,1984,30.607
estimates,924,1985,30.146
estimates,924,1986,29.951
estimates,924,1987,29.787
estimates,924,1988,29.68
estimates,924,1989,29.647
estimates,924,1990,29.68
estimates,924,1991,29.758
estimates,924,1992,29.889
estimates,924,1993,30.041
estimates,924,1994,30.155
estimates,924,1995,30.187
estimates,924,1996,30.098
estimates,924,1997,29.918
estimates,924,1998,29.665
estimates,924,1999,29.373
estimates,924,2000,29.062
estimates,924,2001,28.659
estimates,924,2002,28.256
estimates,924,2003,27.858
estimates,924,2004,27.478
estimates,924,2005,27.137
estimates,924,2006,26.954
estimates,924,2007,26.804
estimates,924,2008,26.682
estimates,924,2009,26.576
estimates,924,2010,26.484
estimates,924,2011,26.683
estimates,924,2012,26.805
estimates,924,2013,26.92
estimates,924,2014,27.104
estimates,924,2015,27.371
medium_variant,924,2015,27.371
medium_variant,924,2016,27.538
medium_variant,924,2017,27.824
medium_variant,924,2018,28.152
medium_variant,924,2019,28.406
medium_variant,924,2020,28.537
medium_variant,924,2021,28.681
medium_variant,924,2022,28.698
medium_variant,924,2023,28.624
medium_variant,924,2024,28.533
medium_variant,924,2025,28.465
medium_variant,924,2026,28.447
medium_variant,924,2027,28.425
medium_variant,924,2028,28.398
medium_variant,924,2029,28.358
medium_variant,924,2030,28.3
medium_variant,924,2031,28.248
medium_variant,924,2032,28.193
medium_variant,924,2033,28.129
medium_variant,924,2034,28.047
medium_variant,924,2035,27.951
medium_variant,924,2036,27.893
medium_variant,924,2037,27.821
medium_variant,924,2038,27.744
medium_variant,924,2039,27.672
medium_variant,924,2040,27.616
medium_variant,924,2041,27.631
medium_variant,924,2042,27.645
medium_variant,924,2043,27.667
medium_variant,924,2044,27.704
medium_variant,924,2045,27.759
medium_variant,924,2046,27.867
medium_variant,924,2047,27.98
medium_variant,924,2048,28.095
medium_variant,924,2049,28.204
medium_variant,924,2050,28.303
medium_variant,924,2051,28.418
medium_variant,924,2052,28.517
medium_variant,924,2053,28.597
medium_variant,924,2054,28.655
medium_variant,924,2055,28.693
medium_variant,924,2056,28.74
medium_variant,924,2057,28.764
medium_variant,924,2058,28.762
medium_variant,924,2059,28.73
medium_variant,924,2060,28.669
medium_variant,924,2061,28.616
medium_variant,924,2062,28.534
medium_variant,924,2063,28.43
medium_variant,924,2064,28.312
medium_variant,924,2065,28.188
medium_variant,924,2066,28.091
medium_variant,924,2067,27.987
medium_variant,924,2068,27.884
medium_variant,924,2069,27.793
medium_variant,924,2070,27.722
medium_variant,924,2071,27.706
medium_variant,924,2072,27.705
medium_variant,924,2073,27.717
medium_variant,924,2074,27.736
medium_variant,924,2075,27.755
medium_variant,924,2076,27.807
medium_variant,924,2077,27.855
medium_variant,924,2078,27.899
medium_variant,924,2079,27.941
medium_variant,924,2080,27.982
medium_variant,924,2081,28.042
medium_variant,924,2082,28.094
medium_variant,924,2083,28.137
medium_variant,924,2084,28.169
medium_variant,924,2085,28.19
medium_variant,924,2086,28.221
medium_variant,924,2087,28.238
medium_variant,924,2088,28.241
medium_variant,924,2089,28.23
medium_variant,924,2090,28.205
medium_variant,924,2091,28.189
medium_variant,924,2092,28.159
medium_variant,924,2093,28.118
medium_variant,924,2094,28.068
medium_variant,924,2095,28.011
medium_variant,924,2096,27.971
medium_variant,924,2097,27.924
medium_variant,924,2098,27.874
medium_variant,924,2099,27.824
medium_variant,924,2100,27.78
high_variant,924,2015,27.370945160112
low_variant,924,2015,27.370945160112
constant_fertility,924,2015,27.370945160112
instant_replacement,924,2015,27.370945160112
zero_migration,924,2015,27.370945160112
constant_mortality,924,2015,27.370945160112
no_change,924,2015,27.370945160112
high_variant,924,2020,29.7909559492646
low_variant,924,2020,27.2821110103881
constant_fertility,924,2020,28.4940238074933
instant_replacement,924,2020,29.5125268129975
zero_migration,924,2020,28.5761107067053
constant_mortality,924,2020,28.5529944621999
no_change,924,2020,28.5104881066172
high_variant,924,2025,31.6876067850482
low_variant,924,2025,25.242608232006
constant_fertility,924,2025,28.3338438827843
instant_replacement,924,2025,30.3795622725979
zero_migration,924,2025,28.3543284470405
constant_mortality,924,2025,28.508617886955
no_change,924,2025,28.377231573319
high_variant,924,2030,33.9311992694332
low_variant,924,2030,22.6686437295625
constant_fertility,924,2030,28.1275438016543
instant_replacement,924,2030,31.1224795992774
zero_migration,924,2030,27.84366898123
constant_mortality,924,2030,28.3717356673407
no_change,924,2030,28.1989796177162
high_variant,924,2035,34.3151995282301
low_variant,924,2035,21.4339163264572
constant_fertility,924,2035,27.8356839993383
instant_replacement,924,2035,30.4096985250861
zero_migration,924,2035,27.2541397552388
constant_mortality,924,2035,28.0533279850148
no_change,924,2035,27.9374092487576
high_variant,924,2040,33.8457145093609
low_variant,924,2040,21.0343877253991
constant_fertility,924,2040,27.5875986493596
instant_replacement,924,2040,29.7951665624172
zero_migration,924,2040,26.8530712685922
constant_mortality,924,2040,27.7499867099865
no_change,924,2040,27.7219291439902
high_variant,924,2045,33.7170906718483
low_variant,924,2045,21.3777493784341
constant_fertility,924,2045,27.7096142722661
instant_replacement,924,2045,29.9115743927278
zero_migration,924,2045,27.1511046015572
constant_mortality,924,2045,27.9301625911235
no_change,924,2045,27.8807871154798
high_variant,924,2050,34.6750978618954
low_variant,924,2050,21.6404064954575
constant_fertility,924,2050,28.1469736060194
instant_replacement,924,2050,30.7425900009073
zero_migration,924,2050,27.9475227227826
constant_mortality,924,2050,28.5096061768712
no_change,924,2050,28.3539185698529
high_variant,924,2055,35.9498341608016
low_variant,924,2055,21.3995299759249
constant_fertility,924,2055,28.4603127456545
instant_replacement,924,2055,31.5514962328642
zero_migration,924,2055,28.4698460008828
constant_mortality,924,2055,28.9260987647314
no_change,924,2055,28.6949113201614
high_variant,924,2060,36.7256994689813
low_variant,924,2060,20.745544450723
constant_fertility,924,2060,28.4388626941961
instant_replacement,924,2060,31.7519016402007
zero_migration,924,2060,28.3676139467003
constant_mortality,924,2060,28.9187012795521
no_change,924,2060,28.6918049114995
high_variant,924,2065,36.4315542470429
low_variant,924,2065,20.0220812763432
constant_fertility,924,2065,28.0242864361969
instant_replacement,924,2065,31.1400404016871
zero_migration,924,2065,27.6700601652011
constant_mortality,924,2065,28.4564877842678
no_change,924,2065,28.2982450781236
high_variant,924,2070,35.5832559044721
low_variant,924,2070,19.7407961859854
constant_fertility,924,2070,27.6273037941078
instant_replacement,924,2070,30.3618786768371
zero_migration,924,2070,27.0653695614112
constant_mortality,924,2070,28.0160374301318
no_change,924,2070,27.9277984754392
high_variant,924,2075,35.1108705780917
low_variant,924,2075,20.1368093740778
constant_fertility,924,2075,27.6746304333387
instant_replacement,924,2075,30.16263365613
zero_migration,924,2075,27.1944573130826
constant_mortality,924,2075,28.0701057236618
no_change,924,2075,27.9962738178327
high_variant,924,2080,35.0407971948153
low_variant,924,2080,20.7167200957751
constant_fertility,924,2080,27.8573694187509
instant_replacement,924,2080,30.3175709139391
zero_migration,924,2080,27.6358292456245
constant_mortality,924,2080,28.317996349764
no_change,924,2080,28.198856531788
high_variant,924,2085,35.477536933606
low_variant,924,2085,20.8763613018899
constant_fertility,924,2085,28.0101481198491
instant_replacement,924,2085,30.7641165692979
zero_migration,924,2085,27.9944234607571
constant_mortality,924,2085,28.5437304635596
no_change,924,2085,28.3676832066723
high_variant,924,2090,35.8760233632678
low_variant,924,2090,20.6436065907496
constant_fertility,924,2090,28.0113088895219
instant_replacement,924,2090,30.9445465287868
zero_migration,924,2090,28.0176273462848
constant_mortality,924,2090,28.570062207318
no_change,924,2090,28.3812215797722
high_variant,924,2095,35.8983214509686
low_variant,924,2095,20.2295106835986
constant_fertility,924,2095,27.8655178157832
instant_replacement,924,2095,30.7475678018086
zero_migration,924,2095,27.7170629486397
constant_mortality,924,2095,28.3865215814993
no_change,924,2095,28.2473424956718
high_variant,924,2100,35.5602105177281
low_variant,924,2100,19.99998051479
constant_fertility,924,2100,27.7009545913263
instant_replacement,924,2100,30.3843720459759
zero_migration,924,2100,27.390726039839
constant_mortality,924,2100,28.1684343571731
no_change,924,2100,28.0960666701585
