variant,region,year,childdependencyratio1564
estimates,926,1950,35.063
estimates,926,1951,35.091
estimates,926,1952,34.771
estimates,926,1953,34.499
estimates,926,1954,34.433
estimates,926,1955,34.57
estimates,926,1956,34.756
estimates,926,1957,35.202
estimates,926,1958,35.766
estimates,926,1959,36.297
estimates,926,1960,36.73
estimates,926,1961,37.164
estimates,926,1962,37.485
estimates,926,1963,37.709
estimates,926,1964,37.885
estimates,926,1965,38.03
estimates,926,1966,38.32
estimates,926,1967,38.507
estimates,926,1968,38.605
estimates,926,1969,38.607
estimates,926,1970,38.491
estimates,926,1971,38.281
estimates,926,1972,37.91
estimates,926,1973,37.396
estimates,926,1974,36.766
estimates,926,1975,36.035
estimates,926,1976,35.115
estimates,926,1977,34.21
estimates,926,1978,33.261
estimates,926,1979,32.22
estimates,926,1980,31.103
estimates,926,1981,30.135
estimates,926,1982,29.127
estimates,926,1983,28.156
estimates,926,1984,27.321
estimates,926,1985,26.67
estimates,926,1986,26.341
estimates,926,1987,26.095
estimates,926,1988,25.948
estimates,926,1989,25.887
estimates,926,1990,25.885
estimates,926,1991,25.924
estimates,926,1992,26.003
estimates,926,1993,26.096
estimates,926,1994,26.161
estimates,926,1995,26.167
estimates,926,1996,26.051
estimates,926,1997,25.933
estimates,926,1998,25.788
estimates,926,1999,25.605
estimates,926,2000,25.393
estimates,926,2001,25.32
estimates,926,2002,25.176
estimates,926,2003,24.991
estimates,926,2004,24.808
estimates,926,2005,24.643
estimates,926,2006,24.5
estimates,926,2007,24.376
estimates,926,2008,24.273
estimates,926,2009,24.183
estimates,926,2010,24.101
estimates,926,2011,24.033
estimates,926,2012,23.986
estimates,926,2013,23.957
estimates,926,2014,23.943
estimates,926,2015,23.941
medium_variant,926,2015,23.941
medium_variant,926,2016,23.962
medium_variant,926,2017,23.988
medium_variant,926,2018,24.025
medium_variant,926,2019,24.077
medium_variant,926,2020,24.146
medium_variant,926,2021,24.258
medium_variant,926,2022,24.372
medium_variant,926,2023,24.493
medium_variant,926,2024,24.625
medium_variant,926,2025,24.77
medium_variant,926,2026,24.924
medium_variant,926,2027,25.087
medium_variant,926,2028,25.252
medium_variant,926,2029,25.409
medium_variant,926,2030,25.55
medium_variant,926,2031,25.69
medium_variant,926,2032,25.814
medium_variant,926,2033,25.917
medium_variant,926,2034,25.993
medium_variant,926,2035,26.04
medium_variant,926,2036,26.077
medium_variant,926,2037,26.081
medium_variant,926,2038,26.06
medium_variant,926,2039,26.028
medium_variant,926,2040,25.992
medium_variant,926,2041,25.966
medium_variant,926,2042,25.933
medium_variant,926,2043,25.901
medium_variant,926,2044,25.88
medium_variant,926,2045,25.875
medium_variant,926,2046,25.898
medium_variant,926,2047,25.934
medium_variant,926,2048,25.983
medium_variant,926,2049,26.041
medium_variant,926,2050,26.103
medium_variant,926,2051,26.187
medium_variant,926,2052,26.273
medium_variant,926,2053,26.359
medium_variant,926,2054,26.441
medium_variant,926,2055,26.516
medium_variant,926,2056,26.599
medium_variant,926,2057,26.667
medium_variant,926,2058,26.725
medium_variant,926,2059,26.778
medium_variant,926,2060,26.826
medium_variant,926,2061,26.878
medium_variant,926,2062,26.922
medium_variant,926,2063,26.958
medium_variant,926,2064,26.985
medium_variant,926,2065,27.003
medium_variant,926,2066,27.021
medium_variant,926,2067,27.029
medium_variant,926,2068,27.028
medium_variant,926,2069,27.019
medium_variant,926,2070,27.003
medium_variant,926,2071,26.991
medium_variant,926,2072,26.972
medium_variant,926,2073,26.948
medium_variant,926,2074,26.922
medium_variant,926,2075,26.897
medium_variant,926,2076,26.885
medium_variant,926,2077,26.872
medium_variant,926,2078,26.861
medium_variant,926,2079,26.854
medium_variant,926,2080,26.851
medium_variant,926,2081,26.865
medium_variant,926,2082,26.881
medium_variant,926,2083,26.9
medium_variant,926,2084,26.922
medium_variant,926,2085,26.947
medium_variant,926,2086,26.983
medium_variant,926,2087,27.018
medium_variant,926,2088,27.054
medium_variant,926,2089,27.089
medium_variant,926,2090,27.121
medium_variant,926,2091,27.16
medium_variant,926,2092,27.194
medium_variant,926,2093,27.223
medium_variant,926,2094,27.248
medium_variant,926,2095,27.269
medium_variant,926,2096,27.291
medium_variant,926,2097,27.307
medium_variant,926,2098,27.319
medium_variant,926,2099,27.325
medium_variant,926,2100,27.325
high_variant,926,2015,23.9414824323454
low_variant,926,2015,23.9414824323454
constant_fertility,926,2015,23.9414824323454
instant_replacement,926,2015,23.9414824323454
zero_migration,926,2015,23.9414824323454
constant_mortality,926,2015,23.9414824323454
no_change,926,2015,23.9414824323454
high_variant,926,2020,25.3340802767294
low_variant,926,2020,22.9573247507007
constant_fertility,926,2020,23.9845085582587
instant_replacement,926,2020,25.9682498819718
zero_migration,926,2020,24.1874644055304
constant_mortality,926,2020,24.1644423282305
no_change,926,2020,24.0031965441809
high_variant,926,2025,27.8984435421912
low_variant,926,2025,21.6421598826923
constant_fertility,926,2025,24.3017552013552
instant_replacement,926,2025,28.3523831698815
zero_migration,926,2025,24.7380948784608
constant_mortality,926,2025,24.8196950860061
no_change,926,2025,24.3504421731191
high_variant,926,2030,31.178009708886
low_variant,926,2030,19.9209929526361
constant_fertility,926,2030,24.6694002401954
instant_replacement,926,2030,30.8456871122443
zero_migration,926,2030,25.3525666678794
constant_mortality,926,2030,25.6309599868515
no_change,926,2030,24.7483662615364
high_variant,926,2035,32.5401420267454
low_variant,926,2035,19.3757457741698
constant_fertility,926,2035,24.9060699452693
instant_replacement,926,2035,30.410794054429
zero_migration,926,2035,25.7065393654937
constant_mortality,926,2035,26.152082393977
no_change,926,2035,25.0138011927397
high_variant,926,2040,32.3224729120109
low_variant,926,2040,19.2707171945424
constant_fertility,926,2040,24.7770164639148
instant_replacement,926,2040,29.5133291047689
zero_migration,926,2040,25.63160343969
constant_mortality,926,2040,26.1364191095463
no_change,926,2040,24.9164902326862
high_variant,926,2045,31.7241699132899
low_variant,926,2045,19.5343249503353
constant_fertility,926,2045,24.6411281944931
instant_replacement,926,2045,28.981454896352
zero_migration,926,2045,25.6164010664168
constant_mortality,926,2045,26.055486266263
no_change,926,2045,24.8157841267412
high_variant,926,2050,32.1672636642964
low_variant,926,2050,19.6672565514862
constant_fertility,926,2050,24.7863710122048
instant_replacement,926,2050,29.4905430802975
zero_migration,926,2050,26.0139317117176
constant_mortality,926,2050,26.313975295242
no_change,926,2050,24.9912446674715
high_variant,926,2055,33.4553257602104
low_variant,926,2055,19.4839391806675
constant_fertility,926,2055,25.0019846889894
instant_replacement,926,2055,30.6816544679852
zero_migration,926,2055,26.536517219638
constant_mortality,926,2055,26.7531279063674
no_change,926,2055,25.2321035452313
high_variant,926,2060,34.7659306298656
low_variant,926,2060,19.0168609071699
constant_fertility,926,2060,25.0688290553813
instant_replacement,926,2060,31.5867835245427
zero_migration,926,2060,26.8176440713639
constant_mortality,926,2060,27.0875891087835
no_change,926,2060,25.3235289548686
high_variant,926,2065,35.3912048776244
low_variant,926,2065,18.7132946215339
constant_fertility,926,2065,25.0788787921499
instant_replacement,926,2065,31.5953519758724
zero_migration,926,2065,26.892379136066
constant_mortality,926,2065,27.286515989853
no_change,926,2065,25.3552152054862
high_variant,926,2070,35.056791176479
low_variant,926,2070,18.801519448417
constant_fertility,926,2070,25.0644296674263
instant_replacement,926,2070,30.7850032091588
zero_migration,926,2070,26.8191854355767
constant_mortality,926,2070,27.3066293877692
no_change,926,2070,25.3613857380421
high_variant,926,2075,34.2396818757605
low_variant,926,2075,19.2048352488934
constant_fertility,926,2075,25.0520991391278
instant_replacement,926,2075,29.8541949563506
zero_migration,926,2075,26.7222858732428
constant_mortality,926,2075,27.2211420776916
no_change,926,2075,25.3698750905119
high_variant,926,2080,33.6446487755326
low_variant,926,2080,19.7403193836638
constant_fertility,926,2080,25.1056037546712
instant_replacement,926,2080,29.3793770276042
zero_migration,926,2080,26.7526150867875
constant_mortality,926,2080,27.1943617456258
no_change,926,2080,25.4424385249978
high_variant,926,2085,33.8825132601401
low_variant,926,2085,19.8894599910204
constant_fertility,926,2085,25.2033326617162
instant_replacement,926,2085,29.9066007916944
zero_migration,926,2085,26.9339648424673
constant_mortality,926,2085,27.3068418523675
no_change,926,2085,25.556441639012
high_variant,926,2090,34.5561552287353
low_variant,926,2090,19.7441306968879
constant_fertility,926,2090,25.2974966643346
instant_replacement,926,2090,30.5623907518623
zero_migration,926,2090,27.1473060438233
constant_mortality,926,2090,27.4969080913183
no_change,926,2090,25.6654397373951
high_variant,926,2095,35.1326793838119
low_variant,926,2095,19.4918715971405
constant_fertility,926,2095,25.3661340590773
instant_replacement,926,2095,30.8983098269431
zero_migration,926,2095,27.2764587074014
constant_mortality,926,2095,27.657892783139
no_change,926,2095,25.7478909438592
high_variant,926,2100,35.2030907638574
low_variant,926,2100,19.4210184622719
constant_fertility,926,2100,25.4140871936574
instant_replacement,926,2100,30.71667940686
zero_migration,926,2100,27.293743660424
constant_mortality,926,2100,27.7274933324901
no_change,926,2100,25.8091745626898
