variant,region,year,childdependencyratio1564
estimates,954,1950,59.432
estimates,954,1951,61.87
estimates,954,1952,64.061
estimates,954,1953,66.061
estimates,954,1954,67.868
estimates,954,1955,69.508
estimates,954,1956,71.717
estimates,954,1957,73.87
estimates,954,1958,76.111
estimates,954,1959,78.366
estimates,954,1960,80.439
estimates,954,1961,81.19
estimates,954,1962,81.657
estimates,954,1963,82.024
estimates,954,1964,82.274
estimates,954,1965,82.263
estimates,954,1966,82.293
estimates,954,1967,81.893
estimates,954,1968,81.36
estimates,954,1969,80.762
estimates,954,1970,80.033
estimates,954,1971,79.02
estimates,954,1972,77.975
estimates,954,1973,77.078
estimates,954,1974,76.388
estimates,954,1975,75.89
estimates,954,1976,74.909
estimates,954,1977,74.03
estimates,954,1978,73.306
estimates,954,1979,72.76
estimates,954,1980,72.376
estimates,954,1981,71.093
estimates,954,1982,69.885
estimates,954,1983,68.716
estimates,954,1984,67.564
estimates,954,1985,66.439
estimates,954,1986,65.312
estimates,954,1987,64.211
estimates,954,1988,63.183
estimates,954,1989,62.265
estimates,954,1990,61.467
estimates,954,1991,61.314
estimates,954,1992,61.286
estimates,954,1993,61.261
estimates,954,1994,61.043
estimates,954,1995,60.502
estimates,954,1996,59.76
estimates,954,1997,58.711
estimates,954,1998,57.357
estimates,954,1999,55.819
estimates,954,2000,54.244
estimates,954,2001,53.739
estimates,954,2002,53.088
estimates,954,2003,52.399
estimates,954,2004,51.785
estimates,954,2005,51.279
estimates,954,2006,50.689
estimates,954,2007,50.341
estimates,954,2008,50.121
estimates,954,2009,49.855
estimates,954,2010,49.482
estimates,954,2011,48.989
estimates,954,2012,48.279
estimates,954,2013,47.453
estimates,954,2014,46.67
estimates,954,2015,46.009
medium_variant,954,2015,46.009
medium_variant,954,2016,45.306
medium_variant,954,2017,44.728
medium_variant,954,2018,44.236
medium_variant,954,2019,43.76
medium_variant,954,2020,43.267
medium_variant,954,2021,42.798
medium_variant,954,2022,42.322
medium_variant,954,2023,41.86
medium_variant,954,2024,41.443
medium_variant,954,2025,41.087
medium_variant,954,2026,40.773
medium_variant,954,2027,40.501
medium_variant,954,2028,40.265
medium_variant,954,2029,40.05
medium_variant,954,2030,39.85
medium_variant,954,2031,39.681
medium_variant,954,2032,39.526
medium_variant,954,2033,39.37
medium_variant,954,2034,39.208
medium_variant,954,2035,39.03
medium_variant,954,2036,38.859
medium_variant,954,2037,38.671
medium_variant,954,2038,38.462
medium_variant,954,2039,38.23
medium_variant,954,2040,37.975
medium_variant,954,2041,37.709
medium_variant,954,2042,37.423
medium_variant,954,2043,37.119
medium_variant,954,2044,36.805
medium_variant,954,2045,36.484
medium_variant,954,2046,36.181
medium_variant,954,2047,35.873
medium_variant,954,2048,35.558
medium_variant,954,2049,35.241
medium_variant,954,2050,34.928
medium_variant,954,2051,34.626
medium_variant,954,2052,34.336
medium_variant,954,2053,34.05
medium_variant,954,2054,33.773
medium_variant,954,2055,33.501
medium_variant,954,2056,33.256
medium_variant,954,2057,33.02
medium_variant,954,2058,32.797
medium_variant,954,2059,32.595
medium_variant,954,2060,32.418
medium_variant,954,2061,32.287
medium_variant,954,2062,32.176
medium_variant,954,2063,32.08
medium_variant,954,2064,31.991
medium_variant,954,2065,31.902
medium_variant,954,2066,31.827
medium_variant,954,2067,31.752
medium_variant,954,2068,31.677
medium_variant,954,2069,31.6
medium_variant,954,2070,31.521
medium_variant,954,2071,31.45
medium_variant,954,2072,31.377
