variant,region,year,oldagedependencyratio2564
estimates,954,1950,5.437
estimates,954,1951,5.323
estimates,954,1952,5.212
estimates,954,1953,5.108
estimates,954,1954,5.025
estimates,954,1955,4.951
estimates,954,1956,4.939
estimates,954,1957,4.922
estimates,954,1958,4.906
estimates,954,1959,4.883
estimates,954,1960,4.855
estimates,954,1961,4.907
estimates,954,1962,4.933
estimates,954,1963,4.938
estimates,954,1964,4.907
estimates,954,1965,4.843
estimates,954,1966,4.861
estimates,954,1967,4.853
estimates,954,1968,4.831
estimates,954,1969,4.792
estimates,954,1970,4.736
estimates,954,1971,4.844
estimates,954,1972,4.963
estimates,954,1973,5.082
estimates,954,1974,5.219
estimates,954,1975,5.368
estimates,954,1976,5.366
estimates,954,1977,5.332
estimates,954,1978,5.264
estimates,954,1979,5.163
estimates,954,1980,5.047
estimates,954,1981,5.036
estimates,954,1982,5.013
estimates,954,1983,4.976
estimates,954,1984,4.931
estimates,954,1985,4.888
estimates,954,1986,4.899
estimates,954,1987,4.893
estimates,954,1988,4.869
estimates,954,1989,4.825
estimates,954,1990,4.768
estimates,954,1991,4.812
estimates,954,1992,4.842
estimates,954,1993,4.865
estimates,954,1994,4.874
estimates,954,1995,4.875
estimates,954,1996,4.981
estimates,954,1997,5.026
estimates,954,1998,5.024
estimates,954,1999,4.984
estimates,954,2000,4.933
estimates,954,2001,5.077
estimates,954,2002,5.248
estimates,954,2003,5.438
estimates,954,2004,5.622
estimates,954,2005,5.788
estimates,954,2006,5.96
estimates,954,2007,6.124
estimates,954,2008,6.282
estimates,954,2009,6.416
estimates,954,2010,6.525
estimates,954,2011,6.644
estimates,954,2012,6.733
estimates,954,2013,6.826
estimates,954,2014,6.958
estimates,954,2015,7.153
medium_variant,954,2015,7.153
medium_variant,954,2016,7.426
medium_variant,954,2017,7.743
medium_variant,954,2018,8.097
medium_variant,954,2019,8.474
medium_variant,954,2020,8.875
medium_variant,954,2021,9.316
medium_variant,954,2022,9.763
medium_variant,954,2023,10.218
medium_variant,954,2024,10.671
medium_variant,954,2025,11.125
medium_variant,954,2026,11.573
medium_variant,954,2027,12.013
medium_variant,954,2028,12.455
medium_variant,954,2029,12.919
medium_variant,954,2030,13.409
medium_variant,954,2031,13.916
medium_variant,954,2032,14.438
medium_variant,954,2033,14.966
medium_variant,954,2034,15.5
medium_variant,954,2035,16.039
medium_variant,954,2036,16.566
medium_variant,954,2037,17.082
medium_variant,954,2038,17.581
medium_variant,954,2039,18.058
medium_variant,954,2040,18.503
medium_variant,954,2041,18.902
medium_variant,954,2042,19.27
medium_variant,954,2043,19.602
medium_variant,954,2044,19.874
medium_variant,954,2045,20.084
medium_variant,954,2046,20.234
medium_variant,954,2047,20.317
medium_variant,954,2048,20.366
medium_variant,954,2049,20.419
medium_variant,954,2050,20.499
medium_variant,954,2051,20.599
medium_variant,954,2052,20.713
medium_variant,954,2053,20.846
medium_variant,954,2054,20.991
medium_variant,954,2055,21.144
medium_variant,954,2056,21.302
medium_variant,954,2057,21.48
medium_variant,954,2058,21.675
medium_variant,954,2059,21.885
medium_variant,954,2060,22.113
medium_variant,954,2061,22.344
medium_variant,954,2062,22.592
medium_variant,954,2063,22.879
medium_variant,954,2064,23.226
medium_variant,954,2065,23.643
medium_variant,954,2066,24.097
medium_variant,954,2067,24.623
medium_variant,954,2068,25.188
medium_variant,954,2069,25.753
medium_variant,954,2070,26.304
medium_variant,954,2071,26.816
medium_variant,954,2072,27.309
medium_variant,954,2073,27.8
medium_variant,954,2074,28.303
medium_variant,954,2075,28.821
