variant,region,year,oldagedependencyratio2564
estimates,928,1950,5.684
estimates,928,1951,5.729
estimates,928,1952,5.695
estimates,928,1953,5.563
estimates,928,1954,5.317
estimates,928,1955,4.955
estimates,928,1956,4.869
estimates,928,1957,4.717
estimates,928,1958,4.505
estimates,928,1959,4.234
estimates,928,1960,3.91
estimates,928,1961,3.819
estimates,928,1962,3.689
estimates,928,1963,3.54
estimates,928,1964,3.391
estimates,928,1965,3.247
estimates,928,1966,3.314
estimates,928,1967,3.372
estimates,928,1968,3.408
estimates,928,1969,3.409
estimates,928,1970,3.368
estimates,928,1971,3.446
estimates,928,1972,3.49
estimates,928,1973,3.504
estimates,928,1974,3.493
estimates,928,1975,3.458
estimates,928,1976,3.536
estimates,928,1977,3.587
estimates,928,1978,3.612
estimates,928,1979,3.608
estimates,928,1980,3.576
estimates,928,1981,3.649
estimates,928,1982,3.698
estimates,928,1983,3.722
estimates,928,1984,3.726
estimates,928,1985,3.709
estimates,928,1986,3.783
estimates,928,1987,3.832
estimates,928,1988,3.856
estimates,928,1989,3.853
estimates,928,1990,3.828
estimates,928,1991,3.884
estimates,928,1992,3.917
estimates,928,1993,3.924
estimates,928,1994,3.903
estimates,928,1995,3.855
estimates,928,1996,3.907
estimates,928,1997,3.932
estimates,928,1998,3.934
estimates,928,1999,3.919
estimates,928,2000,3.892
estimates,928,2001,3.946
estimates,928,2002,3.985
estimates,928,2003,4.008
estimates,928,2004,4.014
estimates,928,2005,4.008
estimates,928,2006,4.094
estimates,928,2007,4.165
estimates,928,2008,4.224
estimates,928,2009,4.273
estimates,928,2010,4.317
estimates,928,2011,4.415
estimates,928,2012,4.5
estimates,928,2013,4.571
estimates,928,2014,4.624
estimates,928,2015,4.661
medium_variant,928,2015,4.661
medium_variant,928,2016,4.763
medium_variant,928,2017,4.845
medium_variant,928,2018,4.909
medium_variant,928,2019,4.964
medium_variant,928,2020,5.012
medium_variant,928,2021,5.134
medium_variant,928,2022,5.241
medium_variant,928,2023,5.332
medium_variant,928,2024,5.409
medium_variant,928,2025,5.473
medium_variant,928,2026,5.607
medium_variant,928,2027,5.724
medium_variant,928,2028,5.824
medium_variant,928,2029,5.91
medium_variant,928,2030,5.984
medium_variant,928,2031,6.13
medium_variant,928,2032,6.261
medium_variant,928,2033,6.376
medium_variant,928,2034,6.471
medium_variant,928,2035,6.55
medium_variant,928,2036,6.697
medium_variant,928,2037,6.82
medium_variant,928,2038,6.932
medium_variant,928,2039,7.05
medium_variant,928,2040,7.185
medium_variant,928,2041,7.415
medium_variant,928,2042,7.643
medium_variant,928,2043,7.859
medium_variant,928,2044,8.049
medium_variant,928,2045,8.21
medium_variant,928,2046,8.434
medium_variant,928,2047,8.624
medium_variant,928,2048,8.785
medium_variant,928,2049,8.924
medium_variant,928,2050,9.045
medium_variant,928,2051,9.245
medium_variant,928,2052,9.421
medium_variant,928,2053,9.57
medium_variant,928,2054,9.687
medium_variant,928,2055,9.774
medium_variant,928,2056,9.936
medium_variant,928,2057,10.066
medium_variant,928,2058,10.172
medium_variant,928,2059,10.265
medium_variant,928,2060,10.352
medium_variant,928,2061,10.544
medium_variant,928,2062,10.718
medium_variant,928,2063,10.882
medium_variant,928,2064,11.042
medium_variant,928,2065,11.204
medium_variant,928,2066,11.478
medium_variant,928,2067,11.742
medium_variant,928,2068,11.991
medium_variant,928,2069,12.22
medium_variant,928,2070,12.428
medium_variant,928,2071,12.731
medium_variant,928,2072,13.004
medium_variant,928,2073,13.253
medium_variant,928,2074,13.486
medium_variant,928,2075,13.706
medium_variant,928,2076,14.027
medium_variant,928,2077,14.328
medium_variant,928,2078,14.603
medium_variant,928,2079,14.848
medium_variant,928,2080,15.064
medium_variant,928,2081,15.366
medium_variant,928,2082,15.633
medium_variant,928,2083,15.867
medium_variant,928,2084,16.073
medium_variant,928,2085,16.258
medium_variant,928,2086,16.54
medium_variant,928,2087,16.793
medium_variant,928,2088,17.018
medium_variant,928,2089,17.22
medium_variant,928,2090,17.403
medium_variant,928,2091,17.692
medium_variant,928,2092,17.956
medium_variant,928,2093,18.198
medium_variant,928,2094,18.418
medium_variant,928,2095,18.622
medium_variant,928,2096,18.932
medium_variant,928,2097,19.219
medium_variant,928,2098,19.484
medium_variant,928,2099,19.73
medium_variant,928,2100,19.959
high_variant,928,2015,8.58722688564785
low_variant,928,2015,8.58722688564785
constant_fertility,928,2015,8.58722688564785
instant_replacement,928,2015,8.58722688564785
zero_migration,928,2015,8.58722688564785
constant_mortality,928,2015,8.58722688564785
no_change,928,2015,8.58722688564785
high_variant,928,2020,9.3165478168533
low_variant,928,2020,9.3165478168533
constant_fertility,928,2020,9.3165478168533
instant_replacement,928,2020,9.3165478168533
zero_migration,928,2020,9.27219400266276
constant_mortality,928,2020,9.24982306668302
no_change,928,2020,9.24982306668302
