variant,region,year,oldagedependencyratio2564
estimates,1501,1950,5.567
estimates,1501,1951,5.536
estimates,1501,1952,5.448
estimates,1501,1953,5.323
estimates,1501,1954,5.183
estimates,1501,1955,5.039
estimates,1501,1956,5.097
estimates,1501,1957,5.138
estimates,1501,1958,5.147
estimates,1501,1959,5.107
estimates,1501,1960,5.014
estimates,1501,1961,5.079
estimates,1501,1962,5.097
estimates,1501,1963,5.083
estimates,1501,1964,5.055
estimates,1501,1965,5.023
estimates,1501,1966,5.133
estimates,1501,1967,5.226
estimates,1501,1968,5.297
estimates,1501,1969,5.338
estimates,1501,1970,5.351
estimates,1501,1971,5.468
estimates,1501,1972,5.552
estimates,1501,1973,5.603
estimates,1501,1974,5.628
estimates,1501,1975,5.63
estimates,1501,1976,5.749
estimates,1501,1977,5.834
estimates,1501,1978,5.888
estimates,1501,1979,5.913
estimates,1501,1980,5.914
estimates,1501,1981,6.002
estimates,1501,1982,6.06
estimates,1501,1983,6.084
estimates,1501,1984,6.071
estimates,1501,1985,6.023
estimates,1501,1986,6.057
estimates,1501,1987,6.053
estimates,1501,1988,6.022
estimates,1501,1989,5.974
estimates,1501,1990,5.919
estimates,1501,1991,5.977
estimates,1501,1992,6.016
estimates,1501,1993,6.039
estimates,1501,1994,6.05
estimates,1501,1995,6.052
estimates,1501,1996,6.158
estimates,1501,1997,6.247
estimates,1501,1998,6.313
estimates,1501,1999,6.356
estimates,1501,2000,6.374
estimates,1501,2001,6.463
estimates,1501,2002,6.517
estimates,1501,2003,6.546
estimates,1501,2004,6.557
estimates,1501,2005,6.556
estimates,1501,2006,6.644
estimates,1501,2007,6.712
estimates,1501,2008,6.757
estimates,1501,2009,6.773
estimates,1501,2010,6.759
estimates,1501,2011,6.809
estimates,1501,2012,6.832
estimates,1501,2013,6.834
estimates,1501,2014,6.823
estimates,1501,2015,6.803
medium_variant,1501,2015,6.803
medium_variant,1501,2016,6.856
medium_variant,1501,2017,6.895
medium_variant,1501,2018,6.928
medium_variant,1501,2019,6.973
medium_variant,1501,2020,7.037
medium_variant,1501,2021,7.192
medium_variant,1501,2022,7.353
medium_variant,1501,2023,7.515
medium_variant,1501,2024,7.674
medium_variant,1501,2025,7.828
medium_variant,1501,2026,8.052
medium_variant,1501,2027,8.263
medium_variant,1501,2028,8.463
medium_variant,1501,2029,8.658
medium_variant,1501,2030,8.849
medium_variant,1501,2031,9.103
medium_variant,1501,2032,9.344
medium_variant,1501,2033,9.571
medium_variant,1501,2034,9.783
medium_variant,1501,2035,9.982
medium_variant,1501,2036,10.234
medium_variant,1501,2037,10.464
medium_variant,1501,2038,10.679
medium_variant,1501,2039,10.883
medium_variant,1501,2040,11.082
medium_variant,1501,2041,11.34
medium_variant,1501,2042,11.583
medium_variant,1501,2043,11.817
medium_variant,1501,2044,12.047
medium_variant,1501,2045,12.277
medium_variant,1501,2046,12.571
medium_variant,1501,2047,12.856
medium_variant,1501,2048,13.136
medium_variant,1501,2049,13.419
medium_variant,1501,2050,13.712
medium_variant,1501,2051,14.079
medium_variant,1501,2052,14.443
medium_variant,1501,2053,14.802
medium_variant,1501,2054,15.154
medium_variant,1501,2055,15.498
medium_variant,1501,2056,15.895
medium_variant,1501,2057,16.275
medium_variant,1501,2058,16.639
medium_variant,1501,2059,16.987
medium_variant,1501,2060,17.321
medium_variant,1501,2061,17.698
medium_variant,1501,2062,18.051
medium_variant,1501,2063,18.384
medium_variant,1501,2064,18.7
medium_variant,1501,2065,19.002
medium_variant,1501,2066,19.347
medium_variant,1501,2067,19.669
medium_variant,1501,2068,19.973
medium_variant,1501,2069,20.264
medium_variant,1501,2070,20.545
medium_variant,1501,2071,20.868
medium_variant,1501,2072,21.174
medium_variant,1501,2073,21.469
medium_variant,1501,2074,21.754
medium_variant,1501,2075,22.033
medium_variant,1501,2076,22.356
medium_variant,1501,2077,22.668
