agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Libya,434,estimates,1950
0_1,female,35.969,434,estimates,1950
0_4,female,83.739,434,estimates,1950
0_14,female,212.735,434,estimates,1950
0_17,female,245.626,434,estimates,1950
0_19,female,266.488,434,estimates,1950
0_24,female,315.489,434,estimates,1950
3_4,female,31.119,434,estimates,1950
3_5,female,45.756,434,estimates,1950
3_6,female,59.877,434,estimates,1950
4_5,female,29.862,434,estimates,1950
4_6,female,43.983,434,estimates,1950
5_14,female,128.996,434,estimates,1950
5_10,female,81.234,434,estimates,1950
5_11,female,93.594,434,estimates,1950
6_9,female,53.981,434,estimates,1950
6_10,female,66.597,434,estimates,1950
6_11,female,78.957,434,estimates,1950
6_12,female,91.055,434,estimates,1950
7_10,female,52.476,434,estimates,1950
7_12,female,76.934,434,estimates,1950
11_16,female,69.936,434,estimates,1950
11_17,female,80.653,434,estimates,1950
11_18,female,91.171,434,estimates,1950
12_14,female,35.402,434,estimates,1950
12_16,female,57.576,434,estimates,1950
12_17,female,68.293,434,estimates,1950
12_18,female,78.811,434,estimates,1950
13_17,female,56.195,434,estimates,1950
13_18,female,66.713,434,estimates,1950
13_19,female,77.057,434,estimates,1950
15_17,female,32.891,434,estimates,1950
18_23,female,60.45,434,estimates,1950
15_24,female,102.754,434,estimates,1950
15_49,female,256.983,434,estimates,1950
15_59,female,291.756,434,estimates,1950
15_64,female,305.259,434,estimates,1950
20_64,female,251.506,434,estimates,1950
20_69,female,262.051,434,estimates,1950
25_49,female,154.229,434,estimates,1950
25_64,female,202.505,434,estimates,1950
25_69,female,213.05,434,estimates,1950
15plus,female,330.041,434,estimates,1950
16plus,female,318.821,434,estimates,1950
17plus,female,307.867,434,estimates,1950
18plus,female,297.15,434,estimates,1950
20plus,female,276.288,434,estimates,1950
21plus,female,266.12,434,estimates,1950
25plus,female,227.287,434,estimates,1950
50plus,female,73.058,434,estimates,1950
60plus,female,38.285,434,estimates,1950
65plus,female,24.782,434,estimates,1950
70plus,female,14.237,434,estimates,1950
75plus,female,5.906,434,estimates,1950
80plus,female,1.937,434,estimates,1950
85plus,female,0.543,434,estimates,1950
90plus,female,0.121,434,estimates,1950
total,female,542.776,434,estimates,1950
"Region, subregion, country or area *",male,Libya,434,estimates,1950
0_1,male,38.529,434,estimates,1950
0_4,male,90.425,434,estimates,1950
0_14,male,222.816,434,estimates,1950
0_17,male,255.858,434,estimates,1950
0_19,male,276.992,434,estimates,1950
0_24,male,326.63,434,estimates,1950
3_4,male,33.832,434,estimates,1950
3_5,male,49.655,434,estimates,1950
3_6,male,64.79,434,estimates,1950
4_5,male,32.365,434,estimates,1950
4_6,male,47.5,434,estimates,1950
5_14,male,132.391,434,estimates,1950
5_10,male,85.389,434,estimates,1950
5_11,male,97.647,434,estimates,1950
6_9,male,56.796,434,estimates,1950
6_10,male,69.566,434,estimates,1950
6_11,male,81.824,434,estimates,1950
6_12,male,93.666,434,estimates,1950
7_10,male,54.431,434,estimates,1950
7_12,male,78.531,434,estimates,1950
11_16,male,69.186,434,estimates,1950
11_17,male,80.044,434,estimates,1950
11_18,male,90.714,434,estimates,1950
12_14,male,34.744,434,estimates,1950
12_16,male,56.928,434,estimates,1950
12_17,male,67.786,434,estimates,1950
12_18,male,78.456,434,estimates,1950
13_17,male,55.944,434,estimates,1950
13_18,male,66.614,434,estimates,1950
13_19,male,77.078,434,estimates,1950
15_17,male,33.042,434,estimates,1950
18_23,male,61.161,434,estimates,1950
15_24,male,103.814,434,estimates,1950
15_49,male,265.295,434,estimates,1950
15_59,male,307.352,434,estimates,1950
15_64,male,325.032,434,estimates,1950
20_64,male,270.856,434,estimates,1950
20_69,male,284.943,434,estimates,1950
25_49,male,161.481,434,estimates,1950
25_64,male,221.218,434,estimates,1950
25_69,male,235.305,434,estimates,1950
15plus,male,358.927,434,estimates,1950
16plus,male,347.759,434,estimates,1950
17plus,male,336.743,434,estimates,1950
18plus,male,325.885,434,estimates,1950
20plus,male,304.751,434,estimates,1950
21plus,male,294.477,434,estimates,1950
25plus,male,255.113,434,estimates,1950
50plus,male,93.632,434,estimates,1950
60plus,male,51.575,434,estimates,1950
65plus,male,33.895,434,estimates,1950
70plus,male,19.808,434,estimates,1950
75plus,male,9.147,434,estimates,1950
80plus,male,3.227,434,estimates,1950
85plus,male,0.92,434,estimates,1950
90plus,male,0.196,434,estimates,1950
total,male,581.743,434,estimates,1950
"Region, subregion, country or area *",female,Libya,434,estimates,1951
0_1,female,39.223,434,estimates,1951
0_4,female,88.092,434,estimates,1951
0_14,female,219.609,434,estimates,1951
0_17,female,252.99,434,estimates,1951
0_19,female,274.017,434,estimates,1951
0_24,female,323.411,434,estimates,1951
3_4,female,31.792,434,estimates,1951
3_5,female,46.724,434,estimates,1951
3_6,female,61.141,434,estimates,1951
4_5,female,30.473,434,estimates,1951
4_6,female,44.89,434,estimates,1951
5_14,female,131.517,434,estimates,1951
5_10,female,83.002,434,estimates,1951
5_11,female,95.538,434,estimates,1951
6_9,female,55.221,434,estimates,1951
6_10,female,68.07,434,estimates,1951
6_11,female,80.606,434,estimates,1951
6_12,female,92.877,434,estimates,1951
7_10,female,53.653,434,estimates,1951
7_12,female,78.46,434,estimates,1951
11_16,female,71.042,434,estimates,1951
11_17,female,81.896,434,estimates,1951
11_18,female,92.51,434,estimates,1951
12_14,female,35.979,434,estimates,1951
12_16,female,58.506,434,estimates,1951
12_17,female,69.36,434,estimates,1951
12_18,female,79.974,434,estimates,1951
13_17,female,57.089,434,estimates,1951
13_18,female,67.703,434,estimates,1951
13_19,female,78.116,434,estimates,1951
15_17,female,33.381,434,estimates,1951
18_23,female,60.912,434,estimates,1951
15_24,female,103.802,434,estimates,1951
15_49,female,261.266,434,estimates,1951
15_59,female,296.04,434,estimates,1951
15_64,female,309.544,434,estimates,1951
20_64,female,255.136,434,estimates,1951
20_69,female,265.494,434,estimates,1951
25_49,female,157.464,434,estimates,1951
25_64,female,205.742,434,estimates,1951
25_69,female,216.1,434,estimates,1951
15plus,female,334.351,434,estimates,1951
16plus,female,322.947,434,estimates,1951
17plus,female,311.824,434,estimates,1951
18plus,female,300.97,434,estimates,1951
20plus,female,279.943,434,estimates,1951
21plus,female,269.705,434,estimates,1951
25plus,female,230.549,434,estimates,1951
50plus,female,73.085,434,estimates,1951
60plus,female,38.311,434,estimates,1951
65plus,female,24.807,434,estimates,1951
70plus,female,14.449,434,estimates,1951
75plus,female,6.306,434,estimates,1951
80plus,female,2.082,434,estimates,1951
85plus,female,0.58,434,estimates,1951
90plus,female,0.132,434,estimates,1951
total,female,553.96,434,estimates,1951
"Region, subregion, country or area *",male,Libya,434,estimates,1951
0_1,male,40.494,434,estimates,1951
0_4,male,93.217,434,estimates,1951
0_14,male,229.098,434,estimates,1951
0_17,male,262.221,434,estimates,1951
0_19,male,283.453,434,estimates,1951
0_24,male,333.215,434,estimates,1951
3_4,male,34.401,434,estimates,1951
3_5,male,50.562,434,estimates,1951
3_6,male,66.089,434,estimates,1951
4_5,male,33.002,434,estimates,1951
4_6,male,48.529,434,estimates,1951
5_14,male,135.881,434,estimates,1951
5_10,male,87.966,434,estimates,1951
5_11,male,100.617,434,estimates,1951
6_9,male,58.612,434,estimates,1951
6_10,male,71.805,434,estimates,1951
6_11,male,84.456,434,estimates,1951
6_12,male,96.59,434,estimates,1951
7_10,male,56.278,434,estimates,1951
7_12,male,81.063,434,estimates,1951
11_16,male,70.165,434,estimates,1951
11_17,male,81.038,434,estimates,1951
11_18,male,91.749,434,estimates,1951
12_14,male,35.264,434,estimates,1951
12_16,male,57.514,434,estimates,1951
12_17,male,68.387,434,estimates,1951
12_18,male,79.098,434,estimates,1951
13_17,male,56.253,434,estimates,1951
13_18,male,66.964,434,estimates,1951
13_19,male,77.485,434,estimates,1951
15_17,male,33.123,434,estimates,1951
18_23,male,61.38,434,estimates,1951
15_24,male,104.117,434,estimates,1951
15_49,male,267.892,434,estimates,1951
15_59,male,308.847,434,estimates,1951
15_64,male,326.29,434,estimates,1951
20_64,male,271.935,434,estimates,1951
20_69,male,285.72,434,estimates,1951
25_49,male,163.775,434,estimates,1951
25_64,male,222.173,434,estimates,1951
25_69,male,235.958,434,estimates,1951
15plus,male,359.917,434,estimates,1951
16plus,male,348.699,434,estimates,1951
17plus,male,337.667,434,estimates,1951
18plus,male,326.794,434,estimates,1951
20plus,male,305.562,434,estimates,1951
21plus,male,295.245,434,estimates,1951
25plus,male,255.8,434,estimates,1951
50plus,male,92.025,434,estimates,1951
60plus,male,51.07,434,estimates,1951
65plus,male,33.627,434,estimates,1951
70plus,male,19.842,434,estimates,1951
75plus,male,9.448,434,estimates,1951
80plus,male,3.427,434,estimates,1951
85plus,male,0.983,434,estimates,1951
90plus,male,0.216,434,estimates,1951
total,male,589.015,434,estimates,1951
"Region, subregion, country or area *",female,Libya,434,estimates,1952
0_1,female,43.822,434,estimates,1952
0_4,female,93.843,434,estimates,1952
0_14,female,227.519,434,estimates,1952
0_17,female,261.408,434,estimates,1952
0_19,female,282.638,434,estimates,1952
0_24,female,332.322,434,estimates,1952
3_4,female,32.451,434,estimates,1952
3_5,female,47.616,434,estimates,1952
3_6,female,62.232,434,estimates,1952
4_5,female,30.993,434,estimates,1952
4_6,female,45.609,434,estimates,1952
5_14,female,133.676,434,estimates,1952
5_10,female,84.435,434,estimates,1952
5_11,female,97.193,434,estimates,1952
6_9,female,56.131,434,estimates,1952
6_10,female,69.27,434,estimates,1952
6_11,female,82.028,434,estimates,1952
6_12,female,94.464,434,estimates,1952
7_10,female,54.654,434,estimates,1952
7_12,female,79.848,434,estimates,1952
11_16,female,72.121,434,estimates,1952
11_17,female,83.13,434,estimates,1952
11_18,female,93.866,434,estimates,1952
12_14,female,36.483,434,estimates,1952
12_16,female,59.363,434,estimates,1952
12_17,female,70.372,434,estimates,1952
12_18,female,81.108,434,estimates,1952
13_17,female,57.936,434,estimates,1952
13_18,female,68.672,434,estimates,1952
13_19,female,79.166,434,estimates,1952
15_17,female,33.889,434,estimates,1952
18_23,female,61.336,434,estimates,1952
15_24,female,104.803,434,estimates,1952
15_49,female,265.246,434,estimates,1952
15_59,female,300.049,434,estimates,1952
15_64,female,313.58,434,estimates,1952
20_64,female,258.461,434,estimates,1952
20_69,female,268.712,434,estimates,1952
25_49,female,160.443,434,estimates,1952
