agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Mauritius,480,estimates,1950
0_1,female,18.851,480,estimates,1950
0_4,female,44.226,480,estimates,1950
0_14,female,110.788,480,estimates,1950
0_17,female,126.694,480,estimates,1950
0_19,female,136.416,480,estimates,1950
0_24,female,157.909,480,estimates,1950
3_4,female,16.558,480,estimates,1950
3_5,female,24.348,480,estimates,1950
3_6,female,31.842,480,estimates,1950
4_5,female,15.898,480,estimates,1950
4_6,female,23.392,480,estimates,1950
5_14,female,66.562,480,estimates,1950
5_10,female,42.669,480,estimates,1950
5_11,female,48.948,480,estimates,1950
6_9,female,28.388,480,estimates,1950
6_10,female,34.879,480,estimates,1950
6_11,female,41.158,480,estimates,1950
6_12,female,47.232,480,estimates,1950
7_10,female,27.385,480,estimates,1950
7_12,female,39.738,480,estimates,1950
11_16,female,34.675,480,estimates,1950
11_17,female,39.799,480,estimates,1950
11_18,female,44.747,480,estimates,1950
12_14,female,17.614,480,estimates,1950
12_16,female,28.396,480,estimates,1950
12_17,female,33.52,480,estimates,1950
12_18,female,38.468,480,estimates,1950
13_17,female,27.446,480,estimates,1950
13_18,female,32.394,480,estimates,1950
13_19,female,37.168,480,estimates,1950
15_17,female,15.906,480,estimates,1950
18_23,female,27.209,480,estimates,1950
15_24,female,47.121,480,estimates,1950
15_49,female,111.8,480,estimates,1950
15_59,female,124.529,480,estimates,1950
15_64,female,128.962,480,estimates,1950
20_64,female,103.334,480,estimates,1950
20_69,female,106.654,480,estimates,1950
25_49,female,64.679,480,estimates,1950
25_64,female,81.841,480,estimates,1950
25_69,female,85.161,480,estimates,1950
15plus,female,136.843,480,estimates,1950
16plus,female,131.362,480,estimates,1950
17plus,female,126.061,480,estimates,1950
18plus,female,120.937,480,estimates,1950
20plus,female,111.215,480,estimates,1950
21plus,female,106.608,480,estimates,1950
25plus,female,89.722,480,estimates,1950
50plus,female,25.043,480,estimates,1950
60plus,female,12.314,480,estimates,1950
65plus,female,7.881,480,estimates,1950
70plus,female,4.561,480,estimates,1950
75plus,female,2.282,480,estimates,1950
80plus,female,0.943,480,estimates,1950
85plus,female,0.324,480,estimates,1950
90plus,female,0.082,480,estimates,1950
total,female,247.631,480,estimates,1950
"Region, subregion, country or area *",male,Mauritius,480,estimates,1950
0_1,male,19.131,480,estimates,1950
0_4,male,44.829,480,estimates,1950
0_14,male,111.939,480,estimates,1950
0_17,male,127.92,480,estimates,1950
0_19,male,137.681,480,estimates,1950
0_24,male,159.223,480,estimates,1950
3_4,male,16.761,480,estimates,1950
3_5,male,24.637,480,estimates,1950
3_6,male,32.208,480,estimates,1950
4_5,male,16.08,480,estimates,1950
4_6,male,23.651,480,estimates,1950
5_14,male,67.11,480,estimates,1950
5_10,male,43.067,480,estimates,1950
5_11,male,49.39,480,estimates,1950
6_9,male,28.651,480,estimates,1950
6_10,male,35.191,480,estimates,1950
6_11,male,41.514,480,estimates,1950
6_12,male,47.627,480,estimates,1950
7_10,male,27.62,480,estimates,1950
7_12,male,40.056,480,estimates,1950
11_16,male,34.878,480,estimates,1950
11_17,male,40.024,480,estimates,1950
11_18,male,44.992,480,estimates,1950
12_14,male,17.72,480,estimates,1950
12_16,male,28.555,480,estimates,1950
12_17,male,33.701,480,estimates,1950
12_18,male,38.669,480,estimates,1950
13_17,male,27.588,480,estimates,1950
13_18,male,32.556,480,estimates,1950
13_19,male,37.349,480,estimates,1950
15_17,male,15.981,480,estimates,1950
18_23,male,27.3,480,estimates,1950
15_24,male,47.284,480,estimates,1950
15_49,male,110.91,480,estimates,1950
15_59,male,122.825,480,estimates,1950
15_64,male,126.927,480,estimates,1950
20_64,male,101.185,480,estimates,1950
20_69,male,104.157,480,estimates,1950
25_49,male,63.626,480,estimates,1950
25_64,male,79.643,480,estimates,1950
25_69,male,82.615,480,estimates,1950
15plus,male,133.688,480,estimates,1950
16plus,male,128.179,480,estimates,1950
17plus,male,122.853,480,estimates,1950
18plus,male,117.707,480,estimates,1950
20plus,male,107.946,480,estimates,1950
21plus,male,103.322,480,estimates,1950
25plus,male,86.404,480,estimates,1950
50plus,male,22.778,480,estimates,1950
60plus,male,10.863,480,estimates,1950
65plus,male,6.761,480,estimates,1950
70plus,male,3.789,480,estimates,1950
75plus,male,1.847,480,estimates,1950
80plus,male,0.715,480,estimates,1950
85plus,male,0.215,480,estimates,1950
90plus,male,0.048,480,estimates,1950
total,male,245.627,480,estimates,1950
"Region, subregion, country or area *",female,Mauritius,480,estimates,1951
0_1,female,19.135,480,estimates,1951
0_4,female,45.28,480,estimates,1951
0_14,female,113.755,480,estimates,1951
0_17,female,130.051,480,estimates,1951
0_19,female,140.043,480,estimates,1951
0_24,female,162.125,480,estimates,1951
3_4,female,17.061,480,estimates,1951
3_5,female,25.092,480,estimates,1951
3_6,female,32.823,480,estimates,1951
4_5,female,16.386,480,estimates,1951
4_6,female,24.117,480,estimates,1951
5_14,female,68.475,480,estimates,1951
5_10,female,44.012,480,estimates,1951
5_11,female,50.452,480,estimates,1951
6_9,female,29.305,480,estimates,1951
6_10,female,35.981,480,estimates,1951
6_11,female,42.421,480,estimates,1951
6_12,female,48.637,480,estimates,1951
