agebroad,gender,population,country,variant,year
"Region, subregion, country or area *",female,Japan,392,estimates,1950
0_1,female,2325.579,392,estimates,1950
0_4,female,5486.968,392,estimates,1950
0_14,female,14417.629,392,estimates,1950
0_17,female,16963.936,392,estimates,1950
0_19,female,18628.386,392,estimates,1950
0_24,female,22518.113,392,estimates,1950
3_4,female,2068.24,392,estimates,1950
3_5,female,3051.349,392,estimates,1950
3_6,female,4005.535,392,estimates,1950
4_5,female,1998.915,392,estimates,1950
4_6,female,2953.101,392,estimates,1950
5_14,female,8930.661,392,estimates,1950
5_10,female,5533.994,392,estimates,1950
5_11,female,6391.487,392,estimates,1950
6_9,female,3678.589,392,estimates,1950
6_10,female,4550.885,392,estimates,1950
6_11,female,5408.378,392,estimates,1950
6_12,female,6256.299,392,estimates,1950
7_10,female,3596.699,392,estimates,1950
7_12,female,5302.113,392,estimates,1950
11_16,female,5094.53,392,estimates,1950
11_17,female,5942.974,392,estimates,1950
11_18,female,6782.323,392,estimates,1950
12_14,female,2539.174,392,estimates,1950
12_16,female,4237.037,392,estimates,1950
12_17,female,5085.481,392,estimates,1950
12_18,female,5924.83,392,estimates,1950
13_17,female,4237.56,392,estimates,1950
13_18,female,5076.909,392,estimates,1950
13_19,female,5902.01,392,estimates,1950
15_17,female,2546.307,392,estimates,1950
18_23,female,4814.566,392,estimates,1950
15_24,female,8100.484,392,estimates,1950
15_49,female,21226.387,392,estimates,1950
15_59,female,24243.608,392,estimates,1950
15_64,female,25425.71,392,estimates,1950
20_64,female,21214.953,392,estimates,1950
20_69,female,22183.83,392,estimates,1950
25_49,female,13125.903,392,estimates,1950
25_64,female,17325.226,392,estimates,1950
25_69,female,18294.103,392,estimates,1950
15plus,female,27781.956,392,estimates,1950
16plus,female,26934.292,392,estimates,1950
17plus,female,26084.093,392,estimates,1950
18plus,female,25235.649,392,estimates,1950
20plus,female,23571.199,392,estimates,1950
21plus,female,22759.925,392,estimates,1950
25plus,female,19681.472,392,estimates,1950
50plus,female,6555.569,392,estimates,1950
60plus,female,3538.348,392,estimates,1950
65plus,female,2356.246,392,estimates,1950
70plus,female,1387.369,392,estimates,1950
75plus,female,651.796,392,estimates,1950
80plus,female,240.358,392,estimates,1950
85plus,female,64.627,392,estimates,1950
90plus,female,11.422,392,estimates,1950
total,female,42199.585,392,estimates,1950
"Region, subregion, country or area *",male,Japan,392,estimates,1950
0_1,male,2439.456,392,estimates,1950
0_4,male,5718.489,392,estimates,1950
0_14,male,14870.477,392,estimates,1950
0_17,male,17458.855,392,estimates,1950
0_19,male,19143.722,392,estimates,1950
0_24,male,22979.538,392,estimates,1950
3_4,male,2140.873,392,estimates,1950
3_5,male,3153.79,392,estimates,1950
3_6,male,4134.679,392,estimates,1950
4_5,male,2062.528,392,estimates,1950
4_6,male,3043.417,392,estimates,1950
5_14,male,9151.988,392,estimates,1950
5_10,male,5679.449,392,estimates,1950
5_11,male,6556.869,392,estimates,1950
6_9,male,3773.692,392,estimates,1950
6_10,male,4666.532,392,estimates,1950
6_11,male,5543.952,392,estimates,1950
6_12,male,6411.241,392,estimates,1950
7_10,male,3685.643,392,estimates,1950
7_12,male,5430.352,392,estimates,1950
11_16,male,5200.669,392,estimates,1950
11_17,male,6060.917,392,estimates,1950
11_18,male,6911.042,392,estimates,1950
12_14,male,2595.119,392,estimates,1950
12_16,male,4323.249,392,estimates,1950
12_17,male,5183.497,392,estimates,1950
12_18,male,6033.622,392,estimates,1950
13_17,male,4316.208,392,estimates,1950
13_18,male,5166.333,392,estimates,1950
13_19,male,6001.075,392,estimates,1950
15_17,male,2588.378,392,estimates,1950
18_23,male,4830.263,392,estimates,1950
15_24,male,8109.061,392,estimates,1950
15_49,male,19860.651,392,estimates,1950
15_59,male,22926.229,392,estimates,1950
15_64,male,24021.845,392,estimates,1950
20_64,male,19748.6,392,estimates,1950
20_69,male,20537.587,392,estimates,1950
25_49,male,11751.59,392,estimates,1950
25_64,male,15912.784,392,estimates,1950
25_69,male,16701.771,392,estimates,1950
15plus,male,25732.022,392,estimates,1950
16plus,male,24867.955,392,estimates,1950
17plus,male,24003.892,392,estimates,1950
18plus,male,23143.644,392,estimates,1950
20plus,male,21458.777,392,estimates,1950
21plus,male,20639.325,392,estimates,1950
25plus,male,17622.961,392,estimates,1950
50plus,male,5871.371,392,estimates,1950
60plus,male,2805.793,392,estimates,1950
65plus,male,1710.177,392,estimates,1950
70plus,male,921.19,392,estimates,1950
75plus,male,385.43,392,estimates,1950
80plus,male,121.999,392,estimates,1950
85plus,male,28.032,392,estimates,1950
90plus,male,4.259,392,estimates,1950
total,male,40602.499,392,estimates,1950
"Region, subregion, country or area *",female,Japan,392,estimates,1951
0_1,female,2200.745,392,estimates,1951
0_4,female,5479.752,392,estimates,1951
0_14,female,14581.962,392,estimates,1951
0_17,female,17123.322,392,estimates,1951
0_19,female,18808.304,392,estimates,1951
0_24,female,22774.508,392,estimates,1951
3_4,female,2148.569,392,estimates,1951
3_5,female,3169.276,392,estimates,1951
3_6,female,4156.147,392,estimates,1951
4_5,female,2076.628,392,estimates,1951
4_6,female,3063.499,392,estimates,1951
5_14,female,9102.21,392,estimates,1951
5_10,female,5680.715,392,estimates,1951
5_11,female,6552.951,392,estimates,1951
6_9,female,3772.104,392,estimates,1951
6_10,female,4660.008,392,estimates,1951
6_11,female,5532.244,392,estimates,1951
6_12,female,6389.519,392,estimates,1951
7_10,female,3673.137,392,estimates,1951
7_12,female,5402.648,392,estimates,1951
11_16,female,5113.784,392,estimates,1951
11_17,female,5962.855,392,estimates,1951
11_18,female,6809.97,392,estimates,1951
12_14,female,2549.259,392,estimates,1951
12_16,female,4241.548,392,estimates,1951
12_17,female,5090.619,392,estimates,1951
